current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list
images/image_637_seed_1.png,1,7,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_307_seed_1.png,0,8,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,9,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_561_seed_1.png,0,10,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_55_seed_1.png,0,11,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_355_seed_1.png,0,12,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_195_seed_1.png,1,13,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_309_seed_1.png,0,14,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_690_seed_1.png,0,15,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_117_seed_1.png,0,16,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_282_seed_1.png,0,17,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_387_seed_1.png,0,18,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,19,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_486_seed_1.png,0,20,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_730_seed_1.png,0,21,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_636_seed_1.png,0,22,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_557_seed_1.png,0,23,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_223_seed_1.png,0,24,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_484_seed_1.png,0,25,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_606_seed_1.png,0,26,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_572_seed_1.png,0,27,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_736_seed_1.png,0,28,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_108_seed_1.png,0,29,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_738_seed_1.png,0,30,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,31,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_509_seed_1.png,0,32,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_14_seed_1.png,0,33,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_374_seed_1.png,0,34,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_628_seed_1.png,0,35,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_251_seed_1.png,0,36,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_491_seed_1.png,0,37,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_102_seed_1.png,0,38,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_586_seed_1.png,0,39,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_312_seed_1.png,0,40,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_449_seed_1.png,0,41,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,42,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_273_seed_1.png,0,43,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_479_seed_1.png,0,44,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_236_seed_1.png,0,45,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_42_seed_1.png,0,46,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_437_seed_1.png,0,47,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_10_seed_1.png,0,48,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_413_seed_1.png,0,49,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_614_seed_1.png,0,50,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_648_seed_1.png,0,51,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_64_seed_1.png,0,52,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_7_seed_1.png,1,53,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_548_seed_1.png,0,54,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_27_seed_1.png,1,55,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
blank.jpg,0,56,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_691_seed_1.png,0,57,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_471_seed_1.png,0,58,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_283_seed_1.png,0,59,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
