current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,press_if_repeat_2.rt,press_if_repeat_2.duration,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,practice.press_if_repeat_2.rt,practice.press_if_repeat_2.duration,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
all_stimuli/MST_pairs1/pair_46_w_pool1.jpg,61,0,61,61,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8035763740044786,0.47091925000131596,None,None,None,,,,,,,,,,,0,0,0,0,0,61,61,61,444.561286000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.4134935000038,444.41366600000765,444.5556282920006,444.561286000011,444.561286000011,444.561286000011,444.561286000011,447.54856895899866,447.54856895899866,448.41496587501024,1,1,0.8035763740044786,0.47091925000131596,None,448.41511912499845,448.4151611250127,None,448.4152097500046,448.4152458340104,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_40840.jpg,62,0,62,62,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,0.9009471250028582,0.4499999160034349,None,None,None,,,,,,,,,,,0,0,0,0,0,62,62,62,448.567888125006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.41562300000805,448.41577191700344,448.56443350001064,448.567888125006,448.567888125006,448.567888125006,448.567888125006,451.56486854200193,451.56486854200193,452.4289019590069,2,0,0.9009471250028582,0.4499999160034349,None,452.429343959011,452.4294491250039,None,452.42955166700995,452.42962950000947,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_29837.jpg,63,0,63,63,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.691488873999333,0.6439927500032354,None,None,None,,,,,,,,,,,0,0,0,0,0,63,63,63,452.57935887500935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.4304733750032,452.4307566250063,452.575675125001,452.57935887500935,452.57935887500935,452.57935887500935,452.57935887500935,455.566192667,455.566192667,456.4315985840076,1,1,0.691488873999333,0.6439927500032354,None,456.4317642090027,456.4318162090058,None,456.43188120900595,456.43192670900316,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_4768.png,64,0,64,64,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.654860541006201,0.7200136669998756,None,None,None,,,,,,,,,,,0,0,0,0,0,64,64,64,456.6499858340103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.43238045900944,456.43254950000846,456.64642225000716,456.6499858340103,456.6499858340103,456.6499858340103,456.6499858340103,459.64809258400055,459.64809258400055,460.43342020901036,1,1,0.654860541006201,0.7200136669998756,None,460.43360800000664,460.4336583340046,None,460.43371604201093,460.43375750000996,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_20_nsd_41_1_cocoid_15472.png,65,0,65,65,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8379977910080925,0.4369972919957945,None,None,None,,,,,,,,,,,0,0,0,0,0,65,65,65,460.6699738340103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.43420600000536,460.4343848749995,460.6679158340121,460.6699738340103,460.6699738340103,460.6699738340103,460.6699738340103,463.6660625420045,463.6660625420045,464.4454315000039,1,1,0.8379977910080925,0.4369972919957945,None,464.44578629200987,464.44586308400903,None,464.4459407920076,464.4459968750016,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_53157.png,66,0,66,66,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9128182079875842,0.45802058301342186,None,None,None,,,,,,,,,,,0,0,0,0,0,66,66,66,464.62601804200676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.44657066700165,464.44681449999916,464.6224507920124,464.62601804200676,464.62601804200676,464.62601804200676,464.62601804200676,467.6158872090018,467.6158872090018,468.4498152919987,1,1,0.9128182079875842,0.45802058301342186,None,468.44996945900493,468.4500102919992,None,468.45006845900207,468.4501030840038,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_38641.jpg,67,0,67,67,0,,,,,,1,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.178938457989716,0.3940225830010604,None,None,None,,,,,,,,,,,0,0,0,0,0,67,67,67,468.5439097500057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.4504998340126,468.45067708400893,468.5404685000103,468.5439097500057,468.5439097500057,468.5439097500057,468.5439097500057,471.5319137500046,471.5319137500046,472.46211516699987,2,1,1.178938457989716,0.3940225830010604,None,472.46239258399874,472.4624830840039,None,472.4625938750105,472.4626866250037,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
blank.jpg,68,1,68,68,0,,,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,68,68,68,472.5378112920007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.4635380000109,472.4638356670039,472.5343863750022,472.5378112920007,472.5378112920007,472.5378112920007,472.5378112920007,475.53273058400373,475.53273058400373,476.4647620420001,None,0,,,None,476.464899292012,476.4649495420017,None,476.4650019170076,476.4650419170066,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
blank.jpg,69,1,69,69,0,,,,,,0,1,0,5,0,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,1,equal,34.44890750000195,None,23.374235041002976,None,,,,,,,0,0,0,0,0,69,69,69,476.52597191699897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.46543183400354,476.4655843340006,476.5223150840029,476.52597191699897,476.52597191699897,476.52597191699897,476.52597191699897,479.5149969589984,479.5149969589984,480.46663662500214,None,0,,,None,480.4774513750017,514.9341229590063,1,514.9342502500076,538.3305076670076,equal,480.4801998750045,480.4801998750045,34.44890750000195,None,514.9449029170064,514.9449029170064,23.374235041002976,None,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_71450.jpg,0,0,0,0,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.0825222080020467,0.4319842080003582,None,None,None,,,,,,,,,,,1,0,1,0,0,0,0,0,538.6965630420018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4799330000096,538.4803187090001,538.6923607920035,538.6965630420018,538.6965630420018,538.6965630420018,538.6965630420018,541.6953594170045,541.6953594170045,542.4810372089996,2,0,1.0825222080020467,0.4319842080003582,None,542.4811945420079,542.4812409170117,None,542.4812901250116,542.4813299170055,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_38246.jpg,1,0,1,1,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.0369087910075905,0.3609791250055423,None,None,None,,,,,,,,,,,1,0,1,0,0,1,1,1,542.6420789170079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4817107090057,542.48186179201,542.6384990840015,542.6420789170079,542.6420789170079,542.6420789170079,542.6420789170079,545.632802667009,545.632802667009,546.495637584012,2,0,1.0369087910075905,0.3609791250055423,None,546.4959217920114,546.4960227920092,None,546.4961319590075,546.4963116250001,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_10046.jpg,2,0,2,2,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,['1'],None,None,,,,,[0.8000090819987236],[0.42700629199680407],,,,,1,0,1,0,0,2,2,2,546.6620479170087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4967636670044,546.4969033340021,546.658660000001,546.6620479170087,546.6620479170087,546.6620479170087,546.6620479170087,549.6483044170018,549.6483044170018,550.5004040420026,None,0,,,['1'],550.5006783749996,550.5007282090082,None,550.5007845420041,550.5008264170028,None,,,,,,,,,[0.8000090819987236],[0.42700629199680407],4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_38_w_arch2.jpg,3,0,3,3,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9847433740069391,0.36903416700079106,None,None,None,,,,,,,,,,,1,0,1,0,0,3,3,3,550.6552957500098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.5012852090003,550.5014690000098,550.6522025420127,550.6552957500098,550.6552957500098,550.6552957500098,550.6552957500098,553.6490658750117,553.6490658750117,554.5125070420036,1,1,0.9847433740069391,0.36903416700079106,None,554.5127234590036,554.5127797090099,None,554.5128255000018,554.5128579590091,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_30395.jpg,4,0,4,4,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.6733957069955068,0.48200491699390113,None,None,None,,,,,,,,,,,1,0,1,0,0,4,4,4,554.6616848340054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5132329590124,554.5133800840122,554.658247667001,554.6616848340054,554.6616848340054,554.6616848340054,554.6616848340054,557.6480642090028,557.6480642090028,558.5151241670101,1,1,1.6733957069955068,0.48200491699390113,None,558.5152999590064,558.5153432500083,None,558.5153949590022,558.5154301670118,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_38494.jpg,5,0,5,5,0,,,,,,1,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.0200416660081828,0.38898129199515097,None,None,None,,,,,,,,,,,1,0,1,0,0,5,5,5,558.5890685420018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5158265000064,558.5159824590082,558.5857178340084,558.5890685420018,558.5890685420018,558.5890685420018,558.5890685420018,561.5818915000127,561.5818915000127,562.5289079590002,2,1,1.0200416660081828,0.38898129199515097,None,562.5291928750084,562.5292603340058,None,562.5293678340095,562.5294203340018,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_28_nsd_547_1_cocoid_60932.png,6,0,6,6,0,,,,,,1,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.0799352489993908,0.4399290830042446,None,None,None,,,,,,,,,,,1,0,1,0,0,6,6,6,562.6262594170112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5298606249999,562.5300325840071,562.6241749170003,562.6262594170112,562.6262594170112,562.6262594170112,562.6262594170112,565.6305767919985,565.6305767919985,566.5334747090092,2,1,1.0799352489993908,0.4399290830042446,None,566.5336541670113,566.5337013340031,None,566.5337515420106,566.5337869590003,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_61133.jpg,7,0,7,7,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.1153429580008378,0.4069617079949239,None,None,None,,,,,,,,,,,1,0,1,0,0,7,7,7,566.6737718750082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.5341895419988,566.5343488340004,566.6686535000044,566.6737718750082,566.6737718750082,566.6737718750082,566.6737718750082,569.6663805420103,569.6663805420103,570.5476965000125,2,0,1.1153429580008378,0.4069617079949239,None,570.5479414590081,570.547993375003,None,570.5480565420003,570.5480965000024,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_16635.png,8,0,8,8,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.5592484999942826,0.36499812500551343,None,None,None,,,,,,,,,,,1,0,1,0,0,8,8,8,570.8158358750079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.5486286670057,570.5489081670094,570.8102336250013,570.8158358750079,570.8158358750079,570.8158358750079,570.8158358750079,573.8124610000086,573.8124610000086,574.5491396670113,2,0,1.5592484999942826,0.36499812500551343,None,574.5493260840012,574.5493693340104,None,574.5494222500129,574.5494587499998,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
blank.jpg,9,1,9,9,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,9,9,9,574.6479627920053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5498881250096,574.5500771670049,574.6427375000058,574.6479627920053,574.6479627920053,574.6479627920053,574.6479627920053,577.64581154201,577.64581154201,578.5626570840104,None,0,,,None,578.5629100000078,578.5629764170008,None,578.563115375,578.5631939590094,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_18_nsd_6_1_cocoid_13417.png,10,0,10,10,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,2.819041748996824,None,None,None,None,,,,,,,,,,,1,0,1,0,0,10,10,10,578.7871785000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.5639162920124,578.5642035000055,578.7835360000026,578.7871785000025,578.7871785000025,578.7871785000025,578.7871785000025,581.7825067500089,581.7825067500089,582.5659502500057,1,1,2.819041748996824,None,None,582.5661397920048,582.5661918340047,None,582.5662425840128,582.5662815000105,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_21703.png,11,0,11,11,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7401482909917831,0.461046249998617,None,None,None,,,,,,,,,,,1,0,1,0,0,11,11,11,582.7718940839986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.5667284590018,582.5669599170069,582.7663683749997,582.7718940839986,582.7718940839986,582.7718940839986,582.7718940839986,585.7662987090007,585.7662987090007,586.5795696670102,1,1,0.7401482909917831,0.461046249998617,None,586.57987395901,586.5799356250063,None,586.580002792005,586.580044375005,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_24530.jpg,12,0,12,12,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3013977910013637,0.3379407500033267,None,None,None,,,,,,,,,,,1,0,1,0,0,12,12,12,586.7307550000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.5805744170066,586.5807909170107,586.7256157920056,586.7307550000114,586.7307550000114,586.7307550000114,586.7307550000114,589.729061667007,589.729061667007,590.5975254170044,1,1,1.3013977910013637,0.3379407500033267,None,590.5978162500105,590.597872667,None,590.5979396250041,590.5979833750025,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_6222.png,13,0,13,13,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6972450410103193,0.4290496659959899,None,None,None,,,,,,,,,,,1,0,1,0,0,13,13,13,590.7797895840049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.5986023340083,590.5989152090042,590.7735894170037,590.7797895840049,590.7797895840049,590.7797895840049,590.7797895840049,593.7792470840068,593.7792470840068,594.6013313340081,1,1,0.6972450410103193,0.4290496659959899,None,594.6015625420114,594.6016114170052,None,594.6016573340021,594.6016904590069,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_44_w_log_cabin2.jpg,14,0,14,14,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.693363208003575,0.5710540830041282,None,None,None,,,,,,,,,,,1,0,1,0,0,14,14,14,594.7507429590041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.6021611250035,594.6023960840103,594.745622625007,594.7507429590041,594.7507429590041,594.7507429590041,594.7507429590041,597.749859500007,597.749859500007,598.6125722500001,1,1,0.693363208003575,0.5710540830041282,None,598.612787459002,598.6128510000126,None,598.612925584006,598.6129672500101,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_28068.jpg,15,0,15,15,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7685846249951283,0.43996537500061095,None,None,None,,,,,,,,,,,1,0,1,0,0,15,15,15,598.7536042499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6135400000057,598.6137250840111,598.7494564590015,598.7536042499996,598.7536042499996,598.7536042499996,598.7536042499996,601.7491198339994,601.7491198339994,602.6162038340117,1,1,0.7685846249951283,0.43996537500061095,None,602.6163385420077,602.6163786250108,None,602.616419834012,602.6164507089998,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_60978.png,16,0,16,16,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.8033212070004083,0.808959625006537,None,None,None,,,,,,,,,,,1,0,1,0,0,16,16,16,602.8948483340064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.6168457090098,602.6169782920042,602.8841311670112,602.8948483340064,602.8948483340064,602.8948483340064,602.8948483340064,605.8965964170056,605.8965964170056,606.6296758750104,1,1,1.8033212070004083,0.808959625006537,None,606.6299855840043,606.6300445000088,None,606.6301126250037,606.6301631250099,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_2_4_22.png,17,0,17,17,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,2.125936748998356,0.6199312920070952,None,None,None,,,,,,,,,,,1,0,1,0,0,17,17,17,606.8172748340003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.6307095420052,606.6309704170126,606.8131400420098,606.8172748340003,606.8172748340003,606.8172748340003,606.8172748340003,609.8124438340019,609.8124438340019,610.6472308340017,1,1,2.125936748998356,0.6199312920070952,None,610.6476109590003,610.6476865420118,None,610.6477796670079,610.6478418750048,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/shared1000_notspecial/notspecial_46160.png,18,0,18,18,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2805025830020895,0.45290437499352265,None,None,None,,,,,,,,,,,1,0,1,0,0,18,18,18,610.8176254999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.6487951669988,610.6492128750106,610.8121507920005,610.8176254999998,610.8176254999998,610.8176254999998,610.8176254999998,613.8126791250106,613.8126791250106,614.6510680840001,1,1,1.2805025830020895,0.45290437499352265,None,614.6512675840058,614.651307667009,None,614.6513692500012,614.6514055420121,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_64880.jpg,19,0,19,19,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2850229579926236,0.2539871660119388,None,None,None,,,,,,,,,,,1,0,1,0,0,19,19,19,614.7961537920055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.6519162920013,614.6521567500022,614.7912558750104,614.7961537920055,614.7961537920055,614.7961537920055,614.7961537920055,617.7830217920127,617.7830217920127,618.6625414170121,1,1,1.2850229579926236,0.2539871660119388,None,618.6626665420044,618.6627022500033,None,618.6627441669989,618.6627751670021,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_36_nsd_949_1_cocoid_43196.png,20,0,20,20,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.7710551659984048,0.3839886670029955,None,None,None,,,,,,,,,,,1,0,1,0,0,20,20,20,618.8841149590007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6631068749994,618.6632082090073,618.8803730420041,618.8841149590007,618.8841149590007,618.8841149590007,618.8841149590007,621.8836819590069,621.8836819590069,622.6661902090127,1,1,1.7710551659984048,0.3839886670029955,None,622.6664210000017,622.6664662920084,None,622.6665286670031,622.6665692500101,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
blank.jpg,21,1,21,21,0,,,,,,0,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,21,21,21,622.7679066249984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.6670778340049,622.6673284170101,622.762210084009,622.7679066249984,622.7679066249984,622.7679066249984,622.7679066249984,625.7669385420013,625.7669385420013,626.6793835420103,None,0,,,None,626.6796381250024,626.6797506250005,None,626.6798292500025,626.6798847500031,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/special515/special_30632.jpg,22,0,22,22,0,,,,,,1,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,0,0.7286715829977766,0.3680717910028761,None,None,None,,,,,,,,,,,1,0,1,0,0,22,22,22,626.7864433750074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.6804391250043,626.6806328340026,626.7813238750095,626.7864433750074,626.7864433750074,626.7864433750074,626.7864433750074,629.7844124590047,629.7844124590047,630.6837998340052,1,0,0.7286715829977766,0.3680717910028761,None,630.6839867500094,630.6840292920097,None,630.6840843340033,630.6841261670052,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
all_stimuli/MST_pairs1/pair_20_nsd_41_2_cocoid_63715.png,23,0,23,23,0,,,,,,1,0,1,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.9267336659977445,0.5250076249940321,None,None,None,,,,,,,,,,,1,0,1,0,0,23,23,23,630.7884635840019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.684551667,630.6848120420036,630.7861595840077,630.7884635840019,630.7884635840019,630.7884635840019,630.7884635840019,633.7815492500085,633.7815492500085,634.6954865840089,2,1,0.9267336659977445,0.5250076249940321,None,634.6957127920032,634.6957800000091,None,634.6959170000046,634.6960444170109,None,,,,,,,,,,,4,5,0,0,2025-02-06_12h23.14.618,rtmindeye,2024.2.4,None,2025-02-06 12h23.39.940222 -0500,
