current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.press_if_repeat_2.rt,practice.press_if_repeat_2.duration,practice.all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart
all_stimuli/MST_pairs/pair_40_w_escalator2.jpg,61,0,61,61,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8338711000105832,0.12411770000471734,None,None,None,,,,,,,,,,,2,0,2,0,0,61,61,61,1108.4666782999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.4492405999918,1108.4492854000127,1108.4649985999858,1108.4666782999993,1108.4666782999993,1108.4666782999993,1108.4666782999993,1111.4820069000125,1111.4820069000125,1112.4653786999988,1,1,0.8338711000105832,0.12411770000471734,None,1112.4654517000017,1112.4654721000115,None,1112.4654964999936,1112.4655139000097,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_34603.png,62,0,62,62,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7354468000121415,0.12916260000201873,None,None,None,,,,,,,,,,,2,0,2,0,0,62,62,62,1112.4970715999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.465675399988,1112.4657195000036,1112.4953048999887,1112.4970715999953,1112.4970715999953,1112.4970715999953,1112.4970715999953,1115.4987333999889,1115.4987333999889,1116.4820118999924,1,1,0.7354468000121415,0.12916260000201873,None,1116.4820876999875,1116.4821083999996,None,1116.4821326000092,1116.482149699994,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_13230.png,63,0,63,63,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6621697,0.14307420002296567,None,None,None,,,,,,,,,,,2,0,2,0,0,63,63,63,1116.5172818999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.4823135999904,1116.4823578000069,1116.5156546999933,1116.5172818999854,1116.5172818999854,1116.5172818999854,1116.5172818999854,1119.5321837000083,1119.5321837000083,1120.498939299985,1,1,0.6621697,0.14307420002296567,None,1120.4990095999965,1120.499029700004,None,1120.4990532000083,1120.4990705999953,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_52596.png,64,0,64,64,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8771997999865562,0.11800819999189116,None,None,None,,,,,,,,,,,2,0,2,0,0,64,64,64,1120.5383128999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.4992289000074,1120.4992732999963,1120.5367817000079,1120.5383128999965,1120.5383128999965,1120.5383128999965,1120.5383128999965,1123.5489076999947,1123.5489076999947,1124.515545800008,1,1,0.8771997999865562,0.11800819999189116,None,1124.5156169999973,1124.5156381000124,None,1124.5156616999884,1124.5156788000022,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_60867.png,65,0,65,65,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7872063,0.17214889999013394,None,None,None,,,,,,,,,,,2,0,2,0,0,65,65,65,1124.5473295999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.5158389999997,1124.515883199987,1124.545724399999,1124.5473295999982,1124.5473295999982,1124.5473295999982,1124.5473295999982,1127.5488537999918,1127.5488537999918,1128.5321553999966,1,1,0.7872063,0.17214889999013394,None,1128.532227699994,1128.532248500007,None,1128.5322722000128,1128.532289499999,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_51148.jpg,66,0,66,66,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.011100300005637,0.10702169997966848,None,None,None,,,,,,,,,,,2,0,2,0,0,66,66,66,1128.5625273000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.5324518999842,1128.532496300002,1128.560818900005,1128.5625273000041,1128.5625273000041,1128.5625273000041,1128.5625273000041,1131.5652805999853,1131.5652805999853,1132.5489057000086,1,1,1.011100300005637,0.10702169997966848,None,1132.5489765999955,1132.5489972000069,None,1132.549020800012,1132.549038199999,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_34238.jpg,67,0,67,67,0,,,,,,1,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.9097379,0.1478773999842815,None,None,None,,,,,,,,,,,2,0,2,0,0,67,67,67,1132.565026700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.5492025999993,1132.5492468999873,1132.5631245000113,1132.565026700002,1132.565026700002,1132.565026700002,1132.565026700002,1135.5653858000005,1135.5653858000005,1136.5486440999957,2,1,0.9097379,0.1478773999842815,None,1136.5487100000028,1136.5487296000065,None,1136.548752600007,1136.548769599991,None,1136.5657292999967,1136.5657292999967,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
blank.jpg,68,1,68,68,0,,,,,,0,0,2,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,2,0,2,0,0,68,68,68,1136.5657292999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.5489254999848,1136.5489672000112,1136.556892499997,1136.5657292999967,1136.5657292999967,1136.5657292999967,1136.5657292999967,1139.5652718000056,1139.5652718000056,1140.5488207000017,None,0,,,None,1140.548881099996,1140.548900599999,None,1140.5489235999994,1140.5489406000124,None,1140.565369399992,1140.565369399992,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
blank.jpg,69,1,69,69,0,,,,,,0,1,2,1,0,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,1,equal,13.270483800006332,None,21.839654400013387,None,,,,,,,2,0,2,0,0,69,69,69,1140.565369399992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.5490955999994,1140.549134,1140.5555573999882,1140.565369399992,1140.565369399992,1140.565369399992,1140.565369399992,1143.565402999986,1143.565402999986,1144.548953599995,None,0,,,None,1144.5544140999846,1157.8485805999953,1,1157.848641199991,1179.7153523000015,equal,1144.5650840000017,1144.5650840000017,1144.5650840000017,1144.5650840000017,13.270483800006332,None,1157.8650332000107,1157.8650332000107,21.839654400013387,None,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_16917.jpg,0,0,0,0,0,,,,,,1,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,0,1.3627389000030234,0.13383340000291355,None,None,None,,,,,,,,,,,3,0,3,0,0,0,0,0,1179.7687889999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.753492399992,1179.753591899993,1179.766560899996,1179.7687889999943,1179.7687889999943,1179.7687889999943,1179.7687889999943,1182.781986899994,1182.781986899994,1183.765312100004,1,0,1.3627389000030234,0.13383340000291355,None,1183.7653879999998,1183.7654091999866,None,1183.7654346000054,1183.7654524999962,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_68897.jpg,1,0,1,1,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8790761999844108,0.10998080001445487,None,None,None,,,,,,,,,,,3,0,3,0,0,1,1,1,1183.801591299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.7656161999912,1183.7656633000006,1183.799897799996,1183.801591299998,1183.801591299998,1183.801591299998,1183.801591299998,1186.8154234999965,1186.8154234999965,1187.781824900012,1,1,0.8790761999844108,0.10998080001445487,None,1187.7818969000073,1187.7819171999872,None,1187.781940099987,1187.781957500003,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_44_w_log_cabin2.jpg,2,0,2,2,0,,,,,,1,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.1062586999905761,0.17606930001056753,None,None,None,,,,,,,,,,,3,0,3,0,0,2,2,2,1187.7982779000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.7821180000028,1187.7821628999955,1187.7942930999852,1187.7982779000013,1187.7982779000013,1187.7982779000013,1187.7982779000013,1190.7986002000107,1190.7986002000107,1191.782201599999,2,1,1.1062586999905761,0.17606930001056753,None,1191.7822675000061,1191.782287000009,None,1191.7823101000104,1191.7823287000065,None,1191.857671100006,1191.857671100006,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_9722.png,3,0,3,3,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8028311000089161,0.16115439997520298,None,None,None,,,,,,,,,,,3,0,3,0,0,3,3,3,1191.857671100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.7824800999952,1191.782518699998,1191.8542121000064,1191.857671100006,1191.857671100006,1191.857671100006,1191.857671100006,1194.8652849000064,1194.8652849000064,1195.7988418999885,1,1,0.8028311000089161,0.16115439997520298,None,1195.7989164000028,1195.7989370999858,None,1195.798961099994,1195.798979,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_72510.png,4,0,4,4,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6917937999824062,0.12883460000739433,None,None,None,,,,,,,,,,,3,0,3,0,0,4,4,4,1195.8338169000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.7991451999987,1195.799189399986,1195.832204700011,1195.8338169000053,1195.8338169000053,1195.8338169000053,1195.8338169000053,1198.848377199989,1198.848377199989,1199.815448599984,1,1,0.6917937999824062,0.12883460000739433,None,1199.8155171000108,1199.8155374999915,None,1199.8155611999973,1199.815578300011,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_67742.jpg,5,0,5,5,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7819078000029549,0.13395309998304583,None,None,None,,,,,,,,,,,3,0,3,0,0,5,5,5,1199.8485746000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.8157377000025,1199.8157886000117,1199.8468842000002,1199.8485746000079,1199.8485746000079,1199.8485746000079,1199.8485746000079,1202.8486346999998,1202.8486346999998,1203.831487,1,1,0.7819078000029549,0.13395309998304583,None,1203.8315586000099,1203.8315788999898,None,1203.8316027999972,1203.831620299985,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_38297.jpg,6,0,6,6,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6695590000017546,0.16391430000658147,None,None,None,,,,,,,,,,,3,0,3,0,0,6,6,6,1203.8649345999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.8317772999872,1203.8318219000066,1203.8631493999856,1203.8649345999875,1203.8649345999875,1203.8649345999875,1203.8649345999875,1206.8653201000125,1206.8653201000125,1207.8489546999917,1,1,0.6695590000017546,0.16391430000658147,None,1207.8490282999992,1207.849048700009,None,1207.8490721999842,1207.8490900000033,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_12075.png,7,0,7,7,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8229410999920219,0.10674059999291785,None,None,None,,,,,,,,,,,3,0,3,0,0,7,7,7,1207.8866960000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.849257599999,1207.849301899987,1207.8848604999948,1207.8866960000014,1207.8866960000014,1207.8866960000014,1207.8866960000014,1210.8985785999976,1210.8985785999976,1211.8652733000054,1,1,0.8229410999920219,0.10674059999291785,None,1211.8653432999854,1211.8653639999975,None,1211.865386999998,1211.8654042000126,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_8204.png,8,0,8,8,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,0.7948273,0.15201650001108646,None,None,None,,,,,,,,,,,3,0,3,0,0,8,8,8,1211.9215882999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.865563200001,1211.8656110999873,1211.9199809999845,1211.9215882999997,1211.9215882999997,1211.9215882999997,1211.9215882999997,1214.9318722999888,1214.9318722999888,1215.8816357000032,2,0,0.7948273,0.15201650001108646,None,1215.881707499997,1215.8817275000038,None,1215.8817507000058,1215.8817688999989,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
blank.jpg,9,1,9,9,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,3,0,3,0,0,9,9,9,1215.8986804999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.8819265000056,1215.8819718000013,1215.8909446999896,1215.8986804999877,1215.8986804999877,1215.8986804999877,1215.8986804999877,1218.8982101999864,1218.8982101999864,1219.8820737999922,None,0,,,None,1219.8821354999964,1219.8821552000009,None,1219.8821795000113,1219.8821967999975,None,1219.917142899998,1219.917142899998,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_64004.png,10,0,10,10,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7914973000006285,0.1459327000193298,None,None,None,,,,,,,,,,,3,0,3,0,0,10,10,10,1219.917142899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.8823532999959,1219.8823919999995,1219.915355300007,1219.917142899998,1219.917142899998,1219.917142899998,1219.917142899998,1222.9315844000084,1222.9315844000084,1223.8984786999936,1,1,0.7914973000006285,0.1459327000193298,None,1223.8985495000088,1223.898569699988,None,1223.8985930999916,1223.8986101000046,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_7_10_56.png,11,0,11,11,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8383334,0.12313890000223182,None,None,None,,,,,,,,,,,3,0,3,0,0,11,11,11,1223.9440353999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.8987678999838,1223.8988123000017,1223.9424263999972,1223.9440353999962,1223.9440353999962,1223.9440353999962,1223.9440353999962,1226.948635000008,1226.948635000008,1227.9149558999925,1,1,0.8383334,0.12313890000223182,None,1227.9150319999899,1227.9150533000065,None,1227.9150769000116,1227.9150942999986,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_11_15_44.png,12,0,12,12,0,,,,,,1,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.8247860999836121,0.17981269999290816,None,None,None,,,,,,,,,,,3,0,3,0,0,12,12,12,1227.9319066999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.915262800001,1227.915318799991,1227.9300573999935,1227.9319066999888,1227.9319066999888,1227.9319066999888,1227.9319066999888,1230.9314741000126,1230.9314741000126,1231.9151626999956,2,1,0.8247860999836121,0.17981269999290816,None,1231.9152314999956,1231.9152514000016,None,1231.9152747000044,1231.9152916999883,None,1231.9434282000002,1231.9434282000002,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_60094.jpg,13,0,13,13,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7531636999920011,0.10899390000849962,None,None,None,,,,,,,,,,,3,0,3,0,0,13,13,13,1231.9434282000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.915450600005,1231.9154921000008,1231.9415297000087,1231.9434282000002,1231.9434282000002,1231.9434282000002,1231.9434282000002,1234.9482410000055,1234.9482410000055,1235.9319226999942,1,1,0.7531636999920011,0.10899390000849962,None,1235.9319950999925,1235.932015,None,1235.9320386000036,1235.9320554999867,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_9434.jpg,14,0,14,14,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8647565999999642,0.14389810001011938,None,None,None,,,,,,,,,,,3,0,3,0,0,14,14,14,1235.9608149999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.9322261000052,1235.9322711999994,1235.9589716999908,1235.9608149999985,1235.9608149999985,1235.9608149999985,1235.9608149999985,1238.965184700006,1238.965184700006,1239.948479499988,1,1,0.8647565999999642,0.14389810001011938,None,1239.948551999987,1239.9485720999946,None,1239.9485959000012,1239.9486132999882,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_20633.jpg,15,0,15,15,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1415563000191469,0.1431628999998793,None,None,None,,,,,,,,,,,3,0,3,0,0,15,15,15,1239.9748139999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.9487707999942,1239.9488154999854,1239.972951200005,1239.9748139999865,1239.9748139999865,1239.9748139999865,1239.9748139999865,1242.981765000004,1242.981765000004,1243.965008,1,1,1.1415563000191469,0.1431628999998793,None,1243.965079799993,1243.9651003000035,None,1243.965123700007,1243.9651405999903,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_52527.png,16,0,16,16,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9978132999967784,0.13299379998352379,None,None,None,,,,,,,,,,,3,0,3,0,0,16,16,16,1243.9947985000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.9653016999946,1243.965345900011,1243.9931817000033,1243.9947985000035,1243.9947985000035,1243.9947985000035,1243.9947985000035,1246.9983957000077,1246.9983957000077,1247.9813966999936,1,1,0.9978132999967784,0.13299379998352379,None,1247.9814718000125,1247.981493,None,1247.9815169000067,1247.9815363000089,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_40_w_escalator1.jpg,17,0,17,17,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1170610999979544,0.45589209999889135,None,None,None,,,,,,,,,,,3,0,3,0,0,17,17,17,1248.011484799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.9817047000106,1247.9817504000093,1248.0092948999954,1248.011484799994,1248.011484799994,1248.011484799994,1248.011484799994,1251.0149912000052,1251.0149912000052,1251.9985722000129,1,1,1.1170610999979544,0.45589209999889135,None,1251.9986439000058,1251.998664499988,None,1251.9986876999901,1251.9987055000092,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_57443.png,18,0,18,18,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8216481999843381,0.1309664000000339,None,None,None,,,,,,,,,,,3,0,3,0,0,18,18,18,1252.0318564999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.9988670999883,1251.998912399984,1252.030266,1252.0318564999907,1252.0318564999907,1252.0318564999907,1252.0318564999907,1255.0318789999874,1255.0318789999874,1256.0151117999922,1,1,0.8216481999843381,0.1309664000000339,None,1256.015183599986,1256.0152040999965,None,1256.0152269999962,1256.0152440000093,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_38_w_arch2.jpg,19,0,19,19,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.1625497000059113,0.16692389998934232,None,None,None,,,,,,,,,,,3,0,3,0,0,19,19,19,1256.0410405999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.0154246999882,1256.0154689000046,1256.0393118000065,1256.0410405999864,1256.0410405999864,1256.0410405999864,1256.0410405999864,1259.0485637999955,1259.0485637999955,1260.0315742999956,2,0,1.1625497000059113,0.16692389998934232,None,1260.0316469999962,1260.0316679000098,None,1260.0316916999873,1260.0317103999841,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_45_w_pagoda2.jpg,20,0,20,20,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7406733,0.13398220000090078,None,None,None,,,,,,,,,,,3,0,3,0,0,20,20,20,1260.0576582000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.0318783000112,1260.0319228000008,1260.0560191000113,1260.0576582000067,1260.0576582000067,1260.0576582000067,1260.0576582000067,1263.0648438000062,1263.0648438000062,1264.0483219999878,1,1,0.7406733,0.13398220000090078,None,1264.0483931000053,1264.0484136999876,None,1264.0484367999888,1264.048454200005,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
blank.jpg,21,1,21,21,0,,,,,,0,0,3,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,3,0,3,0,0,21,21,21,1264.0647615999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.048609999998,1264.0486546999891,1264.0578970999923,1264.0647615999915,1264.0647615999915,1264.0647615999915,1264.0647615999915,1267.064860399987,1267.064860399987,1268.0485875000013,None,0,,,None,1268.048650199984,1268.0486695999862,None,1268.0486925999867,1268.0487091999967,None,1268.0776769999939,1268.0776769999939,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
