current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.press_if_repeat_2.rt,practice.press_if_repeat_2.duration,practice.all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
all_stimuli/unchosen_nsd_1000_images/unchosen_8311_cocoid_30877.png,60,0,60,60,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.34867940004915,0.30992039991542697,None,None,None,,,,,,,,,,,5,0,5,0,0,60,60,60,2062.605294100009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.578671700321,2062.578711000271,2062.603642000351,2062.605294100009,2062.605294100009,2062.605294100009,2062.605294100009,2065.6113719004206,2065.6113719004206,2066.594944200013,1,1,1.34867940004915,0.30992039991542697,None,2066.5950135001913,2066.5950339003466,None,2066.5950571000576,2066.59507410042,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_3584_cocoid_11118.png,61,0,61,61,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4931063000112772,0.2569198999553919,None,None,None,,,,,,,,,,,5,0,5,0,0,61,61,61,2066.6297261002474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.5952304000966,2066.5952747003175,2066.628100000322,2066.6297261002474,2066.6297261002474,2066.6297261002474,2066.6297261002474,2069.6445725001395,2069.6445725001395,2070.6114947004244,1,1,1.4931063000112772,0.2569198999553919,None,2070.6115669002756,2070.611587700434,None,2070.611611700151,2070.6116290003993,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_4668_cocoid_48515.png,62,0,62,62,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3030431997030973,0.24289620015770197,None,None,None,,,,,,,,,,,5,0,5,0,0,62,62,62,2070.640807200223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.6117931003682,2070.6118366001174,2070.639191500377,2070.640807200223,2070.640807200223,2070.640807200223,2070.640807200223,2073.6448187003843,2073.6448187003843,2074.628110800404,1,1,1.3030431997030973,0.24289620015770197,None,2074.6281826002523,2074.6282032001764,None,2074.6282270001248,2074.6282440000214,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_2410_cocoid_72096.png,63,0,63,63,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8774454002268612,0.3051085998304188,None,None,None,,,,,,,,,,,5,0,5,0,0,63,63,63,2074.688281400129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.628403900191,2074.6284479000606,2074.6865151003003,2074.688281400129,2074.688281400129,2074.688281400129,2074.688281400129,2077.694579000119,2077.694579000119,2078.6447335002013,1,1,0.8774454002268612,0.3051085998304188,None,2078.6448049000464,2078.644825100433,None,2078.6448484002613,2078.644865600392,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_6217_cocoid_22381.png,64,0,64,64,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0143756000325084,0.29302019998431206,None,None,None,,,,,,,,,,,5,0,5,0,0,64,64,64,2078.6855048001744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.6450257999822,2078.6450695004314,2078.6837022001855,2078.6855048001744,2078.6855048001744,2078.6855048001744,2078.6855048001744,2081.69480760023,2081.69480760023,2082.6614636001177,1,1,1.0143756000325084,0.29302019998431206,None,2082.661534400191,2082.661554899998,None,2082.661578700412,2082.6615957003087,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/MST_pairs1/pair_2_4_89.png,65,0,65,65,0,,,,,,1,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.0496946997009218,0.27213510032743216,None,None,None,,,,,,,,,,,5,0,5,0,0,65,65,65,2082.6780172004364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.661754600238,2082.6617984999903,2082.674266200047,2082.6780172004364,2082.6780172004364,2082.6780172004364,2082.6780172004364,2085.6779985004105,2085.6779985004105,2086.6614009002224,2,1,1.0496946997009218,0.27213510032743216,None,2086.6614666003734,2086.661486200057,None,2086.661509500351,2086.6615269002505,None,2086.69787969999,2086.69787969999,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_4376_cocoid_14475.png,66,0,66,66,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2719374997541308,0.2588413003832102,None,None,None,,,,,,,,,,,5,0,5,0,0,66,66,66,2086.69787969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.66168280039,2086.661720999982,2086.69623770006,2086.69787969999,2086.69787969999,2086.69787969999,2086.69787969999,2089.7114920001477,2089.7114920001477,2090.6782618002035,1,1,1.2719374997541308,0.2588413003832102,None,2090.678336100187,2090.678357100114,None,2090.678382300306,2090.6783996000886,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_475_cocoid_66807.png,67,0,67,67,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.031481099780649,0.37600080017000437,None,None,None,,,,,,,,,,,5,0,5,0,0,67,67,67,2090.7113363002427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.678565000184,2090.6786094000563,2090.7096915002912,2090.7113363002427,2090.7113363002427,2090.7113363002427,2090.7113363002427,2093.7112802001648,2093.7112802001648,2094.6948033003137,1,1,1.031481099780649,0.37600080017000437,None,2094.69487400027,2094.694894600194,None,2094.6949181002565,2094.694935400039,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
blank.jpg,68,1,68,68,0,,,,,,0,0,5,8,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,5,0,5,0,0,68,68,68,2094.7115897000767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.6950949002057,2094.695138200186,2094.703390800394,2094.7115897000767,2094.7115897000767,2094.7115897000767,2094.7115897000767,2097.7112820004113,2097.7112820004113,2098.694683200214,None,0,,,None,2098.6947432002053,2098.694763000123,None,2098.694787400309,2098.694803800434,None,2098.71152120037,2098.71152120037,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
blank.jpg,69,1,69,69,0,,,,,,0,1,5,8,0,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,1,equal,7.9044558997265995,None,25.008015299681574,None,,,,,,,5,0,5,0,0,69,69,69,2098.71152120037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.6949568004347,2098.6949948002584,2098.7011925000697,2098.71152120037,2098.71152120037,2098.71152120037,2098.71152120037,2101.7112343003973,2101.7112343003973,2102.6948155001737,None,0,,,None,2102.6990970000625,2110.6280106003396,1,2110.628070200328,2135.6615334004164,equal,2102.7113455003127,2102.7113455003127,2102.7113455003127,2102.7113455003127,7.9044558997265995,None,2110.6446882002056,2110.6446882002056,25.008015299681574,None,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
,,,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_423_cocoid_66697.png,0,0,0,0,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0998149001970887,0.25591900013387203,None,None,None,,,,,,,,,,,6,0,6,0,0,0,0,0,2135.7299764002673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.6961374999955,2135.6962406001985,2135.7261857003905,2135.7299764002673,2135.7299764002673,2135.7299764002673,2135.7299764002673,2138.7445794004016,2138.7445794004016,2139.711433000397,1,1,1.0998149001970887,0.25591900013387203,None,2139.7115061003715,2139.7115275003016,None,2139.71155130025,2139.71156920027,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_2699_cocoid_72863.png,1,0,1,1,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7326805000193417,0.2520270003005862,None,None,None,,,,,,,,,,,6,0,6,0,0,1,1,1,2139.7449174001813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.711733400356,2139.711779900361,2139.743310500402,2139.7449174001813,2139.7449174001813,2139.7449174001813,2139.7449174001813,2142.7447160002775,2142.7447160002775,2143.72788090026,1,1,0.7326805000193417,0.2520270003005862,None,2143.7279527001083,2143.7279731002636,None,2143.7279960000888,2143.72801370034,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/MST_pairs1/pair_8_12_56.png,2,0,2,2,0,,,,,,1,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.4974886998534203,0.27707420010119677,None,None,None,,,,,,,,,,,6,0,6,0,0,2,2,2,2143.744277600199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.7281749001704,2143.728218600154,2143.741942900233,2143.744277600199,2143.744277600199,2143.744277600199,2143.744277600199,2146.744552800432,2146.744552800432,2147.727975100279,2,1,1.4974886998534203,0.27707420010119677,None,2147.728041200433,2147.7280605002306,None,2147.728084000293,2147.7281006001867,None,2147.7750964001752,2147.7750964001752,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_7993_cocoid_62321.png,3,0,3,3,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.029674899764359,0.27894540037959814,None,None,None,,,,,,,,,,,6,0,6,0,0,3,3,3,2147.7750964001752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.728268300183,2147.7283074003644,2147.7734965002164,2147.7750964001752,2147.7750964001752,2147.7750964001752,2147.7750964001752,2150.777744100429,2150.777744100429,2151.744462700095,1,1,1.029674899764359,0.27894540037959814,None,2151.7445347001776,2151.744555100333,None,2151.7445786003955,2151.744596000295,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_6616_cocoid_56788.png,4,0,4,4,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7054869998246431,0.2560073002241552,None,None,None,,,,,,,,,,,6,0,6,0,0,4,4,4,2151.774189000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.744759300258,2151.7448031003587,2151.7725572003983,2151.774189000018,2151.774189000018,2151.774189000018,2151.774189000018,2154.7777365003712,2154.7777365003712,2155.7611012002453,1,1,0.7054869998246431,0.2560073002241552,None,2155.761172800325,2155.761193900369,None,2155.7612174004316,2155.761234700214,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_49_cocoid_155.png,5,0,5,5,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.822488599922508,0.2360745999030769,None,None,None,,,,,,,,,,,6,0,6,0,0,5,5,5,2155.778199400287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.761397300288,2155.7614409001544,2155.776563500054,2155.778199400287,2155.778199400287,2155.778199400287,2155.778199400287,2158.777858500369,2158.777858500369,2159.7614393001422,1,1,0.822488599922508,0.2360745999030769,None,2159.7615051004104,2159.7615252002142,None,2159.7615501000546,2159.7615668000653,None,2159.783833900001,2159.783833900001,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_935_cocoid_2516.png,6,0,6,6,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7607634998857975,0.2391401999630034,None,None,None,,,,,,,,,,,6,0,6,0,0,6,6,6,2159.783833900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.7617322001606,2159.761771300342,2159.7821963001043,2159.783833900001,2159.783833900001,2159.783833900001,2159.783833900001,2162.7944485000335,2162.7944485000335,2163.77791230008,1,1,0.7607634998857975,0.2391401999630034,None,2163.7779831001535,2163.7780029000714,None,2163.77802670002,2163.778044000268,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_3159_cocoid_9202.png,7,0,7,7,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.818020399659872,0.32118359999731183,None,None,None,,,,,,,,,,,6,0,6,0,0,7,7,7,2163.811570800375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.7782046003267,2163.7782517001033,2163.8099487000145,2163.811570800375,2163.811570800375,2163.811570800375,2163.811570800375,2166.811241600197,2166.811241600197,2167.79445950035,1,1,0.818020399659872,0.32118359999731183,None,2167.794532699976,2167.7945531001315,None,2167.7945768004283,2167.794594200328,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_5042_cocoid_17441.png,8,0,8,8,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,2.4591528000310063,0.19496960006654263,None,None,None,,,,,,,,,,,6,0,6,0,0,8,8,8,2167.837490600068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.7949084001593,2167.794953000266,2167.8358595003374,2167.837490600068,2167.837490600068,2167.837490600068,2167.837490600068,2170.8443883000873,2170.8443883000873,2171.811358400155,2,0,2.4591528000310063,0.19496960006654263,None,2171.8114277003333,2171.811448600143,None,2171.8114734999835,2171.8114908002317,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
blank.jpg,9,1,9,9,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,6,0,6,0,0,9,9,9,2171.827778100036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.8116526002996,2171.811698100064,2171.8210120000876,2171.827778100036,2171.827778100036,2171.827778100036,2171.827778100036,2174.827783600427,2174.827783600427,2175.8113812003285,None,0,,,None,2175.8114438001066,2175.8114637001418,None,2175.8114889003336,2175.811505800113,None,2175.827723100316,2175.827723100316,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/special515/special_45843.jpg,10,0,10,10,0,,,,,,1,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.0359034999273717,0.2720937002450228,None,None,None,,,,,,,,,,,6,0,6,0,0,10,10,10,2175.827723100316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.811676000245,2175.8117152000777,2175.8229799000546,2175.827723100316,2175.827723100316,2175.827723100316,2175.827723100316,2178.827619800344,2178.827619800344,2179.811263500247,2,1,1.0359034999273717,0.2720937002450228,None,2179.811330500059,2179.8113502999768,None,2179.8113744002767,2179.8113914001733,None,2179.8808685000986,2179.8808685000986,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/special515/special_68418.jpg,11,0,11,11,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,2.4268236001953483,0.3408902999944985,['1'],None,None,,,,,[3.193776000291109],[0.2429802999831736],,,,,6,0,6,0,0,11,11,11,2179.8808685000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.8115551001392,2179.8115943004377,2179.8771148002706,2179.8808685000986,2179.8808685000986,2179.8808685000986,2179.8808685000986,2182.8944492000155,2182.8944492000155,2183.8276813002303,2,0,2.4268236001953483,0.3408902999944985,['1'],2183.8277791002765,2183.827799500432,None,2183.827822500374,2183.8278398001567,None,,,,,,,,,,,[3.193776000291109],[0.2429802999831736],4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_1600_cocoid_4362.png,12,0,12,12,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8542895996943116,0.6240656999871135,['1'],None,None,,,,,[3.2053024997003376],[0.33806420024484396],,,,,6,0,6,0,0,12,12,12,2183.860297900159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.8280042000115,2183.828048400115,2183.8586543002166,2183.860297900159,2183.860297900159,2183.860297900159,2183.860297900159,2186.861271300353,2186.861271300353,2187.844383900054,1,1,0.8542895996943116,0.6240656999871135,['1'],2187.844480200205,2187.844501100015,None,2187.844524800312,2187.8445423003286,None,,,,,,,,,,,[3.2053024997003376],[0.33806420024484396],4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_2760_cocoid_40292.png,13,0,13,13,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6613758997991681,0.4408796997740865,None,None,None,,,,,,,,,,,6,0,6,0,0,13,13,13,2187.8763014003634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.8447052002884,2187.8447533003055,2187.8747241999954,2187.8763014003634,2187.8763014003634,2187.8763014003634,2187.8763014003634,2190.8775885002688,2190.8775885002688,2191.861236799974,1,1,0.6613758997991681,0.4408796997740865,None,2191.8613070002757,2191.861327700317,None,2191.8613511002623,2191.861368500162,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/MST_pairs1/pair_28_nsd_547_2_cocoid_64169.png,14,0,14,14,0,,,,,,1,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.060642700176686,0.37612990010529757,None,None,None,,,,,,,,,,,6,0,6,0,0,14,14,14,2191.8839115002193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191.8615276003256,2191.861581500154,2191.88210190041,2191.8839115002193,2191.8839115002193,2191.8839115002193,2191.8839115002193,2194.8943963004276,2194.8943963004276,2195.877319500316,2,1,1.060642700176686,0.37612990010529757,None,2195.877390100155,2195.877410400193,None,2195.8774341000244,2195.877451200038,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_6946_cocoid_58102.png,15,0,15,15,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.955854999832809,0.3318996001034975,None,None,None,,,,,,,,,,,6,0,6,0,0,15,15,15,2195.910838800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.877610300202,2195.8776539000683,2195.9092017002404,2195.910838800017,2195.910838800017,2195.910838800017,2195.910838800017,2198.91111750016,2198.91111750016,2199.8943496001884,1,1,1.955854999832809,0.3318996001034975,None,2199.894423200283,2199.894444399979,None,2199.8944687000476,2199.894486100413,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/shared1000_notspecial/notspecial_56751.png,16,0,16,16,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.2895240001380444,0.3101633000187576,None,None,None,,,,,,,,,,,6,0,6,0,0,16,16,16,2199.9220634000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.8946496001445,2199.894693300128,2199.9204386002384,2199.9220634000376,2199.9220634000376,2199.9220634000376,2199.9220634000376,2202.927641700022,2202.927641700022,2203.9112571002916,2,0,1.2895240001380444,0.3101633000187576,None,2203.9113269001245,2203.9113479000516,None,2203.9113716003485,2203.9113891003653,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_2740_cocoid_7447.png,17,0,17,17,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,2.7870579003356397,None,['1'],None,None,,,,,[3.217024300247431],[0.19511529989540577],,,,,6,0,6,0,0,17,17,17,2203.927499399986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.911561400164,2203.9116055001505,2203.9259798000567,2203.927499399986,2203.927499399986,2203.927499399986,2203.927499399986,2206.9275503000244,2206.9275503000244,2207.9110332001,1,1,2.7870579003356397,None,['1'],2207.9111211001873,2207.9111411003396,None,2207.911165700294,2207.911183200311,None,2207.951763600111,2207.951763600111,,,,,,,,,[3.217024300247431],[0.19511529989540577],4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_4234_cocoid_13908.png,18,0,18,18,0,,,,,,0,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4068690002895892,0.27787419967353344,None,None,None,,,,,,,,,,,6,0,6,0,0,18,18,18,2207.951763600111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.9113510004245,2207.9113914002664,2207.950148000382,2207.951763600111,2207.951763600111,2207.951763600111,2207.951763600111,2210.961168000009,2210.961168000009,2211.927562900353,1,1,1.4068690002895892,0.27787419967353344,None,2211.9276341004297,2211.9276549001224,None,2211.927678100299,2211.9276950000785,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/special515/special_48260.jpg,19,0,19,19,0,,,,,,1,0,6,8,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.5713470000773668,0.3449085997417569,None,None,None,,,,,,,,,,,6,0,6,0,0,19,19,19,2211.944259200245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.927854400128,2211.927898200229,2211.940818700008,2211.944259200245,2211.944259200245,2211.944259200245,2211.944259200245,2214.9443157999776,2214.9443157999776,2215.927744800225,2,1,1.5713470000773668,0.3449085997417569,None,2215.9278106000274,2215.927830400411,None,2215.927854400128,2215.927871300373,None,2215.98142700037,2215.98142700037,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
