current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.press_if_repeat_2.rt,practice.press_if_repeat_2.duration,practice.all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
blank.jpg,68,1,68,68,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,0,0,0,0,0,68,68,68,477.1804256999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.1641394000035,477.1641781999788,477.17195899999933,477.1804256999749,477.1804256999749,477.1804256999749,477.1804256999749,480.18008939997526,480.18008939997526,481.16356249997625,None,0,,,None,481.1636215999897,481.16364250000333,None,481.1636655999755,481.1636833999946,None,481.1802051999839,481.1802051999839,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
blank.jpg,69,1,69,69,0,,,,,,0,1,0,1,0,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,1,equal,6.1084838999959175,None,27.41097009999794,None,,,,,0,0,0,0,0,69,69,69,481.1802051999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.16383499998483,481.1638776999898,481.17004849997465,481.1802051999839,481.1802051999839,481.1802051999839,481.1802051999839,484.1800866999838,484.1800866999838,485.16370639999514,None,0,,,None,485.1841522999748,491.2969114999869,1,491.2969675999775,518.730153499986,equal,485.1860138999764,485.1860138999764,485.1860138999764,485.1860138999764,6.1084838999959175,None,491.31350479999674,491.31350479999674,27.41097009999794,None,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_71450.jpg,0,0,0,0,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0596790999989025,0.5650996000040323,None,None,None,,,,,,,,,1,0,1,0,0,0,0,0,518.7875923999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7662167999952,518.7663174999761,518.7853764999891,518.7875923999818,518.7875923999818,518.7875923999818,518.7875923999818,521.7965015999798,521.7965015999798,522.7799662000034,1,1,1.0596790999989025,0.5650996000040323,None,522.7800415999955,522.7800629999838,None,522.7800878999988,522.7801066999964,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_38246.jpg,1,0,1,1,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.374122899986105,0.37108330000774004,None,None,None,,,,,,,,,1,0,1,0,0,1,1,1,522.8082682999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.7802789999987,522.7803226999822,522.8063919999986,522.8082682999957,522.8082682999957,522.8082682999957,522.8082682999957,525.8130484999856,525.8130484999856,526.7965445999871,1,1,1.374122899986105,0.37108330000774004,None,526.7966172999877,526.7966387999768,None,526.7966617999773,526.7966795999964,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_10046.jpg,2,0,2,2,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.947593599994434,0.3750877999991644,None,None,None,,,,,,,,,1,0,1,0,0,2,2,2,526.8337204999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.7968419999816,526.796886199998,526.8318445999757,526.8337204999989,526.8337204999989,526.8337204999989,526.8337204999989,529.8464899999963,529.8464899999963,530.8134063999751,1,1,0.947593599994434,0.3750877999991644,None,530.8134774999926,530.8134977000009,None,530.8135210000037,530.8135383999906,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_38_w_arch2.jpg,3,0,3,3,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6661759999988135,0.3600010999944061,None,None,None,,,,,,,,,1,0,1,0,0,3,3,3,530.8602955999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.813697399979,530.8137412999931,530.8585996999755,530.8602955999959,530.8602955999959,530.8602955999959,530.8602955999959,533.8631871999823,533.8631871999823,534.8300987999828,1,1,0.6661759999988135,0.3600010999944061,None,534.8301734999986,534.8301943999832,None,534.8302171999821,534.8302349000005,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_30395.jpg,4,0,4,4,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8554708000156097,0.5080385000037495,None,None,None,,,,,,,,,1,0,1,0,0,4,4,4,534.8608821999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.830398799997,534.8304421999783,534.8589806999953,534.8608821999806,534.8608821999806,534.8608821999806,534.8608821999806,537.8631326000032,537.8631326000032,538.8464934999938,1,1,0.8554708000156097,0.5080385000037495,None,538.8465641999792,538.8465843999875,None,538.8466085999971,538.8466264999879,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_38494.jpg,5,0,5,5,0,,,,,,1,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.7312017000222113,0.356887599977199,None,None,None,,,,,,,,,1,0,1,0,0,5,5,5,538.8632087000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.8467865999846,538.846830800001,538.8581446000026,538.8632087000005,538.8632087000005,538.8632087000005,538.8632087000005,541.8633213999856,541.8633213999856,542.8467903999845,2,1,0.7312017000222113,0.356887599977199,None,542.8468548999808,542.8468744999846,None,542.8468978999881,542.8469152000034,None,542.8674220999819,542.8674220999819,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_28_nsd_547_1_cocoid_60932.png,6,0,6,6,0,,,,,,1,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.8280518999963533,0.3208128999976907,None,None,None,,,,,,,,,1,0,1,0,0,6,6,6,542.8674220999819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8470743999933,542.8471125999931,542.8654267999809,542.8674220999819,542.8674220999819,542.8674220999819,542.8674220999819,545.8798184999905,545.8798184999905,546.8633497999981,2,1,0.8280518999963533,0.3208128999976907,None,546.8634214999911,546.8634424999764,None,546.8634652999754,546.8634831999952,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_61133.jpg,7,0,7,7,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3774278000055347,0.5520422999979928,None,None,None,,,,,,,,,1,0,1,0,0,7,7,7,546.8989937999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8636453999789,546.8636893999937,546.8971619999793,546.8989937999868,546.8989937999868,546.8989937999868,546.8989937999868,549.9133519000025,549.9133519000025,550.8801352999872,1,1,1.3774278000055347,0.5520422999979928,None,550.8802034999826,550.8802243999962,None,550.8802468999929,550.8802649999852,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/shared1000_notspecial/notspecial_16635.png,8,0,8,8,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8002987999934703,0.547936299990397,None,None,None,,,,,,,,,1,0,1,0,0,8,8,8,550.917086899979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.8804222999897,550.8804694999999,550.9155052999849,550.917086899979,550.917086899979,550.917086899979,550.917086899979,553.9296762000013,553.9296762000013,554.8965341000003,1,1,0.8002987999934703,0.547936299990397,None,554.8966047999857,554.8966259000008,None,554.8966490000021,554.896666399989,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
blank.jpg,9,1,9,9,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,1,0,1,0,0,9,9,9,554.9135261999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.8968281999987,554.896872399986,554.9055307999952,554.9135261999909,554.9135261999909,554.9135261999909,554.9135261999909,557.9130566999956,557.9130566999956,558.896842999995,None,0,,,None,558.8969037999923,558.8969238999998,None,558.8969467999996,558.896963999985,None,558.9605227999855,558.9605227999855,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_18_nsd_6_1_cocoid_13417.png,10,0,10,10,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9867017000215128,0.4959905999712646,None,None,None,,,,,,,,,1,0,1,0,0,10,10,10,558.9605227999855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.8971269000031,558.8971651000029,558.9569539999939,558.9605227999855,558.9605227999855,558.9605227999855,558.9605227999855,561.963276800001,561.963276800001,562.9133904999762,1,1,0.9867017000215128,0.4959905999712646,None,562.9134629999753,562.9134848999965,None,562.9135077999963,562.9135254999856,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/shared1000_notspecial/notspecial_21703.png,11,0,11,11,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8829581000027247,0.4418389000056777,None,None,None,,,,,,,,,1,0,1,0,0,11,11,11,562.9564667999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.9136898999859,562.9137372999976,562.9548045999836,562.9564667999803,562.9564667999803,562.9564667999803,562.9564667999803,565.9631038999942,565.9631038999942,566.9299730999919,1,1,0.8829581000027247,0.4418389000056777,None,566.9300444999826,566.930065499997,None,566.9300891000021,566.9301073999959,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_24530.jpg,12,0,12,12,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8116481000033673,0.41999689998920076,None,None,None,,,,,,,,,1,0,1,0,0,12,12,12,566.9767543999769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9302720999985,566.9303162999859,566.9748175999848,566.9767543999769,566.9767543999769,566.9767543999769,566.9767543999769,569.9798723999993,569.9798723999993,570.9464761999843,1,1,0.8116481000033673,0.41999689998920076,None,570.9465477999765,570.9465679999848,None,570.9465918999922,570.946609799983,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/shared1000_notspecial/notspecial_6222.png,13,0,13,13,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8039711999881547,0.3681209000060335,None,None,None,,,,,,,,,1,0,1,0,0,13,13,13,570.9853799999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9467700999812,570.9468133999908,570.9837281999935,570.9853799999983,570.9853799999983,570.9853799999983,570.9853799999983,573.9968692999973,573.9968692999973,574.9631580999994,1,1,0.8039711999881547,0.3681209000060335,None,574.9632299999939,574.9632509999792,None,574.9632741999812,574.9632915999973,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_44_w_log_cabin2.jpg,14,0,14,14,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7823213000083342,0.5668348000035621,None,None,None,,,,,,,,,1,0,1,0,0,14,14,14,574.9921268999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.9634537999809,574.9634971999913,574.9904226999788,574.9921268999751,574.9921268999751,574.9921268999751,574.9921268999751,577.9966063000029,577.9966063000029,578.9801295999787,1,1,0.7823213000083342,0.5668348000035621,None,578.9802000999916,578.9802204000007,None,578.9802431999997,578.9802605999867,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_28068.jpg,15,0,15,15,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.009070200001588,0.5129046000074595,None,None,None,,,,,,,,,1,0,1,0,0,15,15,15,579.01441969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.9804179999919,578.9804615999747,579.0126184999826,579.01441969999,579.01441969999,579.01441969999,579.01441969999,582.0298463999934,582.0298463999934,582.9964745999896,1,1,1.009070200001588,0.5129046000074595,None,582.9965470999887,582.9965681999747,None,582.996591699979,582.9966094999982,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/shared1000_notspecial/notspecial_60978.png,16,0,16,16,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7183088999881875,0.5891926000185777,None,None,None,,,,,,,,,1,0,1,0,0,16,16,16,583.0309577999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.9967701999994,582.9968139999837,583.0290442999976,583.0309577999869,583.0309577999869,583.0309577999869,583.0309577999869,586.0300602999923,586.0300602999923,587.0130187999748,1,1,0.7183088999881875,0.5891926000185777,None,587.0130888999847,587.0131096999976,None,587.013132299995,587.0131495999813,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_2_4_22.png,17,0,17,17,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7284038999932818,0.50011789999553,None,None,None,,,,,,,,,1,0,1,0,0,17,17,17,587.0708584999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0133181999845,587.0133623000002,587.0691899999802,587.0708584999957,587.0708584999957,587.0708584999957,587.0708584999957,590.080098699982,590.080098699982,591.0134162999748,1,1,0.7284038999932818,0.50011789999553,None,591.0134901999845,591.0135112999997,None,591.0135347000032,591.013552199991,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/shared1000_notspecial/notspecial_46160.png,18,0,18,18,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7398455999791622,0.5880223000131082,None,None,None,,,,,,,,,1,0,1,0,0,18,18,18,591.0455336000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0137115999823,591.0137551999942,591.0437592999951,591.0455336000014,591.0455336000014,591.0455336000014,591.0455336000014,594.0464005999966,594.0464005999966,595.0301248999895,1,1,0.7398455999791622,0.5880223000131082,None,595.0301966999832,595.0302183000022,None,595.0302415999759,595.0302592999942,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_64880.jpg,19,0,19,19,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6629684999934398,0.4819532999827061,None,None,None,,,,,,,,,1,0,1,0,0,19,19,19,595.0633978999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0304266999883,595.0304708999756,595.0616462999897,595.0633978999977,595.0633978999977,595.0633978999977,595.0633978999977,598.0631925999769,598.0631925999769,599.0464727999934,1,1,0.6629684999934398,0.4819532999827061,None,599.0465440999833,599.0465646999946,None,599.0465876999951,599.0466056999867,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_36_nsd_949_1_cocoid_43196.png,20,0,20,20,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7331100000010338,0.3570086999970954,None,None,None,,,,,,,,,1,0,1,0,0,20,20,20,599.0931788999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0467730999808,599.0468170999957,599.0913714999915,599.0931788999878,599.0931788999878,599.0931788999878,599.0931788999878,602.096386899997,602.096386899997,603.0629666000023,1,1,0.7331100000010338,0.3570086999970954,None,603.0630415999913,603.0630654999986,None,603.0630885999999,603.0631061999884,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
blank.jpg,21,1,21,21,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,1,0,1,0,0,21,21,21,603.0796892999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0632793999976,603.0633290999976,603.071719599975,603.0796892999788,603.0796892999788,603.0796892999788,603.0796892999788,606.0800255999784,606.0800255999784,607.0632971999876,None,0,,,None,607.063357099978,607.0633762999787,None,607.0634001999861,607.0634176000021,None,607.0798072999751,607.0798072999751,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_30632.jpg,22,0,22,22,0,,,,,,1,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.7965855999791529,0.37189950002357364,None,None,None,,,,,,,,,1,0,1,0,0,22,22,22,607.0798072999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0635754999821,607.0636167999764,607.0755952000036,607.0798072999751,607.0798072999751,607.0798072999751,607.0798072999751,610.0800250000029,610.0800250000029,611.0632743999886,2,1,0.7965855999791529,0.37189950002357364,None,611.0633397999918,611.0633589999925,None,611.0633826999983,611.0634000999853,None,611.084151099989,611.084151099989,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_20_nsd_41_2_cocoid_63715.png,23,0,23,23,0,,,,,,1,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.7620323000010103,0.361267800006317,None,None,None,,,,,,,,,1,0,1,0,0,23,23,23,611.084151099989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0635603999835,611.0636026999855,611.0822314999823,611.084151099989,611.084151099989,611.084151099989,611.084151099989,614.0965218999772,614.0965218999772,615.080089199997,2,1,0.7620323000010103,0.361267800006317,None,615.0801600999839,615.0801818000036,None,615.0802056999819,615.080223500001,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/MST_pairs1/pair_22_nsd_115_2_cocoid_65194.png,24,0,24,24,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6970021000015549,0.29890540000633337,None,None,None,,,,,,,,,1,0,1,0,0,24,24,24,615.1353216999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0803832999954,615.0804308999795,615.1334684999892,615.1353216999851,615.1353216999851,615.1353216999851,615.1353216999851,618.1464795999927,618.1464795999927,619.0962684999977,1,1,0.6970021000015549,0.29890540000633337,None,619.0963413999998,619.0963628999889,None,619.0963859999902,619.0964040999825,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/shared1000_notspecial/notspecial_26292.png,25,0,25,25,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6944794000010006,0.3278709999867715,None,None,None,,,,,,,,,1,0,1,0,0,25,25,25,619.1238221999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0965652999876,619.0966085999971,619.1220926999813,619.1238221999956,619.1238221999956,619.1238221999956,619.1238221999956,622.1299142999924,622.1299142999924,623.112922499975,1,1,0.6944794000010006,0.3278709999867715,None,623.1129965999862,623.1130184999784,None,623.1130428999895,623.1130611999833,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_6489.jpg,26,0,26,26,0,,,,,,1,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,0,1.3665412000264041,0.3279815999849234,None,None,None,,,,,,,,,1,0,1,0,0,26,26,26,623.1297930000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1132282000035,623.1132756999868,623.1247094999999,623.1297930000001,623.1297930000001,623.1297930000001,623.1297930000001,626.1299604999949,626.1299604999949,627.1132864999818,1,0,1.3665412000264041,0.3279815999849234,None,627.1133532999957,627.1133731000009,None,627.1133962000022,627.1134139999922,None,627.1526244999841,627.1526244999841,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_55678.jpg,27,0,27,27,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8506122000108007,0.3000541999936104,None,None,None,,,,,,,,,1,0,1,0,0,27,27,27,627.1526244999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.1135766999796,627.1136152999825,627.1507506999769,627.1526244999841,627.1526244999841,627.1526244999841,627.1526244999841,630.1631853999861,630.1631853999861,631.1295971999934,1,1,0.8506122000108007,0.3000541999936104,None,631.129669499991,631.1296901000023,None,631.1297135999775,631.1297312999959,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_40909.jpg,28,0,28,28,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.5217200000188313,0.28573420000611804,None,None,None,,,,,,,,,1,0,1,0,0,28,28,28,631.1557528999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.1298943999864,631.1299376999959,631.153891599999,631.1557528999983,631.1557528999983,631.1557528999983,631.1557528999983,634.1630972999847,634.1630972999847,635.1300863999932,1,1,1.5217200000188313,0.28573420000611804,None,635.130156899977,635.1301773999876,None,635.1302008999919,635.1302189999842,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
all_stimuli/special515/special_70360.jpg,29,0,29,29,0,,,,,,0,0,1,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3227553000033367,0.28496990000712685,None,None,None,,,,,,,,,1,0,1,0,0,29,29,29,635.1595556999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.1303901999781,635.130434199993,635.1578787999752,635.1595556999964,635.1595556999964,635.1595556999964,635.1595556999964,638.163298200001,638.163298200001,639.1463851000008,1,1,1.3227553000033367,0.28496990000712685,None,639.1464573999983,639.1464778999798,None,639.1465021999902,639.1465202999825,None,,,,,,,,,,,8,1,0,0,2025-06-12_13h19.24.394,rtmindeye,2024.2.4,59.93913780355433,2025-06-12 13h19.37.622275 -0400,
