current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart
blank.jpg,56,1,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,56,56,56,1766.561835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.55076,1766.551629,1766.551669,1766.561835,1766.561835,1766.561835,1766.561835,1769.549552,1769.549552,1770.548579,None,0,,,None,1770.549205,1770.549328,None,1770.549456,1770.549501,None,1770.566682,1770.566682,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_9847.png,57,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,57,57,57,1770.566682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.550026,1770.550195,1770.550213,1770.566682,1770.566682,1770.566682,1770.566682,1773.581327,1773.581327,1774.549543,1,1,0.840628124,0.170958334,None,1774.550068,1774.550126,None,1774.550222,1774.550254,None,1774.566199,1774.566199,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_0_1_78.png,58,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,58,58,58,1774.566199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.550604,1774.550696,1774.55071,1774.566199,1774.566199,1774.566199,1774.566199,1777.564811,1777.564811,1778.549512,2,1,0.89416125,0.17492575,None,1778.550034,1778.55009,None,1778.550186,1778.550218,None,1778.565859,1778.565859,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_2_4_89.png,59,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,59,59,59,1778.565859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.550576,1778.550668,1778.550681,1778.565859,1778.565859,1778.565859,1778.565859,1781.582154,1781.582154,1782.549429,2,1,0.861452666,0.203941542,None,1782.550121,1782.550198,None,1782.550318,1782.550357,None,1782.566113,1782.566113,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_31064.png,60,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,60,60,60,1782.566113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.550836,1782.550948,1782.550965,1782.566113,1782.566113,1782.566113,1782.566113,1785.56475,1785.56475,1786.548772,1,1,0.890257875,0.192869041,None,1786.549445,1786.549516,None,1786.549637,1786.549677,None,1786.566032,1786.566032,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_40909.jpg,61,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,61,61,61,1786.566032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.550129,1786.550241,1786.550258,1786.566032,1786.566032,1786.566032,1786.566032,1789.565771,1789.565771,1790.552021,1,0,1.557224291,0.190056,None,1790.552676,1790.552749,None,1790.552865,1790.552908,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_5034.jpg,62,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,62,62,62,1790.56628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.553344,1790.553487,1790.553503,1790.56628,1790.56628,1790.56628,1790.56628,1793.562683,1793.562683,1794.553133,2,1,1.052076499,0.181913542,None,1794.553688,1794.55375,None,1794.553847,1794.55388,None,1794.566892,1794.566892,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_42_w_icerink1.jpg,63,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,63,63,63,1794.566892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.554232,1794.554329,1794.554343,1794.566892,1794.566892,1794.566892,1794.566892,1797.562382,1797.562382,1798.549703,2,1,0.997409708,0.167943083,None,1798.550344,1798.550413,None,1798.550527,1798.550565,None,1798.566654,1798.566654,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_69785.png,64,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,64,64,64,1798.566654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798.551008,1798.551121,1798.551138,1798.566654,1798.566654,1798.566654,1798.566654,1801.581633,1801.581633,1802.562655,1,1,1.045676333,0.174997458,None,1802.563276,1802.563358,None,1802.563494,1802.563538,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_32_nsd_762_1_cocoid_46748.png,65,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,65,65,65,1802.590964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.563989,1802.564108,1802.564124,1802.590964,1802.590964,1802.590964,1802.590964,1805.582458,1805.582458,1806.565978,2,1,1.003440791,0.167974542,None,1806.566497,1806.566556,None,1806.566653,1806.566686,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_36_nsd_949_1_cocoid_43196.png,66,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,66,66,66,1806.589813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.567041,1806.567137,1806.56715,1806.589813,1806.589813,1806.589813,1806.589813,1809.583618,1809.583618,1810.581582,2,1,1.155611791,0.208999042,None,1810.58225,1810.582326,None,1810.582443,1810.582483,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_47321.png,67,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,67,67,67,1810.598851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.582944,1810.583103,1810.58312,1810.598851,1810.598851,1810.598851,1810.598851,1813.598961,1813.598961,1814.581687,1,1,1.253532958,0.18899075,None,1814.582314,1814.582384,None,1814.582502,1814.58254,None,1814.595448,1814.595448,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
blank.jpg,68,1,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,68,68,68,1814.595448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.582976,1814.58309,1814.583107,1814.595448,1814.595448,1814.595448,1814.595448,1817.597682,1817.597682,1818.582152,None,0,,,None,1818.582599,1818.582667,None,1818.582791,1818.582829,None,1818.5959,1818.5959,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
