current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,blank_trial.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,block.started,block.stopped,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/pair01 copy.jpg,0,37,0,0,1,0,112,112,112,229.34108777000074,,,,,,,,,,,,,,,,,,229.33404740300466,230.1887142110063,None,230.18889294200198,,,,,230.18892761700408,None,,,230.1890280200023,230.18906070500088,229.34108777000074,229.52861124600167,229.52861124600167,230.19743926500087,230.19743926500087,230.19743926500087,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/20_40 copy 2.jpg,0,38,0,0,1,0,113,113,113,230.19743926500087,,,,,,,,,,,,,,,,,,230.18930046300375,231.0439765370029,None,231.0440960210035,,,,,231.04411937300029,None,,,231.04418990300474,231.04421327000455,230.19743926500087,230.39477538100618,230.39477538100618,231.04995802500343,231.04995802500343,231.04995802500343,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/20_40 copy.jpg,0,39,0,0,1,0,114,114,114,231.04995802500343,,,,,,,,,,,,,,,,,,231.04438243200275,231.90592090300197,None,231.90610912100237,,,,,231.90615112300293,None,,,231.9062778840016,231.9063197620053,231.04995802500343,231.23773684700427,231.23773684700427,231.913340952,231.913340952,231.913340952,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,40,1,0,1,0,115,115,115,231.913340952,,,,,,,,,,,,,,,,,,231.90661469800398,231.90898903100606,None,231.90911397600576,231.913340952,231.913340952,232.67711380900437,232.67711380900437,232.6707993029995,None,,,232.67091888700088,232.67094517700025,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/6_28 copy.jpg,0,41,0,0,1,0,116,116,116,232.67711380900437,,,,,,,,,,,,,,,,,,232.6711246690029,233.47416628100473,None,233.4743415060002,,,,,233.47437398400507,None,,,233.47446892800508,233.4744981610056,232.67711380900437,232.87229143500008,232.87229143500008,233.47993113800476,233.47993113800476,233.47993113800476,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/21_40 copy 2.jpg,0,42,0,0,1,0,117,117,117,233.47993113800476,,,,,,,,,,,,,,,,,,233.47466999600147,234.29590296000242,None,234.29608995200397,,,,,234.29612867000105,None,,,234.29623912200623,234.29627473800065,233.47993113800476,233.67318242700276,233.67318242700276,234.30356102200312,234.30356102200312,234.30356102200312,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/17_40 copy 5.jpg,0,43,0,0,1,0,118,118,118,234.30356102200312,,,,,,,,,,,,,,,,,,234.29652347700176,235.10534642600396,None,235.10546361300658,,,,,235.1054862020028,None,,,235.1055557830041,235.10557845500443,234.30356102200312,234.50441007600602,234.50441007600602,235.1115442040027,235.1115442040027,235.1115442040027,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/21_12 copy 5.jpg,0,44,0,0,1,0,119,119,119,235.1115442040027,,,,,,,,,,,,,,,,,,235.1057447090061,235.91930684200634,None,235.91945942700113,,,,,235.91948732700257,None,,,235.91956868400302,235.91959571800544,235.1115442040027,235.30135604500538,235.30135604500538,235.92730164200475,235.92730164200475,235.92730164200475,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/9_12 copy 7.jpg,0,45,0,0,1,0,120,120,120,235.92730164200475,,,,,,,,,,,,,,,,,,235.9199973970026,236.74709133200668,None,236.74720302700007,,,,,236.74722573300096,None,,,236.74729533400387,236.747318310001,235.92730164200475,236.1327554330055,236.1327554330055,236.7538321230022,236.7538321230022,236.7538321230022,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair02 copy.jpg,0,46,0,0,1,0,121,121,121,236.7538321230022,,,,,,,,,,,,,,,,,,236.74748470900522,237.56585137200454,None,237.56597498600604,,,,,237.56599576000008,None,,,237.5660561190016,237.5660768710004,236.7538321230022,236.93723828700604,236.93723828700604,237.57395063800504,237.57395063800504,237.57395063800504,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/20_0 copy 5.jpg,0,47,0,0,1,0,122,122,122,237.57395063800504,,,,,,,,,,,,,,,,,,237.56622358500317,238.38138587600406,None,238.38154056400526,,,,,238.38157375500305,None,,,238.38167400200473,238.38170652500412,237.57395063800504,237.76647260400205,237.76647260400205,238.38827846700588,238.38827846700588,238.38827846700588,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/19_12 copy 3.jpg,0,48,0,0,1,0,123,123,123,238.38827846700588,,,,,,,,,,,,,,,,,,238.3819425410038,239.2025321120018,None,239.20265334800206,,,,,239.20267735900416,None,,,239.20274803700158,239.20277154200448,238.38827846700588,238.58067838900024,238.58067838900024,239.20872564700403,239.20872564700403,239.20872564700403,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_12 copy 7.jpg,0,49,0,0,1,0,124,124,124,239.20872564700403,,,,,,,,,,,,,,,,,,239.20294047800417,240.01476432400523,None,240.01490360400203,,,,,240.0149284210056,None,,,240.01500004100672,240.01502308199997,239.20872564700403,239.39738005000254,239.39738005000254,240.0203104280008,240.0203104280008,240.0203104280008,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,50,1,0,1,0,125,125,125,240.0203104280008,,,,,,,,,,,,,,,,,,240.01519530000223,240.01688569399994,None,240.01697419600532,240.0203104280008,240.0203104280008,240.7937472220001,240.7937472220001,240.78672744200594,space,0.7607102890033275,None,240.78694607900252,240.7869714030021,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair08 copy 7.jpg,0,51,0,0,1,0,126,126,126,240.7937472220001,,,,,,,,,,,,,,,,,,240.78713069800142,241.59859195000172,None,241.59870931500336,,,,,241.5987341870059,None,,,241.5988033169997,241.598826432004,240.7937472220001,240.98466149100568,240.98466149100568,241.60503177700593,241.60503177700593,241.60503177700593,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/23_40 copy.jpg,0,52,0,0,1,0,127,127,127,241.60503177700593,,,,,,,,,,,,,,,,,,241.598993849002,242.43313540200324,None,242.43324933700205,,,,,242.43327238900383,None,,,242.43334174500342,242.43336429000192,241.60503177700593,241.79849797700444,241.79849797700444,242.43990694999957,242.43990694999957,242.43990694999957,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair18 copy 4.jpg,0,53,0,0,1,0,128,128,128,242.43990694999957,,,,,,,,,,,,,,,,,,242.43353316700086,243.2678901170002,None,243.26806651600054,,,,,243.26810100800503,None,,,243.26820186100667,243.26823462700122,242.43990694999957,242.62966681200487,242.62966681200487,243.2757710750011,243.2757710750011,243.2757710750011,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/13_0 copy 3.jpg,0,54,0,0,1,0,129,129,129,243.2757710750011,,,,,,,,,,,,,,,,,,243.26847324400296,244.08936442300183,None,244.0894817139997,,,,,244.08950434500002,None,,,244.08957288300007,244.0895955810047,243.2757710750011,243.47575863300153,243.47575863300153,244.09543785600545,244.09543785600545,244.09543785600545,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/23_28.jpg,0,55,0,0,1,0,130,130,130,244.09543785600545,,,,,,,,,,,,,,,,,,244.0897607510051,244.89148756500072,None,244.8915858190012,,,,,244.8916056030066,None,,,244.89166341500095,244.89168259000144,244.09543785600545,244.2836204500054,244.2836204500054,244.89667385000212,244.89667385000212,244.89667385000212,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/21_28.jpg,0,56,0,0,1,0,131,131,131,244.89667385000212,,,,,,,,,,,,,,,,,,244.89182606000395,245.7123729330051,None,245.71251002899953,,,,,245.71253374200023,None,,,245.71260182700644,245.71262453900272,244.89667385000212,245.09565428900532,245.09565428900532,245.7182448770036,245.7182448770036,245.7182448770036,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/15_0 copy 2.jpg,0,57,0,0,1,0,132,132,132,245.7182448770036,,,,,,,,,,,,,,,,,,245.712791113001,246.54314494500431,None,246.54326312500052,,,,,246.54328652800177,None,,,246.543355849004,246.54337991100329,245.7182448770036,245.9257568890025,245.9257568890025,246.55005173100653,246.55005173100653,246.55005173100653,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/7_12 copy 3.jpg,0,58,0,0,1,0,133,133,133,246.55005173100653,,,,,,,,,,,,,,,,,,246.5435495680067,247.3630728890057,None,247.36317381800473,,,,,247.36319401700166,None,,,247.36325290999957,247.36327269100002,246.55005173100653,246.73908261299948,246.73908261299948,247.36945242799993,247.36945242799993,247.36945242799993,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_40 copy 7.jpg,0,59,0,0,1,0,134,134,134,247.36945242799993,,,,,,,,,,,,,,,,,,247.3634152280065,248.23570310200012,None,248.23582236900256,,,,,248.2358462120028,None,,,248.23591740400298,248.23594032900291,247.36945242799993,247.57921643200098,247.57921643200098,248.2420190020057,248.2420190020057,248.2420190020057,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/10_12.jpg,0,60,0,0,1,0,135,135,135,248.2420190020057,,,,,,,,,,,,,,,,,,248.2361082320058,249.07230027300102,None,249.0724198759999,,,,,249.07244344000355,None,,,249.0725154460015,249.07253912000306,248.2420190020057,248.42835751700477,248.42835751700477,249.07779381900036,249.07779381900036,249.07779381900036,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/24_28 copy 6.jpg,0,61,0,0,1,0,136,136,136,249.07779381900036,,,,,,,,,,,,,,,,,,249.07270997500018,249.87291703500523,None,249.87304624100216,,,,,249.87307127900567,None,,,249.8731454200024,249.87316853400262,249.07779381900036,249.26794645200425,249.26794645200425,249.87934887800657,249.87934887800657,249.87934887800657,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/6_12 copy 3.jpg,0,62,0,0,1,0,137,137,137,249.87934887800657,,,,,,,,,,,,,,,,,,249.87334223600192,250.75984529900597,None,250.759984301003,,,,,250.76000793900312,None,,,250.76007795000623,250.76010109500203,249.87934887800657,250.08399966800062,250.08399966800062,250.76880331500433,250.76880331500433,250.76880331500433,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair04 copy.jpg,0,63,0,0,1,0,138,138,138,250.76880331500433,,,,,,,,,,,,,,,,,,250.7602697290058,251.60781510400557,None,251.6079438050001,,,,,251.6079683640055,None,,,251.60803859800217,251.60806079400209,250.76880331500433,250.96648552700208,250.96648552700208,251.61397816700628,251.61397816700628,251.61397816700628,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/18_0 copy.jpg,0,64,0,0,1,0,139,139,139,251.61397816700628,,,,,,,,,,,,,,,,,,251.60823134800012,252.4542095440047,None,252.45434200100135,,,,,252.45436647200404,None,,,252.45443634600088,252.45446006600105,251.61397816700628,251.81432455000322,251.81432455000322,252.45999247200234,252.45999247200234,252.45999247200234,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/20_40 copy.jpg,0,65,0,0,1,0,140,140,140,252.45999247200234,,,,,,,,,,,,,,,,,,252.4546286160039,253.27392357400095,None,253.27404554100212,,,,,253.27406864500517,None,,,253.2741391640011,253.27416235200508,252.45999247200234,252.67208993900567,252.67208993900567,253.27965154000412,253.27965154000412,253.27965154000412,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/17_40 copy 5.jpg,0,66,0,0,1,0,141,141,141,253.27965154000412,,,,,,,,,,,,,,,,,,253.2743618290042,254.09832616500353,None,254.09844193800382,,,,,254.0984654910062,None,,,254.0985362470019,254.09855973900267,253.27965154000412,253.46900382000604,253.46900382000604,254.1037468650029,254.1037468650029,254.1037468650029,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/19_28 copy 5.jpg,0,67,0,0,1,0,142,142,142,254.1037468650029,,,,,,,,,,,,,,,,,,254.09872972900484,254.9400422960025,None,254.94015736500296,,,,,254.9401808160037,None,,,254.94024974000058,254.94027285600168,254.1037468650029,254.28835469500336,254.28835469500336,254.94641407000017,254.94641407000017,254.94641407000017,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_28 copy.jpg,0,68,0,0,1,0,143,143,143,254.94641407000017,,,,,,,,,,,,,,,,,,254.9404402220025,255.7864308019998,None,255.7865429700032,,,,,255.7865663620032,None,,,255.78663570299977,255.78665873100545,254.94641407000017,255.14590095000312,255.14590095000312,255.79198253800132,255.79198253800132,255.79198253800132,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/7_12 copy 3.jpg,0,69,0,0,1,0,144,144,144,255.79198253800132,,,,,,,,,,,,,,,,,,255.78682481700525,256.6249372570019,None,256.6250534070059,,,,,256.62507695800014,None,,,256.62514788500266,256.62517032000324,255.79198253800132,255.98714318700513,255.98714318700513,256.63242441600596,256.63242441600596,256.63242441600596,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair08 copy 7.jpg,0,70,0,0,1,0,145,145,145,256.63242441600596,,,,,,,,,,,,,,,,,,256.6253400180067,257.42223461400135,None,257.4223466559997,,,,,257.42236902900186,None,,,257.42243737000535,257.42245980500593,256.63242441600596,256.8160699460059,256.8160699460059,257.42788116400334,257.42788116400334,257.42788116400334,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,71,1,0,1,0,146,146,146,257.42788116400334,,,,,,,,,,,,,,,,,,257.42262316000415,257.4244916690004,None,257.42457076300343,257.42788116400334,257.42788116400334,258.183095942004,258.183095942004,258.17787067800236,None,,,258.1779825430058,258.17800725100096,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,72,1,0,1,0,147,147,147,258.183095942004,,,,,,,,,,,,,,,,,,258.17818427800376,258.1797083030033,None,258.1797902430044,258.183095942004,258.183095942004,258.9432903220004,258.9432903220004,258.93847295800515,None,,,258.93857372500497,258.9385962440065,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,73,1,0,1,0,148,148,148,258.9432903220004,,,,,,,,,,,,,,,,,,258.93875016200036,258.94010817100207,None,258.9401788430041,258.9432903220004,258.9432903220004,259.6922402430064,259.6922402430064,259.6871408100051,None,,,259.6872550370026,259.68727974500507,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,74,1,1,1,0,149,149,149,259.6922402430064,,,,,,,,,,,,,,,,,,259.68745893700543,259.6889368320044,None,259.6890146200021,259.6922402430064,259.6922402430064,260.44658524800616,260.44658524800616,260.4415290540055,None,,,260.44163965600455,260.44166401400435,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,0,1,0,2,0,150,150,150,260.44658524800616,,,,,,,,,,,,,,,,,,260.4418417449997,260.44336316800036,None,260.4434486530008,260.44658524800616,260.44658524800616,261.1928969410001,261.1928969410001,261.18915997200384,None,,,261.18927033000364,262.34106332300144,,,,,,,261.1928969410001,262.3464351310031,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,1,1,0,2,0,151,151,151,262.3464351310031,,,,,,,,,,,,,,,,,,262.34130630500295,262.34298456300166,None,262.34308194600453,262.3464351310031,262.3464351310031,263.1093669440015,263.1093669440015,263.1039711560006,None,,,263.10408444600034,263.10411111700523,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,2,1,0,2,0,152,152,152,263.1093669440015,,,,,,,,,,,,,,,,,,263.10429054600536,263.1058542190003,None,263.1059378350037,263.1093669440015,263.1093669440015,263.8839968490065,263.8839968490065,263.8776462750029,None,,,263.8777928680065,263.8778223629997,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/14_12 copy 6.jpg,0,3,0,0,2,0,153,153,153,263.8839968490065,,,,,,,,,,,,,,,,,,263.87802841600205,264.7292659130035,None,264.72939366400533,,,,,264.7294209660031,None,,,264.72950199400657,264.7295291890041,263.8839968490065,264.0739608940057,264.0739608940057,264.7374415650047,264.7374415650047,264.7374415650047,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/12_0.jpg,0,4,0,0,2,0,154,154,154,264.7374415650047,,,,,,,,,,,,,,,,,,264.7297236680024,265.6854791970036,None,265.6856286750044,,,,,265.6856562030007,None,,,265.68573632100015,265.68576276200474,264.7374415650047,264.9489251420018,264.9489251420018,265.6929338059999,265.6929338059999,265.6929338059999,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair05 copy 7.jpg,0,5,0,0,2,0,155,155,155,265.6929338059999,,,,,,,,,,,,,,,,,,265.68595563800045,266.6185799120067,None,266.61876245100575,,,,,266.61879789100203,None,,,266.61890136700094,266.6189337320029,265.6929338059999,265.90963334700064,265.90963334700064,266.6279710900053,266.6279710900053,266.6279710900053,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/12_12 copy 3.jpg,0,6,0,0,2,0,156,156,156,266.6279710900053,,,,,,,,,,,,,,,,,,266.61917932399956,267.5771646590001,None,267.5772788530012,,,,,267.5773026990064,None,,,267.5773720790021,267.5773952350064,266.6279710900053,266.842399732006,266.842399732006,267.582827035003,267.582827035003,267.582827035003,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/23_12 copy 5.jpg,0,7,0,0,2,0,157,157,157,267.582827035003,,,,,,,,,,,,,,,,,,267.5775611260033,268.5247625280026,None,268.52489691200026,,,,,268.5249209780013,None,,,268.5249958150016,268.5250188860009,267.582827035003,267.7903166000033,267.7903166000033,268.5316563590022,268.5316563590022,268.5316563590022,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/17_28 copy.jpg,0,8,0,0,2,0,158,158,158,268.5316563590022,,,,,,,,,,,,,,,,,,268.52519427800144,269.4063109300041,None,269.4064340000041,,,,,269.40646083700267,None,,,269.4065416930025,269.4065679790001,268.5316563590022,268.72511950199987,268.72511950199987,269.4143525740001,269.4143525740001,269.4143525740001,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_28 copy.jpg,0,9,0,0,2,0,159,159,159,269.4143525740001,,,,,,,,,,,,,,,,,,269.4067580320043,270.3155084050013,None,270.31568071900256,,,,,270.3157145820005,None,,,270.3158135490012,270.3158451390045,269.4143525740001,269.60722405500564,269.60722405500564,270.3218411900016,270.3218411900016,270.3218411900016,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,10,1,0,2,0,160,160,160,270.3218411900016,,,,,,,,,,,,,,,,,,270.31606661000114,270.3179040190007,None,270.31801106200146,270.3218411900016,270.3218411900016,271.08534943200357,271.08534943200357,271.0799188279998,None,,,271.0800274320063,271.08005235900055,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/11_0 copy 6.jpg,0,11,0,0,2,0,161,161,161,271.08534943200357,,,,,,,,,,,,,,,,,,271.08022917500057,271.9603025710021,None,271.96041328300635,,,,,271.96043763900525,None,,,271.96050772200397,271.9605311830019,271.08534943200357,271.2898328070005,271.2898328070005,271.9667437300013,271.9667437300013,271.9667437300013,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/11_40 copy 7.jpg,0,12,0,0,2,0,162,162,162,271.9667437300013,,,,,,,,,,,,,,,,,,271.96069941300084,272.86068139800045,None,272.8608610520023,,,,,272.860895980004,None,,,272.8609968900055,272.8610298390049,271.9667437300013,272.1502103460007,272.1502103460007,272.86866557600297,272.86866557600297,272.86866557600297,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair01 copy.jpg,0,13,0,0,2,0,163,163,163,272.86866557600297,,,,,,,,,,,,,,,,,,272.8612732590045,273.72162099700654,None,273.72174025200366,,,,,273.7217642760006,None,,,273.7218365170047,273.72186063499976,272.86866557600297,273.0786102840066,273.0786102840066,273.7276287519999,273.7276287519999,273.7276287519999,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/22_12 copy 7.jpg,0,14,0,0,2,0,164,164,164,273.7276287519999,,,,,,,,,,,,,,,,,,273.7220374870012,274.6119849110037,None,274.612106392,,,,,274.61213277700153,None,,,274.61220955400495,274.6122354130057,273.7276287519999,273.9149836370052,273.9149836370052,274.61837165900215,274.61837165900215,274.61837165900215,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/20_0 copy 2.jpg,0,15,0,0,2,0,165,165,165,274.61837165900215,,,,,,,,,,,,,,,,,,274.61242109300656,275.5463055270011,None,275.54644650900445,,,,,275.5464719299998,None,,,275.5465428300013,275.546565855002,274.61837165900215,274.8279343470058,274.8279343470058,275.5531866920064,275.5531866920064,275.5531866920064,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/19_28 copy 6.jpg,0,16,0,0,2,0,166,166,166,275.5531866920064,,,,,,,,,,,,,,,,,,275.54673795700364,276.4301754670014,None,276.4303051980023,,,,,276.430332928001,None,,,276.4304151300021,276.4304423240028,275.5531866920064,275.7492620530029,275.7492620530029,276.4365935790047,276.4365935790047,276.4365935790047,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/16_12 copy 2.jpg,0,17,0,0,2,0,167,167,167,276.4365935790047,,,,,,,,,,,,,,,,,,276.4306359480033,277.2514858450013,None,277.25159924000036,,,,,277.2516227760061,None,,,277.25169185000414,277.25171438500547,276.4365935790047,276.62536098700366,276.62536098700366,277.25814333600283,277.25814333600283,277.25814333600283,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/pair08 copy.jpg,0,18,0,0,2,0,168,168,168,277.25814333600283,,,,,,,,,,,,,,,,,,277.2518823210048,278.1329562070023,None,278.133268743004,,,,,278.1333342430007,None,,,278.13352940100594,278.1335690720007,277.25814333600283,277.45892624700355,277.45892624700355,278.144537690001,278.144537690001,278.144537690001,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/9_40 copy.jpg,0,19,0,0,2,0,169,169,169,278.144537690001,,,,,,,,,,,,,,,,,,278.13386522300425,279.06989265700395,None,279.07002170900523,,,,,279.0700495380006,None,,,279.07013518400345,279.0701620300024,278.144537690001,278.3533688610041,278.3533688610041,279.07592309300526,279.07592309300526,279.07592309300526,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/blank.jpg,0,20,1,0,2,0,170,170,170,279.07592309300526,,,,,,,,,,,,,,,,,,279.07035438900493,279.07217834800394,None,279.072273071004,279.07592309300526,279.07592309300526,279.86512024300464,279.86512024300464,279.85875834200124,None,,,279.8588781060025,279.85890619300335,,,,,,,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
images/24_28 copy.jpg,0,21,0,0,2,0,171,171,171,279.86512024300464,,,,,,,,,,,,,,,,,,279.8591034570054,280.7966001640016,None,280.7967802860003,,,,,280.79681447900657,None,,,280.79691416100104,280.79694761700375,279.86512024300464,280.066159369002,280.066159369002,280.80352129800303,280.80352129800303,280.80352129800303,,,1,001,2024-04-03_15h43.27.171,replicate_nsd,2023.2.3,59.67060774341229,2024-04-03 15h43.36.823529 -0400,
