current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
all_stimuli/shared1000_notspecial/notspecial_28963.png,2,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,2,2,2,1971.1391945409996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.1254321250017,1971.1255765000024,1971.1255935829977,1971.1391945409996,1971.1391945409996,1971.1391945409996,1971.1391945409996,1974.1360089580048,1974.1360089580048,1975.1239436660035,1,1,0.7506045830014045,0.14499595900269924,None,1975.124768499998,1975.124866625003,None,1975.1250141249984,1975.1250635830002,None,1975.1513757909997,1975.1513757909997,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_31_nsd_694_1_cocoid_33866.png,3,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,3,3,3,1975.1513757909997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.1256274160041,1975.1257692500003,1975.1257902080033,1975.1513757909997,1975.1513757909997,1975.1513757909997,1975.1513757909997,1978.1398196660011,1978.1398196660011,1979.1358575830018,2,1,1.0315121249950607,0.15593287500087172,None,1979.1367937079995,1979.1368978329992,None,1979.1370236250004,1979.1370916660017,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_25711.png,4,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,4,4,4,1979.1535179580023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.1376029579988,1979.1377799580005,1979.1377997500022,1979.1535179580023,1979.1535179580023,1979.1535179580023,1979.1535179580023,1982.1406454160024,1982.1406454160024,1983.136368790998,1,1,0.7323229169996921,0.17706325000472134,None,1983.1372252080037,1983.1373174580003,None,1983.137458958001,1983.1375069580026,None,1983.1552850830049,1983.1552850830049,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_7_10_89.png,5,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,5,5,5,1983.1552850830049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.1379955000011,1983.1381301250003,1983.1381473330039,1983.1552850830049,1983.1552850830049,1983.1552850830049,1983.1552850830049,1986.1526596660042,1986.1526596660042,1987.1396115000025,2,1,1.1166198329956387,0.13797487500414718,None,1987.1403777079977,1987.140465041004,None,1987.1406118329978,1987.140660625002,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/closest_pairs2/set_1_closest_to_pair_29_image_cocoid_29785.png,6,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,6,6,6,1987.156531790999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.1411955000003,1987.1413450410037,1987.1413661660044,1987.156531790999,1987.156531790999,1987.156531790999,1987.156531790999,1990.1526334580049,1990.1526334580049,1991.141013458,1,1,0.7824520409994875,0.1440770839981269,None,1991.141814583003,1991.1418992079998,None,1991.1420305830034,1991.1420765000003,None,1991.1577965000033,1991.1577965000033,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_33171.jpg,7,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,7,7,7,1991.1577965000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.142663874998,1991.142885207999,1991.142910583003,1991.1577965000033,1991.1577965000033,1991.1577965000033,1991.1577965000033,1994.152674500001,1994.152674500001,1995.1408010000014,1,1,1.2932088329980616,0.13302733300224645,None,1995.141597875001,1995.1416862500046,None,1995.1418330410015,1995.1418850830014,None,1995.1711222080048,1995.1711222080048,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_21_nsd_48_1_cocoid_4899.png,8,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,8,8,8,1995.1711222080048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.1424450409977,1995.1425869160012,1995.142607665999,1995.1711222080048,1995.1711222080048,1995.1711222080048,1995.1711222080048,1998.169401375002,1998.169401375002,1999.152978541002,2,1,1.4319593330001226,0.1600560829974711,None,1999.1538146250023,1999.1539005829982,None,1999.1540456660005,1999.1540946250025,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
blank.jpg,9,1,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,9,9,9,1999.164594957998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.1546400000007,1999.1547896659977,1999.1548112500022,1999.164594957998,1999.164594957998,1999.164594957998,1999.164594957998,2002.1574144580009,2002.1574144580009,2003.153424707998,None,0,,,None,2003.1540367499983,2003.1541342080018,None,2003.1542651249983,2003.1543175000043,None,2003.1709713329983,2003.1709713329983,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_5703_cocoid_28588.png,10,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,10,10,10,2003.1709713329983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.1548277500042,2003.1549666249994,2003.1549866249989,2003.1709713329983,2003.1709713329983,2003.1709713329983,2003.1709713329983,2006.1694307910002,2006.1694307910002,2007.1578318329994,1,1,1.1422121249997872,0.12600958300026832,None,2007.1587856660044,2007.1588908330014,None,2007.1590596250026,2007.1591179160023,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_20307.png,11,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,11,11,11,2007.1738392500047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.1599848750047,2007.1601888330042,2007.1602142499978,2007.1738392500047,2007.1738392500047,2007.1738392500047,2007.1738392500047,2010.1697227910045,2010.1697227910045,2011.1570640830032,1,1,0.5823851239983924,0.17997325000033015,None,2011.1576881660003,2011.157756875,None,2011.1578722080012,2011.1579107910002,None,2011.1729731660016,2011.1729731660016,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_6303_cocoid_50703.png,12,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,12,12,12,2011.1729731660016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.1583526250033,2011.1584637080014,2011.1584799160046,2011.1729731660016,2011.1729731660016,2011.1729731660016,2011.1729731660016,2014.1696844580001,2014.1696844580001,2015.1583420410025,1,1,0.732347248995211,0.16007379200163996,None,2015.1591527909986,2015.1592405830015,None,2015.1593862080044,2015.1594357909999,None,2015.1747806659987,2015.1747806659987,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_25881.png,13,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,13,13,13,2015.1747806659987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.1599987910013,2015.1601405830006,2015.1601642500027,2015.1747806659987,2015.1747806659987,2015.1747806659987,2015.1747806659987,2018.1697109160013,2018.1697109160013,2019.169846333003,1,1,0.9035820409990265,0.15505625000514556,None,2019.1706246250033,2019.1707130830036,None,2019.1708667499988,2019.1709152910043,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_20633.jpg,14,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,14,14,14,2019.1861570830006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.1714429999993,2019.171593416002,2019.1716145410028,2019.1861570830006,2019.1861570830006,2019.1861570830006,2019.1861570830006,2022.1736907910017,2022.1736907910017,2023.1700858750046,2,1,0.8602796660052263,0.17104158399888547,None,2023.1708783330032,2023.1709650410048,None,2023.1711117500017,2023.1711602080031,None,2023.198708625001,2023.198708625001,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_29_nsd_556_1_cocoid_11618.png,15,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,15,15,15,2023.198708625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.1716803329982,2023.1718002499983,2023.1718188329978,2023.198708625001,2023.198708625001,2023.198708625001,2023.198708625001,2026.1903988330014,2026.1903988330014,2027.1747970409997,2,1,0.8277762080033426,0.14895199999591568,None,2027.1755944160032,2027.1756829580045,None,2027.1758464160011,2027.1758948749994,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_21553.png,16,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,16,16,16,2027.1915556250024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.176436665999,2027.176601457999,2027.1766229159985,2027.1915556250024,2027.1915556250024,2027.1915556250024,2027.1915556250024,2030.1904062910035,2030.1904062910035,2031.1747549580032,1,1,1.1629250420010067,0.1370166659980896,None,2031.1755699580026,2031.1756594160033,None,2031.1758083750028,2031.1758567080033,None,2031.191317541001,2031.191317541001,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_42166.jpg,17,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,17,17,17,2031.191317541001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.1763823330039,2031.1765251660036,2031.1765462500043,2031.191317541001,2031.191317541001,2031.191317541001,2031.191317541001,2034.186745040999,2034.186745040999,2035.1871585000044,1,1,0.9222635000041919,0.15103495799849043,None,2035.1880334579982,2035.1881564159994,None,2035.188289083002,2035.188333791004,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_37927.png,18,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,18,18,18,2035.2044106250032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.1888879580001,2035.1890777080043,2035.189103083001,2035.2044106250032,2035.2044106250032,2035.2044106250032,2035.2044106250032,2038.203398208003,2038.203398208003,2039.1906669579985,1,1,0.8242587909990107,0.15402912499848753,None,2039.1914574580005,2039.1915452079993,None,2039.191697250004,2039.1917465830047,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_3729.png,19,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,19,19,19,2039.2065586660028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.192296416004,2039.192446041001,2039.1924669159998,2039.2065586660028,2039.2065586660028,2039.2065586660028,2039.2065586660028,2042.2035405409988,2042.2035405409988,2043.1918013750037,1,1,1.2271879159961827,0.1469772920027026,None,2043.1926142080047,2043.1927085409989,None,2043.1928630830007,2043.1929119580018,None,2043.2067603329997,2043.2067603329997,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_70585.png,20,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,20,20,20,2043.2067603329997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.193435250003,2043.1935475830032,2043.1935639160001,2043.2067603329997,2043.2067603329997,2043.2067603329997,2043.2067603329997,2046.2034208750047,2046.2034208750047,2047.190936040999,2,0,1.4940427080000518,0.17292816700501135,None,2047.1917109159986,2047.191797749998,None,2047.1919426660024,2047.1919903750022,None,2047.2028123749988,2047.2028123749988,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
blank.jpg,21,1,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,21,21,21,2047.2028123749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.1925159579987,2047.1926599580038,2047.1926837499996,2047.2028123749988,2047.2028123749988,2047.2028123749988,2047.2028123749988,2050.1906862500036,2050.1906862500036,2051.187199250002,None,0,,,None,2051.1877857080035,2051.1878837080003,None,2051.1880198330036,2051.1880662080002,None,2051.2031867910046,2051.2031867910046,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_53727.jpg,22,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,22,22,22,2051.2031867910046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.1885839160022,2051.1887926249983,2051.1888326250046,2051.2031867910046,2051.2031867910046,2051.2031867910046,2051.2031867910046,2054.192027625002,2054.192027625002,2055.187204665999,2,1,1.306664041003387,0.16398204199504107,None,2055.1880210000018,2055.1881078330043,None,2055.188265458004,2055.1883131249997,None,2055.2010960410043,2055.2010960410043,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_72015.jpg,23,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,23,23,23,2055.2010960410043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.188806833001,2055.1889197909986,2055.1889362500006,2055.2010960410043,2055.2010960410043,2055.2010960410043,2055.2010960410043,2058.190921333,2058.190921333,2059.187624833001,1,0,0.8808254579998902,0.15795558399986476,None,2059.1884451250007,2059.1885415409997,None,2059.1886698750022,2059.188714832999,None,2059.201077208003,2059.201077208003,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_43_w_lighthouse2.jpg,24,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,24,24,24,2059.201077208003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.189416416004,2059.1896200000047,2059.189645708,2059.201077208003,2059.201077208003,2059.201077208003,2059.201077208003,2062.1909708750027,2062.1909708750027,2063.187455457999,2,1,0.9008545409960789,0.16397520800092025,None,2063.188256540998,2063.1883518329996,None,2063.188490833003,2063.188535375004,None,2063.2050257910014,2063.2050257910014,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_36629.png,25,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,25,25,25,2063.2050257910014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.189024833002,2063.1891514160016,2063.189168625002,2063.2050257910014,2063.2050257910014,2063.2050257910014,2063.2050257910014,2066.2036775000015,2066.2036775000015,2067.1907710829983,1,1,0.779014999003266,0.14392304200009676,None,2067.19153525,2067.1916219999985,None,2067.191773958002,2067.1918222500026,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_6640.png,26,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,26,26,26,2067.2069503329985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.1923557909977,2067.1925032910003,2067.192524165999,2067.2069503329985,2067.2069503329985,2067.2069503329985,2067.2069503329985,2070.2037012080036,2070.2037012080036,2071.192062041002,1,1,0.8820990419990267,0.15103370800352423,None,2071.1928618750026,2071.1929492909985,None,2071.1930948330046,2071.193142875003,None,2071.2074869159987,2071.2074869159987,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_14121.png,27,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,27,27,27,2071.2074869159987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071.1936750000023,2071.193819250002,2071.193840083004,2071.2074869159987,2071.2074869159987,2071.2074869159987,2071.2074869159987,2074.203790833002,2074.203790833002,2075.1923223330014,1,1,1.4946130410025944,0.19598670899722492,None,2075.1931277500044,2075.193224708004,None,2075.1933750829994,2075.1934237910027,None,2075.2075825830034,2075.2075825830034,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_41056.png,28,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,28,28,28,2075.2075825830034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.193970541004,2075.1941134160006,2075.1941342909995,2075.2075825830034,2075.2075825830034,2075.2075825830034,2075.2075825830034,2078.203878541004,2078.203878541004,2079.1913108750014,1,1,0.9235720409997157,0.17499691700504627,None,2079.192090000004,2079.192175707998,None,2079.192321082999,2079.1923695830046,None,2079.207420999999,2079.207420999999,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_5427.png,29,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,29,29,29,2079.207420999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.1929051250045,2079.1930475830013,2079.1930683750033,2079.207420999999,2079.207420999999,2079.207420999999,2079.207420999999,2082.2039076250003,2082.2039076250003,2083.1921483750048,1,1,0.8637325829986366,0.1520777920013643,None,2083.1929121659996,2083.1929994579987,None,2083.193145707999,2083.1931945410033,None,2083.208095875001,2083.208095875001,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_51521.jpg,30,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,30,30,30,2083.208095875001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.193705165999,2083.1938173750023,2083.193833582998,2083.208095875001,2083.208095875001,2083.208095875001,2083.208095875001,2086.203893416001,2086.203893416001,2087.1924642500016,2,0,1.7071954159982852,0.16398441699857358,None,2087.1933125409996,2087.1934018750035,None,2087.1935486250004,2087.193596582998,None,2087.220682666004,2087.220682666004,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
blank.jpg,31,1,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,31,31,31,2087.220682666004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.1941788330005,2087.1943202500042,2087.194340957998,2087.220682666004,2087.220682666004,2087.220682666004,2087.220682666004,2090.2078956250043,2090.2078956250043,2091.204112708001,None,0,,,None,2091.204898791002,2091.2050162079977,None,2091.205180707999,2091.205235291003,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_59585.jpg,32,0,1,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,32,32,32,2091.2210659580014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.2058500409985,2091.206050665998,2091.206071749999,2091.2210659580014,2091.2210659580014,2091.2210659580014,2091.2210659580014,2094.2093589580036,2094.2093589580036,2095.2046505410035,2,1,1.0342689160024747,0.17001491699920734,None,2095.2054214160016,2095.205543875003,None,2095.2056721250046,2095.2057208750048,None,2095.2227613330033,2095.2227613330033,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_3193_cocoid_39951.png,33,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,33,33,33,2095.2227613330033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.2062179999994,2095.2063382909982,2095.2063554999986,2095.2227613330033,2095.2227613330033,2095.2227613330033,2095.2227613330033,2098.220703375002,2098.220703375002,2099.209275125002,1,1,0.7926930829999037,0.16397508299996844,None,2099.210041958002,2099.210129250001,None,2099.210276040998,2099.2103231660003,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_65187.png,34,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,34,34,34,2099.224558791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.2108489579987,2099.211011833002,2099.2110331660006,2099.224558791,2099.224558791,2099.224558791,2099.224558791,2102.2208163329997,2102.2208163329997,2103.2083058330027,1,1,1.5229219160028151,0.15600674999586772,None,2103.2091057080033,2103.2091924999986,None,2103.2093367499983,2103.209385000002,None,2103.2240358749987,2103.2240358749987,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_56066.png,35,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,35,35,35,2103.2240358749987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.209917332999,2103.2100587500026,2103.210077750002,2103.2240358749987,2103.2240358749987,2103.2240358749987,2103.2240358749987,2106.221059583004,2106.221059583004,2107.209116708,1,1,1.4075035409987322,0.15697275000275113,None,2107.2099179580036,2107.2100055830015,None,2107.2101519159987,2107.2102032500043,None,2107.2255670410013,2107.2255670410013,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/closest_pairs2/set_3_closest_to_pair_13_image_cocoid_59711.png,36,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,36,36,36,2107.2255670410013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.2107338330025,2107.210878040998,2107.210898958001,2107.2255670410013,2107.2255670410013,2107.2255670410013,2107.2255670410013,2110.220917208004,2110.220917208004,2111.2091823330047,1,1,1.333019500001683,0.1570332499977667,None,2111.2100198749977,2111.210110166001,None,2111.2102588330017,2111.2103067909993,None,2111.2246756250024,2111.2246756250024,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_10393.png,37,0,0,0,4,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,37,37,37,2111.2246756250024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.210854458004,2111.210996957998,2111.211017791,2111.2246756250024,2111.2246756250024,2111.2246756250024,2111.2246756250024,2114.221006749998,2114.221006749998,2115.2081116660047,1,1,1.206958623995888,0.16703458400297677,None,2115.2087182079995,2115.208787374999,None,2115.208902750004,2115.2089408329994,None,2115.2242601250036,2115.2242601250036,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
