current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_3.rt,key_resp_3.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/20_28 copy 4.jpg,0,4,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,76,76,76,316.6078829749895,,,,,,,,,,,316.592189922987,316.5922780460096,316.592290236993,316.6078829749895,317.6078794799978,317.6078794799978,320.6078978269943,320.6078978269943,320.6078978269943,320.5912433080084,None,320.5914320379961,320.5914742820023,None,320.5916011009831,320.5916419480054,None,320.59175833599875,320.59179519000463,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/8_0 copy.jpg,0,5,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,77,77,77,320.6078978269943,,,,,,,,,,,320.5921810400032,320.5922699479852,320.59228226699634,320.6078978269943,321.60738906599,321.60738906599,324.60716690699337,324.60716690699337,324.60716690699337,324.5932659890095,None,324.5934554460109,324.59349656599807,None,324.5936220829899,324.593662158004,None,324.5937782450055,324.5938132980082,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/12_40 copy 3.jpg,0,6,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,78,78,78,324.60716690699337,,,,,,,,,,,324.59419951500604,324.59428852199926,324.5943008129834,324.60716690699337,325.6074005769915,325.6074005769915,328.6078529130027,328.6078529130027,328.6078529130027,328.5912319039926,None,328.591420199984,328.59146181700635,None,328.59158960400964,328.59163092900417,None,328.5917476589966,328.59178397999494,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/13_40 copy 7.jpg,0,7,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,79,79,79,328.6078529130027,,,,,,,,,,,328.5921661029861,328.5922547240043,328.59226699199644,328.6078529130027,329.60783960699337,329.60783960699337,332.6073676479864,332.6073676479864,332.6073676479864,332.5932733799855,None,332.59346365500824,332.59350516000995,None,332.593632796983,332.5936736209842,None,332.5937899489945,332.5938262300042,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/15_12 copy 3.jpg,0,8,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,80,80,80,332.6073676479864,,,,,,,,,,,332.5942122270062,332.5943009519833,332.5943134329864,332.6073676479864,333.6078597379965,333.6078597379965,336.6078747829888,336.6078747829888,336.6078747829888,336.5912465750007,None,336.5914370190003,336.5914782100008,None,336.5916066339996,336.59164666599827,None,336.5917637980019,336.5918003729894,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,9,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,81,81,81,336.6078747829888,,,,,,,,,,,336.59218976300326,336.59227849100716,336.59229081700323,,,,,,,336.5955880949914,None,336.5957081489905,340.59463659100584,lctrl,340.5949633549899,340.59500235298765,None,340.59510386400507,340.5951356239966,None,336.6078747829888,336.6078747829888,340.61073387699435,340.61073387699435,3.9112370439979713,None,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/12_12 copy 2.jpg,0,10,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,82,82,82,340.61073387699435,,,,,,,,,,,340.59555061298306,340.5956358469848,340.59564600800513,340.61073387699435,341.6088571189903,341.6088571189903,344.0587747329846,344.0587747329846,344.0587747329846,344.05043381400174,None,344.0506254459906,344.0506695889926,None,344.05079803499393,344.0508383139968,None,344.0509545370005,344.0509911380068,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/6_40 copy 6.jpg,0,11,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,83,83,83,344.0587747329846,,,,,,,,,,,344.0513794370054,344.0514676239982,344.0514795820054,344.0587747329846,344.2821443149878,344.2821443149878,345.06121780499234,345.06121780499234,345.06121780499234,345.05363192100776,None,345.0537846320076,345.05381752198446,None,345.05392064599437,345.05395353399217,None,345.05404581100447,345.05407473098603,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/6_28 copy 6.jpg,0,12,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,84,84,84,345.06121780499234,,,,,,,,,,,345.0543848309899,345.0544562760042,345.05446597898845,345.06121780499234,345.24813655301114,345.24813655301114,346.02764409501106,346.02764409501106,346.02764409501106,346.020260669,None,346.02045021700906,346.02048951599863,None,346.0206139739894,346.02065370298806,None,346.02076698699966,346.0208015709941,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/19_12 copy 6.jpg,0,13,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,85,85,85,346.02764409501106,,,,,,,,,,,346.0211346060096,346.0212039320031,346.02121353999246,346.02764409501106,346.2257796789927,346.2257796789927,346.9764187819965,346.9764187819965,346.9764187819965,346.9656767749984,None,346.965826027008,346.965858629992,None,346.96595838599023,346.9659907610039,None,346.9660836950061,346.9661126139981,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair08 copy.jpg,0,14,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,86,86,86,346.9764187819965,,,,,,,,,,,346.96642041398445,346.9664912910084,346.9665008820011,346.9764187819965,347.1989778779971,347.1989778779971,347.96014423598535,347.96014423598535,347.96014423598535,347.9524557820114,None,347.9525693739997,347.9525919269945,None,347.95266139198793,347.95268429099815,None,347.95274723300827,347.95276682599797,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/24_12 copy 7.jpg,0,15,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,87,87,87,347.96014423598535,,,,,,,,,,,347.9529810560052,347.95302962398273,347.95303640700877,347.96014423598535,348.1532543069916,348.1532543069916,348.8779667690105,348.8779667690105,348.8779667690105,348.86958037500153,None,348.86970874099643,348.8697320339852,None,348.8698033769906,348.86982646398246,None,348.86988906600163,348.8699098280049,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/7_12 copy 2.jpg,0,16,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,88,88,88,348.8779667690105,,,,,,,,,,,348.87012714799494,348.87017608998576,348.87018285199883,348.8779667690105,349.0661623610067,349.0661623610067,349.7517249689845,349.7517249689845,349.7517249689845,349.7451387369947,None,349.7452496989863,349.74527292800485,None,349.74534395500086,349.74536724199424,None,349.7454318680102,349.7454523080087,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/12_28 copy 5.jpg,0,17,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,89,89,89,349.7517249689845,,,,,,,,,,,349.74567557199043,349.74572569099837,349.74573264000355,349.7517249689845,349.94599944900256,349.94599944900256,350.6472269860096,350.6472269860096,350.6472269860096,350.639961517998,None,350.6401150559832,350.64014321699506,None,350.6402308199904,350.64025915198727,None,350.64033823800855,350.64036200998817,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/6_0.jpg,0,18,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,90,90,90,350.6472269860096,,,,,,,,,,,350.64062499901047,350.64069910001126,350.64070747199,350.6472269860096,350.83695248299045,350.83695248299045,351.5407427249884,351.5407427249884,351.5407427249884,351.5326437409967,None,351.5327935619862,351.532826893992,None,351.53292538798996,351.53295729198726,None,351.53304739299347,351.5330755409959,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,19,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,91,91,91,351.5407427249884,,,,,,,,,,,351.53337657099473,351.53344620700227,351.53345593900303,,,,,,,351.5359246470034,None,351.5361599320022,352.28146701699006,None,352.28157357600867,352.28159849499934,None,352.28166653000517,352.2816868730006,None,351.5407427249884,351.5407427249884,352.28791555398493,352.28791555398493,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/21_12 copy.jpg,0,20,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,92,92,92,352.28791555398493,,,,,,,,,,,352.2819013140106,352.2819486820081,352.28195524099283,352.28791555398493,352.47188626098796,352.47188626098796,353.1990052899928,353.1990052899928,353.1990052899928,353.19140223399154,None,353.1915340429987,353.19156145700254,None,353.1916433259903,353.19167076799204,None,353.1917454439972,353.1917687850073,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/15_40.jpg,0,21,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,93,93,93,353.1990052899928,,,,,,,,,,,353.19201734798844,353.19207443800406,353.1920824100089,353.1990052899928,353.38742853098665,353.38742853098665,354.1661974659946,354.1661974659946,354.1661974659946,354.1583615599957,None,354.15851433199714,354.1585476610053,None,354.1586490549962,354.1586811179877,None,354.15877434500726,354.1588029929844,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/20_12 copy 4.jpg,0,22,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,94,94,94,354.1661974659946,,,,,,,,,,,354.159110743989,354.1591813190025,354.15919126500376,354.1661974659946,354.3541258419864,354.3541258419864,355.1211087369884,355.1211087369884,355.1211087369884,355.1123292580014,None,355.11251530901063,355.11255619398435,None,355.11268199599,355.11272189900046,None,355.1128382489842,355.1128746609902,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/12_40 copy 2.jpg,0,23,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,95,95,95,355.1211087369884,,,,,,,,,,,355.1132560329861,355.1133434009971,355.1133552000101,355.1211087369884,355.33847488398897,355.33847488398897,356.09081969599356,356.09081969599356,356.09081969599356,356.0821687740099,None,356.0823606890044,356.08240366500104,None,356.0825325699989,356.0825739110005,None,356.0826903760026,356.0827267660061,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/16_0 copy.jpg,0,24,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,96,96,96,356.09081969599356,,,,,,,,,,,356.08311039899127,356.08319855399895,356.0832108350005,356.09081969599356,356.2759098119859,356.2759098119859,357.0273414129915,357.0273414129915,357.0273414129915,357.0190097930026,None,357.019173342007,357.01920691499254,None,357.01930785298464,357.019340075989,None,357.01943255000515,357.0194614949869,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/15_28 copy 6.jpg,0,25,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,97,97,97,357.0273414129915,,,,,,,,,,,357.0198832459864,357.0199607429968,357.01997146900976,357.0273414129915,357.21386245801114,357.21386245801114,357.97974847300793,357.97974847300793,357.97974847300793,357.97144155198475,None,357.97163251199527,357.9716903399967,None,357.97179366400815,357.97182576500927,None,357.97192014200846,357.9719493369921,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/8_28 copy 5.jpg,0,26,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,98,98,98,357.97974847300793,,,,,,,,,,,357.9723482299887,357.97242304700194,357.972432998009,357.97974847300793,358.1708835570025,358.1708835570025,358.8449264380033,358.8449264380033,358.8449264380033,358.83714949100977,None,358.8372693579877,358.8372908520105,None,358.8373565340007,358.83742239599815,None,358.8375003070105,358.83751793499687,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/14_28.jpg,0,27,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,99,99,99,358.8449264380033,,,,,,,,,,,358.8377112209855,358.83775524399243,358.83776132398634,358.8449264380033,359.03378769298433,359.03378769298433,359.70105249399785,359.70105249399785,359.70105249399785,359.6951901130087,None,359.69530228400254,359.69532554000034,None,359.6953953249904,359.6954177739972,None,359.6954805130081,359.6955002169998,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/22_0 copy.jpg,0,28,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,100,100,100,359.70105249399785,,,,,,,,,,,359.6957150649978,359.69576443498954,359.6957710069837,359.70105249399785,359.8872206439846,359.8872206439846,360.60122878599213,360.60122878599213,360.60122878599213,360.5917639909894,None,360.59195215799264,360.59199353598524,None,360.59212084900355,360.59216106898384,None,360.5922772969934,360.5923133069882,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/9_40 copy 6.jpg,0,29,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,101,101,101,360.60122878599213,,,,,,,,,,,360.59269836198655,360.5927865440026,360.59279884700663,360.60122878599213,360.8169668589835,360.8169668589835,361.5871037550096,361.5871037550096,361.5871037550096,361.5803363629966,None,361.58046203598497,361.5804888040002,None,361.58056885399856,361.58059481700184,None,361.58066811499884,361.58069116799743,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/16_12 copy 3.jpg,0,30,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,102,102,102,361.5871037550096,,,,,,,,,,,361.5809349009942,361.58099180299905,361.5809993669973,361.5871037550096,361.7805107559834,361.7805107559834,362.5720121439954,362.5720121439954,362.5720121439954,362.56341642700136,None,362.56359803298255,362.5636385139951,None,362.5637630999845,362.56380331498804,None,362.5639175429824,362.56395390001126,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,31,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,103,103,103,362.5720121439954,,,,,,,,,,,362.56432969498564,362.5644169469888,362.5644291189965,,,,,,,362.567262638011,None,362.56749515098636,363.402180657984,None,363.40236219600774,363.40240719000576,None,363.402531366999,363.40256923399284,None,362.5720121439954,362.5720121439954,363.41042182198726,363.41042182198726,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/5_28 copy 3.jpg,0,32,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,104,104,104,363.41042182198726,,,,,,,,,,,363.40295595198404,363.4030434640008,363.40305517899105,363.41042182198726,363.6081679050112,363.6081679050112,366.55847510599415,366.55847510599415,366.55847510599415,366.5419775719929,None,366.5421311710088,366.5421675090038,None,366.54226954400656,366.5423018669826,None,366.5423944380018,366.5424226729956,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/16_12 copy 7.jpg,0,33,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,105,105,105,366.55847510599415,,,,,,,,,,,366.5427321289899,366.542803874996,366.5428136519913,366.55847510599415,367.558368330996,367.558368330996,370.55719767999835,370.55719767999835,370.55719767999835,370.54316115399706,None,370.5433492590091,370.5433902349905,None,370.54351673900965,370.5435570649861,None,370.5436736349948,370.5437099339906,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/8_40 copy 5.jpg,0,34,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,106,106,106,370.55719767999835,,,,,,,,,,,370.54409579199273,370.544183475984,370.5441954479902,370.55719767999835,371.5576550019905,371.5576550019905,374.55875836199266,374.55875836199266,374.55875836199266,374.54275746500934,None,374.54291213600663,374.54294686898356,None,374.54304742001113,374.543080642994,None,374.5431714610022,374.5432001669833,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/12_12 copy 4.jpg,0,35,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,107,107,107,374.55875836199266,,,,,,,,,,,374.5435064389894,374.5435777719831,374.54358733200934,374.55875836199266,375.5589989029977,375.5589989029977,378.55734625199693,378.55734625199693,378.55734625199693,378.54114339800435,None,378.54133001199807,378.54137359699234,None,378.54150027700234,378.5415408510016,None,378.54165628599003,378.54169275899767,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/6_12 copy 7.jpg,0,36,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,108,108,108,378.55734625199693,,,,,,,,,,,378.5420788729971,378.5421662729932,378.5421784739883,378.55734625199693,379.55726995898294,379.55726995898294,382.5573502279876,382.5573502279876,382.5573502279876,382.54114063299494,None,382.5413293050078,382.541370602994,None,382.5414980479982,382.5415383979853,None,382.5416547349887,382.5416909609921,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/8_12.jpg,0,37,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,109,109,109,382.5573502279876,,,,,,,,,,,382.5420760299894,382.54216424698825,382.54217644498567,382.5573502279876,383.5568215579842,383.5568215579842,386.5578161349986,386.5578161349986,386.5578161349986,386.5411626389832,None,386.5413495679968,386.54139102000045,None,386.5415177340037,386.54155914200237,None,386.5416770550073,386.5417148960114,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/14_0 copy 6.jpg,0,38,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,110,110,110,386.5578161349986,,,,,,,,,,,386.54210151601,386.5421900229994,386.5422028109897,386.5578161349986,387.557245161006,387.557245161006,390.55728039200767,390.55728039200767,390.55728039200767,390.54064672099776,None,390.5408360819856,390.5408779789868,None,390.5410053599917,390.54104649298824,None,390.54116155099473,390.5411973219889,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/17_12 copy 2.jpg,0,39,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,111,111,111,390.55728039200767,,,,,,,,,,,390.5415818699985,390.5416702289949,390.54168230100186,390.55728039200767,391.55726097300067,391.55726097300067,394.5572643390042,394.5572643390042,394.5572643390042,394.5406698109873,None,394.54085733401007,394.5408985730028,None,394.5410248650005,394.5410659649933,None,394.5411816499836,394.541218067985,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair11 copy 7.jpg,0,40,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,112,112,112,394.5572643390042,,,,,,,,,,,394.54159980098484,394.541686904995,394.541698918998,394.5572643390042,395.55785124300746,395.55785124300746,398.5572528449993,398.5572528449993,398.5572528449993,398.54066088300897,None,398.5408481739869,398.5408897489833,None,398.5410156380094,398.54105630499544,None,398.54117151000537,398.5412080079841,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/21_40 copy.jpg,0,41,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,113,113,113,398.5572528449993,,,,,,,,,,,398.5415896140039,398.54167663500994,398.54168859499623,398.5572528449993,399.5572551570076,399.5572551570076,402.5572777389898,402.5572777389898,402.5572777389898,402.5406290850078,None,402.5408165449917,402.54085826300434,None,402.54098562698346,402.54102607100504,None,402.5411410469969,402.5411773099913,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/blank.jpg,0,42,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,114,114,114,402.5572777389898,,,,,,,,,,,402.5415600249835,402.5416474599915,402.54165976899094,,,,,,,402.5438277570065,None,402.54394635299104,406.54057323600864,None,406.54076016598265,406.5408058349858,None,406.54093142898637,406.54097054799786,None,402.5572777389898,402.5572777389898,406.5572764799872,406.5572764799872,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/18_0 copy 2.jpg,0,43,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,115,115,115,406.5572764799872,,,,,,,,,,,406.5413607429946,406.5414501949854,406.5414621460077,406.5572764799872,407.5577489679854,407.5577489679854,410.55730755999684,410.55730755999684,410.55730755999684,410.54061730299145,None,410.5408051669947,410.5408481429913,None,410.5409758029855,410.54101688601077,None,410.5411342539883,410.5411707239982,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/8_40 copy 2.jpg,0,44,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,116,116,116,410.55730755999684,,,,,,,,,,,410.54155670598266,410.5416440219851,410.5416562980099,410.55730755999684,411.5572497959947,411.5572497959947,414.5572218860034,414.5572218860034,414.5572218860034,414.54058707499644,None,414.540774278983,414.54081562301144,None,414.5409434750036,414.54098527500173,None,414.54110268098884,414.5411393629911,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/7_12 copy 5.jpg,0,45,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,117,117,117,414.5572218860034,,,,,,,,,,,414.5415276919957,414.5416164099879,414.54162864299724,414.5572218860034,415.55718493499444,415.55718493499444,418.5572216009896,418.5572216009896,418.5572216009896,418.5432615710015,None,418.54344952799147,418.54349114600336,None,418.5436193080095,418.5436606130097,None,418.54377786201076,418.54381485198974,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/10_12 copy 7.jpg,0,46,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,118,118,118,418.5572216009896,,,,,,,,,,,418.54420084200683,418.5442901189963,418.54430211600265,418.5572216009896,419.55682676899596,419.55682676899596,422.55722786299884,422.55722786299884,422.55722786299884,422.5432867409836,None,422.5434729119879,422.5435144259827,None,422.5436404729844,422.54368075498496,None,422.5437954829831,422.54383168398635,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/23_12 copy 3.jpg,0,47,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,119,119,119,422.55722786299884,,,,,,,,,,,422.5442194399948,422.5443087980093,422.5443209699879,422.55722786299884,423.5572474869841,423.5572474869841,426.55808487700415,426.55808487700415,426.55808487700415,426.5421141469851,None,426.54230248500244,426.54234540698235,None,426.5427427300019,426.54278503599926,None,426.54290262798895,426.5429397599946,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/pair18 copy 4.jpg,0,48,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,120,120,120,426.55808487700415,,,,,,,,,,,426.5433256489923,426.5434152020025,426.5434272880084,426.55808487700415,427.2852456579858,427.2852456579858,428.0104060169833,428.0104060169833,428.0104060169833,428.00154124500114,None,428.00172797599225,428.0017686249921,None,428.001893920009,428.001934689004,None,428.0020499769889,428.00208628500695,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
images/10_0 copy 3.jpg,0,49,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,121,121,121,428.0104060169833,,,,,,,,,,,428.00247020699317,428.0025590249861,428.0025716079981,428.0104060169833,428.2273103100015,428.2273103100015,428.97324486999423,428.97324486999423,428.97324486999423,428.96395050300634,None,428.9641005329904,428.96413227100857,None,428.9642336709949,428.9642658919911,None,428.964358111989,428.96438675999525,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_14h13.54.857,replicate_nsd,2023.2.3,59.796029880027994,2024-04-09 14h14.09.814026 -0400,
