current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/15_0 copy 4.jpg,0,62,0,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1070,1070,1070,4.522571212000912,,,,,,,,,,,4.238500539999222,4.238639399991371,4.238645631005056,4.243870051985141,None,4.243946358008543,4.243968575989129,None,4.2440237299888395,4.244044201012002,None,4.244096856011311,4.244115928013343,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair05 copy 2.jpg,0,63,0,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1071,1071,1071,4.522571212000912,,,,,,,,,,,4.244287779001752,4.244377602997702,4.244383135985117,4.247216241987189,None,4.247287036996568,4.247309411992319,None,4.2473648560117,4.247384988993872,None,4.247437904996332,4.247457176010357,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair12 copy 6.jpg,0,64,0,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1072,1072,1072,4.522571212000912,,,,,,,,,,,4.247626891999971,4.247715197998332,4.247720713989111,4.250250025012065,None,4.250318728998536,4.250340797996614,None,4.250395581999328,4.250415702001192,None,4.250467539997771,4.250486025994178,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/18_40 copy 4.jpg,0,65,0,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1073,1073,1073,4.522571212000912,,,,,,,,,,,4.250660780002363,4.25081309399684,4.250818825006718,4.252926958986791,None,4.252998693991685,4.253020033997018,None,4.253074598993408,4.253094007988693,None,4.253144476999296,4.253163098008372,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/18_0 copy 7.jpg,0,66,0,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1074,1074,1074,4.522571212000912,,,,,,,,,,,4.253328366001369,4.253416333987843,4.253421937988605,4.255386303004343,None,4.25546026500524,4.255482553009642,None,4.25553655900876,4.255556875985349,None,4.255608784995275,4.255627570004435,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/16_12 copy 6.jpg,0,67,0,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1075,1075,1075,4.522571212000912,,,,,,,,,,,4.25579576700693,4.255884974991204,4.25589047500398,4.260484811995411,None,4.260557984991465,4.260580308007775,None,4.260635106009431,4.26065517400275,None,4.260707417997764,4.26072634398588,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,68,1,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1076,1076,1076,4.522571212000912,,,,,,,,,,,4.260897669999395,4.260987971996656,4.260993520991178,4.262416707992088,None,4.262485865998315,4.262507820007158,None,4.262562527001137,4.262582369003212,None,4.262634226994123,4.2626527860120405,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,69,1,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1077,1077,1077,4.522571212000912,,,,,,,,,,,4.262818977003917,4.262904872011859,4.2629104089864995,4.264246948005166,None,4.264323439012514,4.264379537984496,None,4.264472670009127,4.26449317499646,None,4.26454549600021,4.2645644180011,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,70,1,0,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1078,1078,1078,4.522571212000912,,,,,,,,,,,4.264730460999999,4.264816693990724,4.264822350000031,4.26615334500093,None,4.2662216069875285,4.266243736987235,None,4.266298650007229,4.266318793990649,None,4.266371639008867,4.266390306001995,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,71,1,1,14,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1079,1079,1079,4.522571212000912,,,,,,,,,,,4.266564991004998,4.266699597996194,4.266705126996385,4.268304791010451,None,4.268376557010924,4.268398626009002,None,4.268453630997101,4.2684740200056694,None,4.268526050989749,4.268545200000517,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/21_40 copy 5.jpg,0,0,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1080,1080,1080,4.522571212000912,,,,,,,,,,,4.268715735990554,4.268811651010765,4.268817317992216,4.270477079990087,None,4.270544867991703,4.270566566992784,None,4.270620105002308,4.2706398270092905,None,4.270691015990451,4.270709409000119,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/8_28 copy 7.jpg,0,1,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1081,1081,1081,4.522571212000912,,,,,,,,,,,4.270873100991594,4.270967955002561,4.270973433012841,4.276888558000792,None,4.276966609992087,4.276989039994078,None,4.277043542999309,4.277063746005297,None,4.277115981996758,4.277135048992932,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/5_0 copy 4.jpg,0,2,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1082,1082,1082,4.522571212000912,,,,,,,,,,,4.277307287004078,4.277405673987232,4.277411315008067,4.2790824830008205,None,4.279151188995456,4.279173318995163,None,4.279228155995952,4.279248628008645,None,4.279301180999028,4.279320152010769,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/10_0 copy 2.jpg,0,3,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1083,1083,1083,4.522571212000912,,,,,,,,,,,4.279489036009181,4.279577109991806,4.279582693008706,4.281178592005745,None,4.281246200000169,4.281268391991034,None,4.281323648989201,4.281343892012956,None,4.28139645801275,4.281415531993844,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair10 copy 7.jpg,0,4,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1084,1084,1084,4.522571212000912,,,,,,,,,,,4.281582561990945,4.281676079990575,4.2816817259881645,4.2842564820020925,None,4.284329265996348,4.284351748006884,None,4.284407434985042,4.284427434991812,None,4.284479572990676,4.284498572000302,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair09 copy 7.jpg,0,5,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1085,1085,1085,4.522571212000912,,,,,,,,,,,4.284667733008973,4.284764579002513,4.28477013099473,4.287189446011325,None,4.28725810200558,4.2872801090124995,None,4.287334374006605,4.287354239000706,None,4.287405687005958,4.287424609996378,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/24_28 copy 7.jpg,0,6,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1086,1086,1086,4.522571212000912,,,,,,,,,,,4.287643497984391,4.287742457003333,4.287748117989395,4.294055868987925,None,4.294133248011349,4.29415564800729,None,4.294211581989657,4.294231898005819,None,4.294283967989031,4.294302885013167,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair11 copy 2.jpg,0,7,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1087,1087,1087,4.522571212000912,,,,,,,,,,,4.2944757280056365,4.294568179000635,4.294573825987754,4.297056009992957,None,4.297126018005656,4.2971471910132095,None,4.297201329987729,4.297220898006344,None,4.29727235599421,4.297290916001657,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/6_28 copy.jpg,0,8,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1088,1088,1088,4.522571212000912,,,,,,,,,,,4.297458660992561,4.297545826004352,4.297551316005411,4.300035722000757,None,4.300105601985706,4.300127630995121,None,4.300181976985186,4.3002015899983235,None,4.30025233401102,4.300270756997634,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,9,1,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1089,1089,1089,4.522571212000912,,,,,,,,,,,4.300436928984709,4.300525450002169,4.3005310829903465,4.302116715000011,None,4.302185301989084,4.302207263011951,None,4.302262517012423,4.302282699994976,None,4.302335665997816,4.302354178013047,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair02.jpg,0,10,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1090,1090,1090,4.522571212000912,,,,,,,,,,,4.302524069993524,4.302618009009166,4.302623803989263,4.305228359007742,None,4.305405410996173,4.30542842700379,None,4.305485079006758,4.305505841010017,None,4.305558422987815,4.305577694991371,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair01.jpg,0,11,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1091,1091,1091,4.522571212000912,,,,,,,,,,,4.305747836013325,4.305838578991825,4.305844179994892,4.310444009985076,None,4.310519863007357,4.310542525985511,None,4.310597495990805,4.310617676994298,None,4.310669976985082,4.310688992001815,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/5_0 copy 6.jpg,0,12,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1092,1092,1092,4.522571212000912,,,,,,,,,,,4.310861820995342,4.310959944006754,4.310965509008383,4.312959672010038,None,4.313029554003151,4.313051661010832,None,4.313107599009527,4.313128004985629,None,4.313180191995343,4.313199029013049,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair12 copy 6.jpg,0,13,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1093,1093,1093,4.522571212000912,,,,,,,,,,,4.3133683649939485,4.31346303698956,4.313468606007518,4.316153035993921,None,4.316225766000571,4.316248254006496,None,4.316303656989476,4.31632360999356,None,4.31637628399767,4.316395328991348,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/10_0 copy 4.jpg,0,14,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1094,1094,1094,4.522571212000912,,,,,,,,,,,4.316573957999935,4.316681433992926,4.316687224985799,4.31880715501029,None,4.3188766759994905,4.318898622004781,None,4.318954066984588,4.318973976012785,None,4.319026604993269,4.31904560799012,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/16_0 copy 2.jpg,0,15,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1095,1095,1095,4.522571212000912,,,,,,,,,,,4.319216292002238,4.319303278985899,4.3193090689892415,4.32206222100649,None,4.322178845002782,4.322201244998723,None,4.322256293991813,4.322276977007277,None,4.322329212009208,4.322348109999439,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/12_28 copy 3.jpg,0,16,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1096,1096,1096,4.522571212000912,,,,,,,,,,,4.322519214998465,4.322800297988579,4.322806654992746,4.327005767991068,None,4.327079723996576,4.327101834991481,None,4.32715732298675,4.327178070991067,None,4.327230319991941,4.327249310998013,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/11_12 copy 2.jpg,0,17,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1097,1097,1097,4.522571212000912,,,,,,,,,,,4.32741998200072,4.32750937200035,4.327514831995359,4.329458541993517,None,4.329527792986482,4.329550055001164,None,4.329605251987232,4.329625493002823,None,4.3296780649980064,4.329696856992086,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/5_0 copy 7.jpg,0,18,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1098,1098,1098,4.522571212000912,,,,,,,,,,,4.329866012005368,4.329952384985518,4.329957767011365,4.3317259440082125,None,4.33179709801334,4.331819554994581,None,4.33187544401153,4.331895817012992,None,4.331948261009529,4.3319668660114985,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/24_12 copy 3.jpg,0,19,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1099,1099,1099,4.522571212000912,,,,,,,,,,,4.332139003003249,4.332233608001843,4.332239285984542,4.333878898003604,None,4.3339482249866705,4.3339709370047785,None,4.334026305994485,4.334046673990088,None,4.3340997000050265,4.334118516009767,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/9_40 copy 2.jpg,0,20,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1100,1100,1100,4.522571212000912,,,,,,,,,,,4.334285583987366,4.334371759992791,4.334377427003346,4.336055285006296,None,4.336124471010407,4.336146991990972,None,4.336201778991381,4.336221445002593,None,4.336274200002663,4.336293141008355,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,21,1,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1101,1101,1101,4.522571212000912,,,,,,,,,,,4.336463540996192,4.336549842992099,4.336555360001512,4.33818444199278,None,4.33825495900237,4.338277164992178,None,4.338332140992861,4.338352410995867,None,4.338405112008331,4.338440522988094,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair12 copy.jpg,0,22,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1102,1102,1102,4.522571212000912,,,,,,,,,,,4.339064108004095,4.339203931012889,4.339209581987234,4.343952575000003,None,4.344028157007415,4.344050351995975,None,4.344103968003765,4.3441238869854715,None,4.344174784986535,4.34419384499779,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/13_28 copy.jpg,0,23,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1103,1103,1103,4.522571212000912,,,,,,,,,,,4.34436190398992,4.344452607998392,4.344458006002242,4.346540641010506,None,4.34660989898839,4.346631563006667,None,4.346719530993141,4.346777308004675,None,4.346830494992901,4.346849107998423,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/24_0 copy 5.jpg,0,24,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1104,1104,1104,4.522571212000912,,,,,,,,,,,4.3470178240095265,4.347106658009579,4.3471122620103415,4.3490836519922595,None,4.349154019990237,4.349176070012618,None,4.349230296997121,4.349250208004378,None,4.349301339010708,4.349319911998464,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/23_28 copy 3.jpg,0,25,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1105,1105,1105,4.522571212000912,,,,,,,,,,,4.349485899001593,4.3495802489924245,4.3495858850074,4.35121724801138,None,4.351287108001998,4.351309616991784,None,4.351364231988555,4.351384629000677,None,4.351437247998547,4.351456390984822,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/21_0 copy 5.jpg,0,26,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1106,1106,1106,4.522571212000912,,,,,,,,,,,4.351623305992689,4.351716473989654,4.351722121005878,4.353247585007921,None,4.35331581500941,4.3533451610128395,None,4.353401278989622,4.353421267995145,None,4.353490434004925,4.3535103570029605,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/16_0 copy 2.jpg,0,27,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1107,1107,1107,4.522571212000912,,,,,,,,,,,4.353774949006038,4.353860344999703,4.353865773009602,4.355915758991614,None,4.3560892950044945,4.3561120470112655,None,4.356166357989423,4.3561859469919,None,4.356236866005929,4.35625524999341,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/17_0 copy 5.jpg,0,28,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1108,1108,1108,4.522571212000912,,,,,,,,,,,4.356423096003709,4.356510474986862,4.356516011990607,4.360642015002668,None,4.36071236000862,4.360734582005534,None,4.360789705009665,4.360809945006622,None,4.360862261994043,4.3608810100122355,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair04 copy 4.jpg,0,29,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1109,1109,1109,4.522571212000912,,,,,,,,,,,4.361053625005297,4.361143224989064,4.361148717987817,4.363848976994632,None,4.36392253098893,4.363944496988552,None,4.363999622000847,4.364019319997169,None,4.364071515010437,4.364089973998489,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair17 copy 7.jpg,0,30,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1110,1110,1110,4.522571212000912,,,,,,,,,,,4.364260744012427,4.3643486670043785,4.3643541790079325,4.366671947995201,None,4.366741493984591,4.366763461002847,None,4.366818979993695,4.36683877199539,None,4.366891338984715,4.366909864998888,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/blank.jpg,0,31,1,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1111,1111,1111,4.522571212000912,,,,,,,,,,,4.367079579009442,4.367167182994308,4.367172678990755,4.368950778996805,None,4.369019094010582,4.369041180005297,None,4.36909650900634,4.3691161969909444,None,4.369168932986213,4.369187414995395,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/10_12 copy 6.jpg,0,32,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1112,1112,1112,4.522571212000912,,,,,,,,,,,4.369355564005673,4.369441398011986,4.369446878990857,4.371307778987102,None,4.371379437012365,4.371401345008053,None,4.371455918007996,4.371475621999707,None,4.371527259994764,4.371546115988167,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/18_0 copy 4.jpg,0,33,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1113,1113,1113,4.522571212000912,,,,,,,,,,,4.371714976994554,4.371836800011806,4.371843636006815,4.376824115985073,None,4.376899581984617,4.376922227005707,None,4.3769778390123975,4.376997873012442,None,4.377050843992038,4.377069759997539,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/6_0 copy 6.jpg,0,34,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1114,1114,1114,4.522571212000912,,,,,,,,,,,4.3772436149884015,4.377333643991733,4.377339064987609,4.379121631995076,None,4.379191404994344,4.37921337899752,None,4.379345600988017,4.3794026270043105,None,4.379567830997985,4.379586366005242,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/15_0 copy 5.jpg,0,35,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1115,1115,1115,4.522571212000912,,,,,,,,,,,4.379749921004986,4.379835745989112,4.379841046000365,4.381478438008344,None,4.381547352008056,4.3815695740049705,None,4.381624970992561,4.381645315006608,None,4.381698217999656,4.3817173409915995,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/11_12 copy 2.jpg,0,36,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1116,1116,1116,4.522571212000912,,,,,,,,,,,4.381887004012242,4.381973320996622,4.381978899007663,4.383644340006867,None,4.383713018993149,4.38373512000544,None,4.383790404011961,4.383810397004709,None,4.383862307004165,4.383881220011972,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/pair16 copy 5.jpg,0,37,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1117,1117,1117,4.522571212000912,,,,,,,,,,,4.384047959989402,4.384133826009929,4.384139531000983,4.38662002098863,None,4.386747220996767,4.386769748001825,None,4.386945200007176,4.386972712993156,None,4.387036634987453,4.387057869986165,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
images/21_0 copy 2.jpg,0,38,0,0,15,"[9, 21, 31, 45, 56, 68, 69, 70, 71]",0,1118,1118,1118,4.522571212000912,,,,,,,,,,,4.387337591004325,4.387508765008533,4.387514483008999,4.393839305994334,None,4.393919419002486,4.3939417240035255,None,4.393997740000486,4.394017588987481,None,4.394069770001806,4.3940886610071175,None,1,001,16,,2024-04-09_13h41.04.066,replicate_nsd,2023.2.3,60.105488258179264,2024-04-09 13h41.17.774270 -0400,
