current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,polygon_4.started,polygon_4.stopped,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.rt,all_keys_pressed_2.duration,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_617_seed_1.png,41,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,41,41,41,258.6894782599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.6752362119987,258.6753416979991,258.6753546709988,258.6894782599993,258.6894782599993,259.6903604559993,259.6903604559993,262.69493877900095,262.69493877900095,262.69493877900095,262.69493877900095,262.6739356629987,None,0,None,262.6744357079988,262.67448030200103,None,262.67459702499764,262.6817744250002,None,262.68186842900104,262.6818939269979,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_438_seed_1.png,42,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,42,42,42,262.69493877900095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.6821530119996,262.68222254899956,262.68223121700066,262.69493877900095,262.69493877900095,263.69030787799784,263.69030787799784,266.69590170099764,266.69590170099764,266.69590170099764,266.69590170099764,266.6741987659989,None,0,None,266.67475266399924,266.6747971879995,None,266.674912950999,266.68212616299934,None,266.6822206959987,266.6822464100005,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_235_seed_1.png,43,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,43,43,43,266.69590170099764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.68250208300014,266.6825712159989,266.6825796169978,266.69590170099764,266.69590170099764,267.69015348500034,267.69015348500034,270.69175910099875,270.69175910099875,270.69175910099875,270.69175910099875,270.6741738849996,None,0,None,270.674679011001,270.6747231519985,None,270.67483975899813,270.6822281309978,None,270.6823221150007,270.6823476469981,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_607_seed_1.png,44,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,44,44,44,270.69175910099875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.6826055220008,270.68267499599824,270.68268349199934,270.69175910099875,270.69175910099875,271.6903735269989,271.6903735269989,274.69354422499964,274.69354422499964,274.69354422499964,274.69354422499964,274.6740571929986,None,0,None,274.67464409999957,274.67468960800034,None,274.6748069519999,274.68184271800055,None,274.68193964199963,274.6819660180008,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_474_seed_1.png,45,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,45,45,45,274.69354422499964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.6822337470003,274.6823056889989,274.6823143670008,274.69354422499964,274.69354422499964,275.69035001299926,275.69035001299926,278.68929374599975,278.68929374599975,278.68929374599975,278.68929374599975,278.67303718399853,None,0,None,278.6733683079983,278.6734226589979,None,278.6734919599985,278.679218336998,None,278.6793114489992,278.67933380999966,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_312_seed_1.png,46,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,46,46,46,278.68929374599975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.67956189100005,278.67963079999754,278.6796377360006,278.68929374599975,278.68929374599975,279.69040003600094,279.69040003600094,282.69672751100006,282.69672751100006,282.69672751100006,282.69672751100006,282.6741149019981,None,0,None,282.6747707909999,282.6748147170001,None,282.67492989899984,282.6823741299995,None,282.6824714869981,282.68249753800046,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_613_seed_1.png,47,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,47,47,47,282.69672751100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.68276337099815,282.68283404999966,282.68284291599775,282.69672751100006,282.69672751100006,283.69041800500054,283.69041800500054,286.6949852869984,286.6949852869984,286.6949852869984,286.6949852869984,286.67380218999824,None,0,None,286.6743569549981,286.6744022649982,None,286.67451915799757,286.6818762019975,None,286.6819709499978,286.68199621799795,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_308_seed_1.png,48,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,48,48,48,286.6949852869984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.68225268400056,286.68232175199955,286.6823300590004,286.6949852869984,286.6949852869984,287.68918925699836,287.68918925699836,290.68973763599934,290.68973763599934,290.68973763599934,290.68973763599934,290.6738475279999,None,0,None,290.6743704260007,290.6744166190001,None,290.6745349669982,290.6809976379991,None,290.6810929099993,290.6811184529979,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,49,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,49,49,49,290.68973763599934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6813745920008,290.6814440019989,290.68145226699926,,,,,,,,,290.68396421799844,None,0,None,290.68423159099984,294.6736815910008,None,294.67390059899844,294.6811672490003,None,294.68126443899746,294.6812895260009,None,,,,,290.68973763599934,290.68973763599934,294.69405236199964,294.69405236199964,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_699_seed_1.png,50,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,50,50,50,294.69405236199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.68155226199815,294.6816221429981,294.6816305049979,294.69405236199964,294.69405236199964,295.6903532739998,295.6903532739998,298.68962548499985,298.68962548499985,298.68962548499985,298.68962548499985,298.67389541399825,None,0,None,298.67438614799903,298.6744323589992,None,298.67454740500034,298.67465027199796,None,298.674767384,298.67480360899935,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_168_seed_1.png,51,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,51,51,51,298.68962548499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.67518072099847,298.6752839389992,298.67529647300034,298.68962548499985,298.68962548499985,299.6903169569996,299.6903169569996,302.69511345499996,302.69511345499996,302.69511345499996,302.69511345499996,302.6738499719977,None,0,None,302.67441419199895,302.6744589459995,None,302.67457590900085,302.6817059569985,None,302.68180095500065,302.68182585400064,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_217_seed_1.png,52,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,52,52,52,302.69511345499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6820836359984,302.6821534209994,302.6821619580005,302.69511345499996,302.69511345499996,303.6903797970008,303.6903797970008,306.69350855899756,306.69350855899756,306.69350855899756,306.69350855899756,306.6738872040005,None,0,None,306.67451535799773,306.67456003199914,None,306.6746768310004,306.6822887919989,None,306.6823829069981,306.682408577999,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_267_seed_1.png,53,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,53,53,53,306.69350855899756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.68266304699864,306.6827328369982,306.68274083600045,306.69350855899756,306.69350855899756,307.6902278239977,307.6902278239977,310.6941427130005,310.6941427130005,310.6941427130005,310.6941427130005,310.6738244349981,None,0,None,310.6743819410003,310.674426657999,None,310.6745443539985,310.68164999099827,None,310.6817437539976,310.681769281,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_624_seed_1.png,54,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,54,54,54,310.6941427130005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.682026339,310.6820949009998,310.682103111998,310.6941427130005,310.6941427130005,311.6903832629978,311.6903832629978,314.6951367199981,314.6951367199981,314.6951367199981,314.6951367199981,314.6741025810006,None,0,None,314.6745973830002,314.67464142599783,None,314.6747574059991,314.681859747001,None,314.6819545199978,314.6819798689976,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_274_seed_1.png,55,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,55,55,55,314.6951367199981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.682236042001,314.68230395499995,314.68231237799773,314.6951367199981,314.6951367199981,315.6903910389992,315.6903910389992,318.69225783100046,318.69225783100046,318.69225783100046,318.69225783100046,318.67336099399836,None,0,None,318.67375089599955,318.67378095800086,None,318.67385864300013,318.67935157399916,None,318.67945202199917,318.6794779720003,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_572_seed_1.png,56,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,56,56,56,318.69225783100046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.67974938800035,318.67983073199866,318.67983947500034,318.69225783100046,318.69225783100046,319.69032821200017,319.69032821200017,322.69554809799956,322.69554809799956,322.69554809799956,322.69554809799956,322.6738249609989,None,0,None,322.6743837360009,322.6744286639987,None,322.67454695500055,322.6818184779986,None,322.68191374199887,322.68193937199976,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_3_seed_1.png,57,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,57,57,57,322.69554809799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6821948430006,322.6822645639986,322.68227324799955,322.69554809799956,322.69554809799956,323.6903644829981,323.6903644829981,326.69483128700085,326.69483128700085,326.69483128700085,326.69483128700085,326.67383051700017,None,0,None,326.6743907380005,326.6744369449989,None,326.6745543959987,326.68189991599866,None,326.68199537799956,326.68202118299814,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_261_seed_1.png,58,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,58,58,58,326.69483128700085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.682276806001,326.682345964,326.68235437899784,326.69483128700085,326.69483128700085,327.6903263130007,327.6903263130007,330.68977246099894,330.68977246099894,330.68977246099894,330.68977246099894,330.673822697001,None,0,None,330.67438019399924,330.6744248299983,None,330.67454020199875,330.6816430229992,None,330.68173715599914,330.6817628360004,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,59,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,59,59,59,330.68977246099894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.6820202359995,330.6820892049982,330.68209765699794,,,,,,,,,330.68411261800065,None,0,None,330.6843346729984,334.6764971619996,None,334.6767128399988,334.6841233489977,None,334.684219073999,334.68424445399796,None,,,,,330.68977246099894,330.68977246099894,334.6958451089995,334.6958451089995,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_371_seed_1.png,60,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,60,60,60,334.6958451089995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.68450256899814,334.68457265100005,334.6845811050007,334.6958451089995,334.6958451089995,335.6900519839983,335.6900519839983,338.6897118140005,338.6897118140005,338.6897118140005,338.6897118140005,338.67380540999875,None,0,None,338.67432221299896,338.6743676549995,None,338.67448486899957,338.67458740800066,None,338.6747061319984,338.6747427650007,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_514_seed_1.png,61,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,61,61,61,338.6897118140005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6751196849982,338.6752241209979,338.6752369309979,338.6897118140005,338.6897118140005,339.68997288399987,339.68997288399987,342.69354123800076,342.69354123800076,342.69354123800076,342.69354123800076,342.6737479250005,None,0,None,342.6742641749988,342.6743093080004,None,342.67442466899956,342.6808224509987,None,342.6809168809996,342.680941917999,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_381_seed_1.png,62,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,62,62,62,342.69354123800076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6811988490008,342.68126752699754,342.6812757859989,342.69354123800076,342.69354123800076,343.6902874829975,343.6902874829975,346.69591679699806,346.69591679699806,346.69591679699806,346.69591679699806,346.67365142799827,None,0,None,346.6742082109995,346.6742532169992,None,346.67437121699913,346.681788984999,None,346.681884474001,346.6819101309993,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_76_seed_1.png,63,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,63,63,63,346.69591679699806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.68216872599805,346.68223808499897,346.6822464750003,346.69591679699806,346.69591679699806,347.69020002400066,347.69020002400066,350.69518252499984,350.69518252499984,350.69518252499984,350.69518252499984,350.6765494209976,None,0,None,350.6770697510001,350.6771153419977,None,350.6772324730009,350.6844921160009,None,350.68458667699815,350.6846119449983,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_633_seed_1.png,64,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,64,64,64,350.69518252499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.68486938099886,350.68494004999957,350.6849485439998,350.69518252499984,350.69518252499984,351.69030460499926,351.69030460499926,354.6936122929983,354.6936122929983,354.6936122929983,354.6936122929983,354.6731240199988,None,0,None,354.6736433219994,354.6736884919992,None,354.6738059659983,354.6810713390005,None,354.6811673379998,354.6811930969998,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_383_seed_1.png,65,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,65,65,65,354.6936122929983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.6814518829997,354.68152122099855,354.6815297180001,354.6936122929983,354.6936122929983,355.69029842500095,355.69029842500095,358.6945560029999,358.6945560029999,358.6945560029999,358.6945560029999,358.6732617689995,None,0,None,358.67366593599945,358.67370080899855,None,358.67379363799773,358.6799803799986,None,358.68007582099744,358.68010069799857,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_698_seed_1.png,66,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,66,66,66,358.6945560029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.6803584240006,358.68042704899926,358.6804354079977,358.6945560029999,358.6945560029999,359.69030898399797,359.69030898399797,362.6940300690003,362.6940300690003,362.6940300690003,362.6940300690003,362.673896485001,None,0,None,362.6745272299995,362.6745713599994,None,362.6746876260004,362.68233025099835,None,362.6824254739986,362.6824510000006,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_589_seed_1.png,67,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,67,67,67,362.6940300690003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.68270901399956,362.68278114299756,362.6827894829985,362.6940300690003,362.6940300690003,363.69023634399855,363.69023634399855,366.69068364600025,366.69068364600025,366.69068364600025,366.69068364600025,366.6739030669996,None,0,None,366.6745665169983,366.6746102959987,None,366.6747259629992,366.68215972100006,None,366.6822542410009,366.682279714998,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,68,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,68,68,68,366.69068364600025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.6825338380004,366.68260285299766,366.68261146499935,,,,,,,,,366.6851417229991,None,0,None,366.68541995899795,370.673704689998,None,370.67392384900086,370.68158817699805,None,370.6816868249989,370.6817131600001,None,,,,,366.69068364600025,366.69068364600025,370.6907062319988,370.6907062319988,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,69,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,69,69,69,370.6907062319988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.68198043899974,370.6820526289994,370.6820612499978,,,,,,,,,370.6845462079982,None,0,None,370.6851131939984,374.67366766600026,None,374.67388434500026,374.6740110549981,None,374.6741480189994,374.6741858050009,None,,,,,370.6907062319988,370.6907062319988,374.69024443799935,374.69024443799935,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,70,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,70,70,70,374.69024443799935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6745871870007,374.674692433,374.6747053149993,,,,,,,,,374.67768127199815,None,0,None,374.67817547899904,378.67386580499806,None,378.6741909179982,378.67433416600034,None,378.6744712430009,378.67450979599744,None,,,,,374.69024443799935,374.69024443799935,378.6902643209978,378.6902643209978,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,71,1,0,1,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,71,71,71,378.6902643209978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.6749096249987,378.67501464999805,378.6750273079997,,,,,,,,,378.6779990629984,None,0,None,378.67848571599825,382.6737224999997,None,382.673939297998,1230.455961396001,2,1230.4567672269986,1232.6371704890007,equal,,,,,378.6902643209978,378.6902643209978,382.69019225599914,382.69019225599914,,,382.69019225599914,382.69019225599914,847.7503457239982,None,1230.4705977859994,1230.4705977859994,2.1584530610016373,None,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
,,,,,,,,,,,,,,,1232.654213370999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.6381850969992,1232.6382626999984,1232.6382712919985,1232.654213370999,1232.654213370999,1233.6542284819989,1233.6542284819989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
