current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_256_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,170.325522998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.30274929200004,170.30287056999987,170.30288320199998,170.325522998,170.325522998,171.31806656300023,171.31806656300023,174.32040168699996,174.32040168699996,174.32040168699996,174.32040168699996,174.30160804200023,None,0,None,174.30229857799986,174.30234631800022,None,174.30246515399995,174.30251798000018,None,174.30264114300007,174.302693438,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_69_seed_1.png,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,174.32040168699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.30300342600003,174.30309987400005,174.30310985999995,174.32040168699996,174.32040168699996,175.3181201440002,175.3181201440002,178.324410317,178.324410317,178.324410317,178.324410317,178.30211851400009,None,0,None,178.3025472029999,178.302593376,None,178.3027093400001,178.30276322600002,None,178.30287847399995,178.30291406000015,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_654_seed_1.png,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,178.324410317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.30330314000003,178.3034235680002,178.3034361340001,178.324410317,178.324410317,179.3182071870001,179.3182071870001,182.32535126499988,182.32535126499988,182.32535126499988,182.32535126499988,182.3020306870003,None,0,None,182.30246140100007,182.3025078820001,None,182.30262375600023,182.3026768970003,None,182.30279309800017,182.302829062,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_235_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,182.32535126499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3032124790002,182.3033316230003,182.30334418400025,182.32535126499988,182.32535126499988,183.31847455700017,183.31847455700017,186.32420456699992,186.32420456699992,186.32420456699992,186.32420456699992,186.30247392499996,None,0,None,186.30290591099993,186.3029520099999,None,186.3030664590001,186.30312023900024,None,186.30323610999994,186.3032714599999,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_289_seed_1.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,186.32420456699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.30391213500025,186.3040455800001,186.30405584900018,186.32420456699992,186.32420456699992,187.31873785400012,187.31873785400012,190.31785218599998,190.31785218599998,190.31785218599998,190.31785218599998,190.30131592899988,None,0,None,190.30157277199987,190.30159918000027,None,190.30166349899991,190.3016936580002,None,190.30175791600004,190.30177801900027,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,190.31785218599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.3019971230001,190.30206542799988,190.30207223100024,,,,,,,,,190.3044904389999,None,0,None,190.30468957599987,194.30228745400018,None,194.30251191600019,194.3025719279999,None,194.30270329699988,194.30274153100027,None,190.31785218599998,190.31785218599998,194.32229168899994,194.32229168899994,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/paired_image_547_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,194.32229168899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.30314663199988,194.30326666300016,194.30327905000013,194.32229168899994,194.32229168899994,195.31897455199987,195.31897455199987,198.32662057400012,198.32662057400012,198.32662057400012,198.32662057400012,198.30271144300013,None,0,None,198.3031435580001,198.30319146500005,None,198.3033062280001,198.30336144700004,None,198.30347544200004,198.3035120059999,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_697_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,198.32662057400012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.30389671500006,198.304017209,198.30403003399988,198.32662057400012,198.32662057400012,199.31909954399998,199.31909954399998,202.32230401000015,202.32230401000015,202.32230401000015,202.32230401000015,202.30278071600014,None,0,None,202.30321316200025,202.30325983500006,None,202.3033765340001,202.30343077299995,None,202.3035455459999,202.30358219000027,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_456_seed_1.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,202.32230401000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.30396257300026,202.30408164000028,202.30409407600018,202.32230401000015,202.32230401000015,203.3191430259999,203.3191430259999,206.3240557510003,206.3240557510003,206.3240557510003,206.3240557510003,206.3028280010003,None,0,None,206.3032612500001,206.30330782200008,None,206.3034243430002,206.30347777499992,None,206.30359344,206.30363059299998,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_534_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,206.3240557510003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.30401463299995,206.3041343499999,206.3041470940002,206.3240557510003,206.3240557510003,207.3192559920003,207.3192559920003,210.32691826300015,210.32691826300015,210.32691826300015,210.32691826300015,210.30296847199998,None,0,None,210.3033989180003,210.30344526199997,None,210.30355938399998,210.30361219999986,None,210.303725537,210.3037608740001,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_118_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,210.32691826300015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.3041378820003,210.30425618400022,210.30426833499996,210.32691826300015,210.32691826300015,211.31934470900023,211.31934470900023,214.32548133199998,214.32548133199998,214.32548133199998,214.32548133199998,214.3029300950002,None,0,None,214.3033650440002,214.30341079900018,None,214.30352750400016,214.30358001000013,None,214.30369563000022,214.30373217900024,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_55_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,214.32548133199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.30411662000006,214.30423910299987,214.3042519569999,214.32548133199998,214.32548133199998,215.3194447420001,215.3194447420001,218.32564774499997,218.32564774499997,218.32564774499997,218.32564774499997,218.3030396060003,None,0,None,218.30346114700023,218.3035058720002,None,218.30361942399986,218.3036728860002,None,218.303785693,218.30382117699992,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_668_seed_1.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,218.32564774499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.3042012740002,218.30431924200002,218.3043316080002,218.32564774499997,218.32564774499997,219.31961237699988,219.31961237699988,222.324548993,222.324548993,222.324548993,222.324548993,222.3033366290001,None,0,None,222.30376935599998,222.3038161300001,None,222.3039310070003,222.30398404000016,None,222.30409665900015,222.30413310599988,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_151_seed_1.png,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,222.324548993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.30451174400014,222.30463099899998,222.3046432760002,222.324548993,222.324548993,223.31967280100025,223.31967280100025,226.32793162000007,226.32793162000007,226.32793162000007,226.32793162000007,226.3033667560003,None,0,None,226.30379693900022,226.30384316200025,None,226.3039584410003,226.30401192599993,None,226.30412656099998,226.3041621450002,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_6_seed_1.png,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,226.32793162000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.30454061,226.30466039700013,226.30467269100018,226.32793162000007,226.32793162000007,227.31955060500013,227.31955060500013,230.319793915,230.319793915,230.319793915,230.319793915,230.30344247699986,None,0,None,230.30387140499988,230.30391713500012,None,230.30403171099988,230.3040842800001,None,230.30419731500024,230.30423381800028,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,230.319793915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.30463919600015,230.30476058500017,230.30477333199997,,,,,,,,,230.30856175600002,None,0,None,230.30896286899997,234.30361158699998,None,234.30382833400017,234.30388596900002,None,234.30401812800028,234.30405535199998,None,230.319793915,230.319793915,234.32636509500026,234.32636509500026,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_257_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,234.32636509500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.30445568100004,234.30457448200013,234.3045871019999,234.32636509500026,234.32636509500026,235.31995313700008,235.31995313700008,238.32902184500017,238.32902184500017,238.32902184500017,238.32902184500017,238.30377587500016,None,0,None,238.30421399800025,238.30426205599997,None,238.3043771900002,238.30443100699995,None,238.30454497400024,238.304580815,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_8_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,238.32902184500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.30496142499987,238.30508260500028,238.30509508000023,238.32902184500017,238.32902184500017,239.31983587500008,239.31983587500008,242.32716293300018,242.32716293300018,242.32716293300018,242.32716293300018,242.30384931400022,None,0,None,242.30429771800027,242.30434888199989,None,242.30446856900016,242.304524141,None,242.30463812300013,242.3046740069999,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_706_seed_1.png,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,242.32716293300018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.30505762600023,242.30518189600025,242.30519425400007,242.32716293300018,242.32716293300018,243.31995031999986,243.31995031999986,246.327088171,246.327088171,246.327088171,246.327088171,246.30386130600027,None,0,None,246.3042915619999,246.30433782,None,246.30445242399992,246.30450560200006,None,246.30461818899994,246.3046544030003,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_263_seed_1.png,33,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,246.327088171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.30503478499986,246.30515423099996,246.30516668400014,246.327088171,246.327088171,247.32021951800016,247.32021951800016,250.3226025240001,250.3226025240001,250.3226025240001,250.3226025240001,250.30351851700016,None,0,None,250.30396062699992,250.3040080599999,None,250.30412649400023,250.304181814,None,250.30429726400007,250.3043331900003,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_704_seed_1.png,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,250.3226025240001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.30470891100003,250.30480859699992,250.30481880900015,250.3226025240001,250.3226025240001,251.32016876600028,251.32016876600028,254.3299676390002,254.3299676390002,254.3299676390002,254.3299676390002,254.30407561099992,None,0,None,254.30450506500028,254.30455224900015,None,254.30466691600031,254.3047217190001,None,254.30483595800024,254.30487233500025,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_293_seed_1.png,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,254.3299676390002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.30525220800018,254.30537302599987,254.3053855600001,254.3299676390002,254.3299676390002,255.32039373299995,255.32039373299995,258.3285541979999,258.3285541979999,258.3285541979999,258.3285541979999,258.3042442420001,None,0,None,258.3046759160002,258.30472218800014,None,258.3048368069999,258.30489117100024,None,258.3050046090002,258.3050407400001,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_473_seed_1.png,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,258.3285541979999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.30542029100025,258.30553835699993,258.3055512609999,258.3285541979999,258.3285541979999,259.3205718720001,259.3205718720001,262.3275141080003,262.3275141080003,262.3275141080003,262.3275141080003,262.30425990000003,None,0,None,262.3046901319999,262.3047363640003,None,262.30485113500026,262.3049044970003,None,262.3050182520001,262.3050537940003,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_30_seed_1.png,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,262.3275141080003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.30543565100015,262.3055585340003,262.305571377,262.3275141080003,262.3275141080003,263.3207633050001,263.3207633050001,266.32957059599994,266.32957059599994,266.32957059599994,266.32957059599994,266.30428491500015,None,0,None,266.3047134020003,266.30475909300003,None,266.3048746469999,266.3049281419999,None,266.30504423499997,266.3050796780003,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_51_seed_1.png,38,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,38,38,38,266.32957059599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.30546258100003,266.3055825340002,266.30559500100026,266.32957059599994,266.32957059599994,267.32082234200016,267.32082234200016,270.3208809030002,270.3208809030002,270.3208809030002,270.3208809030002,270.3044995240002,None,0,None,270.3049306329999,270.30497675100014,None,270.30509198200025,270.3051451340002,None,270.3052605990001,270.3052968420002,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
blank.jpg,39,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,39,39,39,270.3208809030002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.30567536900026,270.3057951390001,270.30580766799994,,,,,,,,,270.30985396200003,None,0,None,270.31025314299995,274.3044531210003,None,274.3046674520001,274.3047269880003,None,274.30485926300025,274.3048963460001,None,270.3208809030002,270.3208809030002,274.32524805,274.32524805,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_652_seed_1.png,40,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,40,40,40,274.32524805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.3052943110001,274.3054112489999,274.305423754,274.32524805,274.32524805,275.3208715999999,275.3208715999999,278.32539097000017,278.32539097000017,278.32539097000017,278.32539097000017,278.3046379370003,None,0,None,278.30506907400013,278.30511749100015,None,278.3052336589999,278.305287617,None,278.305400317,278.30543637300025,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_679_seed_1.png,41,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,41,41,41,278.32539097000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.3058153070001,278.30593481799997,278.3059476100002,278.32539097000017,278.32539097000017,279.32051986700026,279.32051986700026,282.3236240430001,282.3236240430001,282.3236240430001,282.3236240430001,282.3048809820002,None,0,None,282.305316039,282.3053625990001,None,282.3054814410002,282.30553525899995,None,282.30565010500004,282.3056867790001,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_665_seed_1.png,42,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,42,42,42,282.3236240430001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3060716099999,282.3061916930001,282.3062040949999,282.3236240430001,282.3236240430001,283.321171779,283.321171779,286.328514973,286.328514973,286.328514973,286.328514973,286.30488252800023,None,0,None,286.30531178599995,286.30535895899993,None,286.30547329399997,286.30552668200016,None,286.3056407889999,286.3056767799999,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_442_seed_1.png,43,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,43,43,43,286.328514973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3060577320002,286.30617739299987,286.3061902170002,286.328514973,286.328514973,287.32129886600023,287.32129886600023,290.3311617649997,290.3311617649997,290.3311617649997,290.3311617649997,290.30504781200034,None,0,None,290.3054778759997,290.3055250110001,None,290.30564000400045,290.3056930290004,None,290.3058073479997,290.3058434550003,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_112_seed_1.png,44,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,44,44,44,290.3311617649997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.30622175900044,290.3063413640002,290.30635398400045,290.3311617649997,290.3311617649997,291.32135143899995,291.32135143899995,294.3260282560004,294.3260282560004,294.3260282560004,294.3260282560004,294.30518200500046,None,0,None,294.30561268400015,294.3056599250003,None,294.30577891600024,294.30583472800026,None,294.30596039300053,294.3059974130001,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_81_seed_1.png,45,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,45,45,45,294.3260282560004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3063806219998,294.30650300900015,294.3065156749999,294.3260282560004,294.3260282560004,295.3214957959999,295.3214957959999,298.32901961800053,298.32901961800053,298.32901961800053,298.32901961800053,298.30522949399983,None,0,None,298.30565814700003,298.3057039129999,None,298.30581910900037,298.30587194300006,None,298.3059857819999,298.30602177000037,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/paired_image_206_2.png,46,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,46,46,46,298.32901961800053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3064029400002,298.30652292500054,298.3065353960001,298.32901961800053,298.32901961800053,299.3216252150005,299.3216252150005,302.3278980109999,302.3278980109999,302.3278980109999,302.3278980109999,302.3054165700005,None,0,None,302.3058444650005,302.30589074399995,None,302.3060060280004,302.3060594899998,None,302.3061732670003,302.3062087950002,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_276_seed_1.png,47,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,47,47,47,302.3278980109999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.30658761500035,302.3067073299999,302.3067196410002,302.3278980109999,302.3278980109999,303.32147835700016,303.32147835700016,306.3295963190003,306.3295963190003,306.3295963190003,306.3295963190003,306.3053111090003,None,0,None,306.3057380729997,306.3057841310001,None,306.30589910900017,306.3059523259999,None,306.30606503800027,306.3061014300001,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
images/image_721_seed_1.png,48,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,48,48,48,306.3295963190003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.3064796139997,306.30659802900027,306.3066105170001,306.3295963190003,306.3295963190003,307.3217357849999,307.3217357849999,310.3218679640004,310.3218679640004,310.3218679640004,310.3218679640004,310.30547856799967,None,0,None,310.30591258999993,310.3059583049999,None,310.3060738889999,310.3061278940004,None,310.30624433200046,310.30628020400036,None,,,,,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
blank.jpg,49,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,49,49,49,310.3218679640004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.30666661800024,310.3067881910001,310.3068007940001,,,,,,,,,310.3102260280002,None,0,None,310.31054879099975,314.3054070369999,None,314.3056163680003,314.3056729660002,None,314.30579868899986,314.3058353759998,None,310.3218679640004,310.3218679640004,314.3280809630005,314.3280809630005,,,,,,,,,,,,,68,001,0,,2024-04-16_09h55.14.105,replicate_nsd,2023.2.3,59.86538931958263,2024-04-16 09h55.27.690645 -0400,
