current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_3.rt,key_resp_3.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/19_0 copy 4.jpg,0,43,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,43,43,43,93.45902016101172,,,,,,,,,,,93.45325329300249,93.45336386101553,93.4533710340038,93.45902016101172,93.64633066701936,93.64633066701936,94.36621569399722,94.36621569399722,94.36621569399722,94.35916869799257,None,94.35929243001738,94.35931982999318,None,94.3593993060058,94.3594254149939,None,94.35949868900934,94.35952136199921,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/22_0 copy 5.jpg,0,44,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,44,44,44,94.36621569399722,,,,,,,,,,,94.3597656369966,94.35987447301159,94.35988219399587,94.36621569399722,94.55347127499408,94.55347127499408,95.23045842701686,95.23045842701686,95.23045842701686,95.22368039601133,None,95.22380205901572,95.22382622599252,None,95.22389828099404,95.22392031099298,None,95.22398478601826,95.22400490299333,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/20_0.jpg,0,45,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,45,45,45,95.23045842701686,,,,,,,,,,,95.22422546899179,95.22432571099489,95.22433230900788,95.23045842701686,95.4522999630135,95.4522999630135,96.12267255299957,96.12267255299957,96.12267255299957,96.11531108501367,None,96.1154473570059,96.11547372801579,None,96.11554968901328,96.11557303601876,None,96.11564198200358,96.11566297599347,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair03 copy 3.jpg,0,46,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,46,46,46,96.12267255299957,,,,,,,,,,,96.11589398200158,96.11601471400354,96.11602207401302,96.12267255299957,96.30907049699454,96.30907049699454,96.96104601401021,96.96104601401021,96.96104601401021,96.95425696199527,None,96.95436621300178,96.954389068007,None,96.95445888800896,96.95448050100822,None,96.95454531101859,96.95456578899757,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/6_12 copy 3.jpg,0,47,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,47,47,47,96.96104601401021,,,,,,,,,,,96.95478250001906,96.9549128760118,96.95492106501479,96.96104601401021,97.14372795299278,97.14372795299278,97.79898323200177,97.79898323200177,97.79898323200177,97.7920924340142,None,97.79219788699993,97.79221945800236,None,97.79228358701221,97.79230388699216,None,97.79250500700437,97.79252418800024,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/9_0 copy 3.jpg,0,48,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,48,48,48,97.79898323200177,,,,,,,,,,,97.79272286599735,97.79281894501764,97.79282502300339,97.79898323200177,97.98471150401747,97.98471150401747,98.73520126601215,98.73520126601215,98.73520126601215,98.72895091501414,None,98.72908138099592,98.72910535699339,None,98.72918261901941,98.72920524899382,None,98.72927041101502,98.72929114999715,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,49,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,49,49,49,98.73520126601215,,,,,,,,,,,98.7295553110016,98.72966049000388,98.72966763601289,,,,,,,98.73162483199849,None,98.73172887199325,99.62336260799202,None,99.62349481499405,99.62352146400372,None,99.62359514800482,99.62361718501779,None,98.73520126601215,98.73520126601215,99.63003681399277,99.63003681399277,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/20_40 copy 4.jpg,0,50,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,50,50,50,99.63003681399277,,,,,,,,,,,99.62384298301185,99.62395370201557,99.62396050500683,99.63003681399277,99.86459911000566,99.86459911000566,100.62347291401238,100.62347291401238,100.62347291401238,100.61587112900452,None,100.61600147001445,100.6160269069951,None,100.61610037100036,100.61612272899947,None,100.61618733900832,100.6162078359921,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/24_12 copy.jpg,0,51,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,51,51,51,100.62347291401238,,,,,,,,,,,100.6164289220178,100.6165367620124,100.61654354500934,100.62347291401238,100.85764750800445,100.85764750800445,101.54243552801199,101.54243552801199,101.54243552801199,101.53598572901683,None,101.536125507002,101.53615047701169,None,101.53622526701656,101.53624819600373,None,101.53631495300215,101.53633616201114,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/14_40 copy 5.jpg,0,52,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,52,52,52,101.54243552801199,,,,,,,,,,,101.53656235299422,101.5366717420111,101.53667859800044,101.54243552801199,101.72726713001612,101.72726713001612,102.37575775600271,102.37575775600271,102.37575775600271,102.3672832630109,None,102.36738924900419,102.36740981199546,None,102.36747300199931,102.36749282400706,None,102.36754930199822,102.36756688301102,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair14 copy 7.jpg,0,53,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,53,53,53,102.37575775600271,,,,,,,,,,,102.3677605559933,102.36785611501546,102.36786181799835,102.37575775600271,102.55969432799611,102.55969432799611,103.21096898399992,103.21096898399992,103.21096898399992,103.20373702101642,None,103.20385496801464,103.203880459012,None,103.20395624800585,103.20397899800446,None,103.2040467740153,103.20406821099459,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/14_40 copy 7.jpg,0,54,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,54,54,54,103.21096898399992,,,,,,,,,,,103.20429980801418,103.20441236600163,103.20441955400747,103.21096898399992,103.39733127999352,103.39733127999352,104.04841756401584,104.04841756401584,104.04841756401584,104.04060755899991,None,104.04071745701367,104.04073966201395,None,104.04080483800499,104.04082580201793,None,104.04088534100447,104.04090357501991,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair01 copy.jpg,0,55,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,55,55,55,104.04841756401584,,,,,,,,,,,104.0411038530001,104.04119447001722,104.0412006980041,104.04841756401584,104.2360691819922,104.2360691819922,104.89011074102018,104.89011074102018,104.89011074102018,104.8832605619973,None,104.88337876199512,104.88340371701634,None,104.88347590001649,104.88349824701436,None,104.88356358002056,104.88358395101386,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/18_0 copy 2.jpg,0,56,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,56,56,56,104.89011074102018,,,,,,,,,,,104.88380908299587,104.88391698501073,104.8839237469947,104.89011074102018,105.07541103701806,105.07541103701806,105.74206610300462,105.74206610300462,105.74206610300462,105.73466700999415,None,105.73479225800838,105.73481907599489,None,105.73490192100871,105.7349270520208,None,105.73500062100356,105.73502304701833,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/19_28 copy 5.jpg,0,57,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,57,57,57,105.74206610300462,,,,,,,,,,,105.73526770700119,105.73538200199255,105.73538969201036,105.74206610300462,105.92652730201371,105.92652730201371,106.5911615040095,106.5911615040095,106.5911615040095,106.58323208300862,None,106.58335962201818,106.5833873389929,None,106.5834702019929,106.58349563201773,None,106.58357104801689,106.58359400901827,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair02 copy 5.jpg,0,58,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,58,58,58,106.5911615040095,,,,,,,,,,,106.58384680599556,106.58396847100812,106.58397626300575,106.5911615040095,106.78050706500653,106.78050706500653,107.44116078599473,107.44116078599473,107.44116078599473,107.4339898340113,None,107.43410552601563,107.43412961799186,None,107.43420004099607,107.43422197000473,None,107.43428506300552,107.43430477799848,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,59,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,59,59,59,107.44116078599473,,,,,,,,,,,107.43451772301341,107.43462477601133,107.43463144701673,,,,,,,107.43705185101135,None,107.43715922601405,108.18641080000089,None,108.18651929899352,108.18654352001613,None,108.18661306099966,108.18663391299197,None,107.44116078599473,107.44116078599473,108.19308671500767,108.19308671500767,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/16_28 copy 3.jpg,0,60,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,60,60,60,108.19308671500767,,,,,,,,,,,108.18685317400377,108.18695764400763,108.1869644090184,108.19308671500767,108.38164191800752,108.38164191800752,109.0574452530127,109.0574452530127,109.0574452530127,109.05102860499755,None,109.05114018899621,109.0511634540162,None,109.0512305549928,109.05125199901522,None,109.05137030300102,109.05139689601492,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/24_0.jpg,0,61,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,61,61,61,109.0574452530127,,,,,,,,,,,109.05165349401068,109.05175824501202,109.05176459401264,109.0574452530127,109.24376516399207,109.24376516399207,109.90187187600532,109.90187187600532,109.90187187600532,109.89450446001138,None,109.8946231790178,109.894647403009,None,109.89472054800717,109.89474288400379,None,109.89480902100331,109.89482968801167,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/5_12 copy 7.jpg,0,62,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,62,62,62,109.90187187600532,,,,,,,,,,,109.89507497701561,109.89518695801962,109.89519414200913,109.90187187600532,110.09311072301352,110.09311072301352,110.75425193499541,110.75425193499541,110.75425193499541,110.74712270501186,None,110.74724370101467,110.74726962600835,None,110.74734607999562,110.74737031399854,None,110.74744050699519,110.74746214601328,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/8_12 copy 3.jpg,0,63,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,63,63,63,110.75425193499541,,,,,,,,,,,110.74769703301718,110.74781237501884,110.7478194530122,110.75425193499541,110.94147471900214,110.94147471900214,111.65551267401315,111.65551267401315,111.65551267401315,111.64454581702012,None,111.64471461699577,111.64475622100872,None,111.64485649301787,111.6448836690106,None,111.64497069001663,111.64500595899881,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair16 copy 4.jpg,0,64,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,64,64,64,111.65551267401315,,,,,,,,,,,111.64538570400327,111.6455311710015,111.64553997799521,111.65551267401315,111.89348690200131,111.89348690200131,112.79227121800068,112.79227121800068,112.79227121800068,112.78314869001042,None,112.78329680199386,112.78332408200367,None,112.78340502400533,112.78342994401464,None,112.78350349000539,112.78352601701044,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/19_28 copy 4.jpg,0,65,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,65,65,65,112.79227121800068,,,,,,,,,,,112.78377984199324,112.78390534000937,112.78391295301844,112.79227121800068,112.98945963199367,112.98945963199367,113.67955941299442,113.67955941299442,113.67955941299442,113.67309400299564,None,113.67322375500225,113.67324783900403,None,113.67332054799772,113.67334290599683,None,113.67340842599515,113.67342855001334,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/23_28 copy 5.jpg,0,66,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,66,66,66,113.67955941299442,,,,,,,,,,,113.67365042801248,113.67376071499893,113.67376774299191,113.67955941299442,113.87722585399752,113.87722585399752,114.58501496299868,114.58501496299868,114.58501496299868,114.57712138601346,None,114.57728472401504,114.57731695601251,None,114.57741576101398,114.57744709600229,None,114.5775372289936,114.57756574300583,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/10_28 copy 7.jpg,0,67,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,67,67,67,114.58501496299868,,,,,,,,,,,114.57785221200902,114.5779994050099,114.57800850301282,114.58501496299868,114.77553041800275,114.77553041800275,115.51467124201008,115.51467124201008,115.51467124201008,115.50815267700818,None,115.50827447499614,115.50830111600226,None,115.50837948400294,115.50840413101832,None,115.50847575999796,115.50849741100683,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,68,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,68,68,68,115.51467124201008,,,,,,,,,,,115.5087370639958,115.50884482299443,115.5088522490114,,,,,,,115.51105389901204,None,115.51114928899915,116.377946935012,None,116.37807839000016,116.37810583200189,None,116.37818107800558,116.37820277901483,None,115.51467124201008,115.51467124201008,116.38717028399697,116.38717028399697,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,69,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,69,69,69,116.38717028399697,,,,,,,,,,,116.37842843300314,116.37852971901884,116.37853645501309,,,,,,,116.38065362299676,None,116.3807720390032,117.1766375139996,None,117.17675097400206,117.17677757100319,None,117.17686495999806,117.17688797900337,None,116.38717028399697,116.38717028399697,117.18303147002007,117.18303147002007,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,70,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,70,70,70,117.18303147002007,,,,,,,,,,,117.17712470301194,117.17723645301885,117.17724364800961,,,,,,,117.17908890801482,None,117.1791800550127,118.0249983050162,None,118.02512508101063,118.02515444500023,None,118.02524157200241,118.02526749300887,None,117.18303147002007,117.18303147002007,118.0308521540137,118.0308521540137,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,71,1,1,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,71,71,71,118.0308521540137,,,,,,,,,,,118.02553309701034,118.02565078900079,118.0256588520133,,,,,,,118.02736485400237,None,118.02746392201516,118.95186031801859,None,118.95200854600989,138.08513773500454,backspace,138.08596795299673,519.0645845610125,5,118.0308521540137,118.0308521540137,118.95695648901165,118.95695648901165,,,122.01458455401007,122.01458455401007,16.068086388986558,None,138.09018244201434,138.09018244201434,380.96455977801816,None,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/10_0 copy 6.jpg,0,0,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,72,72,72,519.0811052260105,,,,,,,,,,,519.065782087011,519.0659596119949,519.0659703529964,519.0811052260105,520.0822882679931,520.0822882679931,523.0812919989985,523.0812919989985,523.0812919989985,523.0646575840074,None,523.0648442810052,523.0648874019971,None,523.0650138519995,523.0650544810051,None,523.0651707490033,523.0652077780105,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/6_0 copy 3.jpg,0,1,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,73,73,73,523.0812919989985,,,,,,,,,,,523.0655907760083,523.065762637998,523.0657742490002,523.0812919989985,524.0803602650121,524.0803602650121,527.081133144995,527.081133144995,527.081133144995,527.067220049008,None,527.0674076070136,527.0674498720036,None,527.0675784350024,527.0676174120163,None,527.0677349750185,527.0677708760195,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/21_0.jpg,0,2,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,74,74,74,527.081133144995,,,,,,,,,,,527.0681798199948,527.0683701200178,527.0683822770079,527.081133144995,528.0803253030172,528.0803253030172,530.5020484449924,530.5020484449924,530.5020484449924,530.4903015879972,None,530.4904506180028,530.4904830900196,None,530.4905814719968,530.4906116909988,None,530.490701667004,530.490729985002,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair03 copy 7.jpg,0,3,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,75,75,75,530.5020484449924,,,,,,,,,,,530.4910318360198,530.4911891450174,530.4911986270163,530.5020484449924,530.6910697740095,530.6910697740095,531.3558355130081,531.3558355130081,531.3558355130081,531.3491795230075,None,531.3492846930167,531.3493049209937,None,531.3493655610073,531.349383933004,None,531.3494377339957,531.3494547299924,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/20_0.jpg,0,4,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,76,76,76,531.3558355130081,,,,,,,,,,,531.3496370630164,531.3497206410102,531.3497259730066,531.3558355130081,531.5479203349969,531.5479203349969,532.2206719340174,532.2206719340174,532.2206719340174,532.2120828120096,None,532.212298494007,532.2123395279923,None,532.2125116290117,532.2125324220106,None,532.2125938750105,532.2126126619987,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/5_0 copy 6.jpg,0,5,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,77,77,77,532.2206719340174,,,,,,,,,,,532.2129117209988,532.2130770400108,532.2130825610075,532.2206719340174,532.4146484619996,532.4146484619996,533.0564181389927,533.0564181389927,533.0564181389927,533.0496544500056,None,533.0497546459956,533.0497745879984,None,533.0498351819988,533.0498544190195,None,533.0499091090169,533.0499258929922,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/18_0 copy 7.jpg,0,6,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,78,78,78,533.0564181389927,,,,,,,,,,,533.0501141950081,533.050196377997,533.0502019250125,533.0564181389927,533.237380555016,533.237380555016,533.9065249029954,533.9065249029954,533.9065249029954,533.8996657970129,None,533.8997819280194,533.8998057910067,None,533.8998753430205,533.8998971800029,None,533.899960152019,533.8999797550205,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/6_40.jpg,0,7,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,79,79,79,533.9065249029954,,,,,,,,,,,533.9002071690047,533.9003344230005,533.9003409240104,533.9065249029954,534.0987863200135,534.0987863200135,534.7293271209928,534.7293271209928,534.7293271209928,534.7236353300104,None,534.7237339930143,534.7237533120206,None,534.7238108360034,534.7238291079993,None,534.723881354992,534.7238976719964,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/18_0 copy 2.jpg,0,8,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,80,80,80,534.7293271209928,,,,,,,,,,,534.7240776850085,534.7241578820103,534.7241631890065,534.7293271209928,534.9095024999988,534.9095024999988,535.5376848450105,535.5376848450105,535.5376848450105,535.5313387550123,None,535.531435612007,535.5314553189964,None,535.5315139790182,535.5315318109933,None,535.5315838670067,535.5316000549938,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/blank.jpg,0,9,1,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,81,81,81,535.5376848450105,,,,,,,,,,,535.5317791160196,535.5318591000105,535.5318645170191,,,,,,,535.5344785140187,None,535.534547741001,536.2726381079992,i,536.2728907740093,536.272917594004,None,536.2729820910026,536.2730037230067,None,535.5376848450105,535.5376848450105,536.2794430390059,536.2794430390059,0.7289218149962835,None,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/21_40 copy.jpg,0,10,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,82,82,82,536.2794430390059,,,,,,,,,,,536.2732161910099,536.2733138290059,536.2733204929973,536.2794430390059,536.4625651570095,536.4625651570095,537.0892925230146,537.0892925230146,537.0892925230146,537.0827467950003,None,537.0828425649961,537.0828635280195,None,537.0829212279932,537.0829393960012,None,537.0829929530155,537.0830098000006,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/20_28.jpg,0,11,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,83,83,83,537.0892925230146,,,,,,,,,,,537.0831887650129,537.0832692359982,537.0832744619984,537.0892925230146,537.2702406239987,537.2702406239987,537.9203039460117,537.9203039460117,537.9203039460117,537.9118462680199,None,537.9119497440115,537.9119707370119,None,537.9121132830041,537.9121352799993,None,537.9122287160135,537.9122468440037,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair01 copy 7.jpg,0,12,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,84,84,84,537.9203039460117,,,,,,,,,,,537.9125564020069,537.9126494940137,537.9126550219953,537.9203039460117,538.1057476770075,538.1057476770075,538.8558957920177,538.8558957920177,538.8558957920177,538.8491034590115,None,538.8492117860005,538.8492324959952,None,538.8492932020163,538.849312536011,None,538.8493671659962,538.8493843290198,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/5_0 copy 3.jpg,0,13,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,85,85,85,538.8558957920177,,,,,,,,,,,538.8495785279956,538.849665791,538.8496713740169,538.8558957920177,539.0590990320197,539.0590990320197,539.7962269830168,539.7962269830168,539.7962269830168,539.7890673550137,None,539.7891978599946,539.789221531013,None,539.7892929410154,539.7893150630116,None,539.7893787570065,539.7893986400159,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair05 copy 6.jpg,0,14,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,86,86,86,539.7962269830168,,,,,,,,,,,539.7896161529934,539.7897226120112,539.789729406999,539.7962269830168,539.9793048459978,539.9793048459978,540.6167723510007,540.6167723510007,540.6167723510007,540.6086071350146,None,540.60871683,540.6087401340192,None,540.6088086029922,540.6088300120027,None,540.6088917939924,540.6089109689929,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
images/pair14 copy.jpg,0,15,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]",0,87,87,87,540.6167723510007,,,,,,,,,,,540.6091199600196,540.6092230310023,540.6092294779955,540.6167723510007,540.8002056550176,540.8002056550176,541.4361008380074,541.4361008380074,541.4361008380074,541.4290232080093,None,541.4291572000075,541.4291822689993,None,541.4292497760034,541.4292714960175,None,541.4293318380078,541.429350735998,None,,,,,,,,,,,,,,,1,001,0,,2024-04-09_12h50.05.030,replicate_nsd,2023.2.3,59.96358422543912,2024-04-09 12h50.15.352925 -0400,
