current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_393_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,145.08552602299824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0712464449971,145.07135427899993,145.07136704599907,145.08552602299824,145.08552602299824,146.08603721199688,146.08603721199688,149.08671638099986,149.08671638099986,149.08671638099986,149.08671638099986,149.06995558699782,None,0,None,149.07051069099907,149.07055690299967,None,149.07067253199784,149.07077714600018,None,149.0708955959999,149.07093303500005,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_194_seed_1.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,149.08671638099986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0713409789969,149.0714517460001,149.07146482299868,149.08671638099986,149.08671638099986,150.08544675699886,150.08544675699886,153.088717224,153.088717224,153.088717224,153.088717224,153.06970776399976,None,0,None,153.0702052639972,153.07025021299705,None,153.07036263999908,153.070464436998,None,153.07058178399893,153.07061822899777,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_639_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,153.088717224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0709906239972,153.07109641699935,153.07110919999832,153.088717224,153.088717224,154.08608509699843,154.08608509699843,157.0858956239972,157.0858956239972,157.0858956239972,157.0858956239972,157.06957366299685,None,0,None,157.07012585699704,157.07017118699878,None,157.07028567700036,157.07038865399954,None,157.070506328997,157.07054321800024,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_677_seed_1.png,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,157.0858956239972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.07092135399944,157.07102753099753,157.07104029699985,157.0858956239972,157.0858956239972,158.08606041299936,158.08606041299936,161.0850829689989,161.0850829689989,161.0850829689989,161.0850829689989,161.06979474699983,None,0,None,161.0702890649991,161.0703334259997,None,161.07044813299945,161.0705505429978,None,161.0706693079992,161.07070657700024,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_46_seed_1.png,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,161.0850829689989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0710846969996,161.07119013099873,161.07120285400015,161.0850829689989,161.0850829689989,162.0863917739989,162.0863917739989,165.08514847599872,165.08514847599872,165.08514847599872,165.08514847599872,165.06970089899914,None,0,None,165.07025358899773,165.0702984849995,None,165.0704131559978,165.0705154899988,None,165.07063470499997,165.07067155599725,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_420_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,165.08514847599872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.07105188399873,165.0711762519968,165.0711896549983,165.08514847599872,165.08514847599872,166.08638439899732,166.08638439899732,169.0853218709999,169.0853218709999,169.0853218709999,169.0853218709999,169.06994577599835,None,0,None,169.07049794299746,169.07054341299954,None,169.0706595479969,169.07076217899885,None,169.07087880299878,169.07091516599758,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_446_seed_1.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,169.0853218709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.07129086799978,169.07139770199865,169.07141076699918,169.0853218709999,169.0853218709999,170.08638959399832,170.08638959399832,173.08637668899974,173.08637668899974,173.08637668899974,173.08637668899974,173.0699547289987,None,0,None,173.07045368299805,173.07049909999841,None,173.07061341099688,173.07071702599933,None,173.070834533999,173.07087128799685,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,173.08637668899974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.07124200500039,173.07134736799708,173.07136037399687,,,,,,,,,173.07470994100004,None,0,None,173.0750267939984,177.069953334998,None,177.0701690049973,177.07028999699833,None,177.0704263259977,177.07046546699712,None,,,,,173.08637668899974,173.08637668899974,177.08572574499703,177.08572574499703,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_701_seed_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,177.08572574499703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.07085983999787,177.0709669309981,177.0709798659991,177.08572574499703,177.08572574499703,178.08589107599983,178.08589107599983,181.08746469799735,181.08746469799735,181.08746469799735,181.08746469799735,181.0726345999974,None,0,None,181.07325024599777,181.07329610299712,None,181.07340984199982,181.07351309299702,None,181.07363617499868,181.07367309300025,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_489_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,181.08746469799735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0740580269994,181.0741647449977,181.07417763099875,181.08746469799735,181.08746469799735,182.08612868699856,182.08612868699856,185.08531459699952,185.08531459699952,185.08531459699952,185.08531459699952,185.06955555899913,None,0,None,185.07005108799785,185.07009728999765,None,185.0702129129968,185.07031527199797,None,185.07043353399786,185.07047051399786,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_250_seed_1.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,185.08531459699952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.07084875799774,185.0709559229981,185.07096912999987,185.08531459699952,185.08531459699952,186.08641613999862,186.08641613999862,189.08664610899723,189.08664610899723,189.08664610899723,189.08664610899723,189.07012872599807,None,0,None,189.070757649999,189.07080218400006,None,189.0709163199972,189.07101861199772,None,189.07113809599832,189.0711752419993,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_703_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,189.08664610899723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0715513019968,189.07165711599737,189.07166979699832,189.08664610899723,189.08664610899723,190.08640670199748,190.08640670199748,193.08596112599844,193.08596112599844,193.08596112599844,193.08596112599844,193.06914589299777,None,0,None,193.06977379599994,193.06982881099975,None,193.06996011699812,193.07006903199726,None,193.0701953909993,193.07023361499887,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_409_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,193.08596112599844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.07062415899782,193.07071363499927,193.07072394299757,193.08596112599844,193.08596112599844,194.08608943099898,194.08608943099898,197.085411500997,197.085411500997,197.085411500997,197.085411500997,197.06957923299706,None,0,None,197.07014878299742,197.07019645499895,None,197.07031334099884,197.0704170909994,None,197.07053547000032,197.070572274999,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_596_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,197.085411500997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.07094812200012,197.07105557799878,197.07106818199827,197.085411500997,197.085411500997,198.086035737997,198.086035737997,201.08534263899855,201.08534263899855,201.08534263899855,201.08534263899855,201.06954888999826,None,0,None,201.07004690800022,201.07009322999875,None,201.0702081499985,201.0703107829977,None,201.0704297159973,201.07046757499847,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_187_seed_1.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,201.08534263899855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.070847873998,201.07095540499722,201.07096855899727,201.08534263899855,201.08534263899855,202.08637748599722,202.08637748599722,205.08529665499736,205.08529665499736,205.08529665499736,205.08529665499736,205.06998957500036,None,0,None,205.07054585199876,205.0705918709973,None,205.07070741999996,205.07080970199968,None,205.07092774099874,205.07096519399784,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_245_seed_1.png,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,205.08529665499736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.07134273299744,205.07144946799963,205.07146212099906,205.08529665499736,205.08529665499736,206.08608390799782,206.08608390799782,209.08529744299813,209.08529744299813,209.08529744299813,209.08529744299813,209.06990368699917,None,0,None,209.0704037129981,209.07044889299868,None,209.07056299299802,209.07066583799678,None,209.07078626499788,209.0708235619968,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_447_seed_1.png,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,209.08529744299813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0711975899976,209.07130394100022,209.0713169369992,209.08529744299813,209.08529744299813,210.08602388699728,210.08602388699728,213.08605467499729,213.08605467499729,213.08605467499729,213.08605467499729,213.06991114799894,None,0,None,213.0704656329981,213.0705115919991,None,213.07062709199818,213.0707301379989,None,213.07084997999846,213.0708870769995,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,213.08605467499729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.07126382999922,213.07136994699977,213.07138287799899,,,,,,,,,213.07422247399882,None,0,None,213.07455406000008,217.0698679629968,None,217.07008215099995,217.07020170800024,None,217.07033805899846,217.0703770589971,None,,,,,213.08605467499729,213.08605467499729,217.0854739030001,217.0854739030001,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_732_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,217.0854739030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.07076996199976,217.07087590299852,217.07088917500005,217.0854739030001,217.0854739030001,218.08609064199845,218.08609064199845,221.0853265529986,221.0853265529986,221.0853265529986,221.0853265529986,221.0699004369999,None,0,None,221.07039744599751,221.0704447959979,None,221.07055942399893,221.07066272500015,None,221.0707799640004,221.07081655599904,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_692_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,221.0853265529986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.07119004199922,221.07129534100022,221.0713080200003,221.0853265529986,221.0853265529986,222.0860885869988,222.0860885869988,,,,,225.0695609989998,None,0,None,225.07006188899686,225.07010659599837,None,225.07022012599919,225.0703232199994,None,225.07044142700033,225.07047775499814,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.07084967899937,225.07095605499853,225.07096854100018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
