current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.02764292899883003,0.02787962799993693,0.02790257800006657,0.04671510499974829,0.04671510499974829,3.821101440997154,1,3.7605802090001816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_220_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.97401106799953,87.97408877699854,87.97409580000021,87.97980095199819,None,0,None,87.98002640699997,87.98005497299891,None,87.98011652599962,87.9801518940003,None,87.98022769700037,87.9802523219987,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_450_seed_1.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.98046959500061,87.98054908499762,87.98055652000039,87.98648630299795,None,0,None,87.986714011,87.9867426460005,None,87.98680544799936,87.98684047399729,None,87.98690180899939,87.98692507599844,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_340_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.98713870999927,87.98726347499905,87.9872713549994,87.99279615699925,None,0,None,87.99301706799815,87.99304450300042,None,87.99310674599838,87.9931414040002,None,87.99320334499862,87.99322671700065,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_79_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99343656899873,87.99351321699942,87.99352040599842,87.99817043299845,None,0,None,87.99837497299814,87.9984027879982,None,87.99846464999791,87.99849890399855,None,87.9985612849996,87.9985846439995,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_514_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99879963299827,87.99887075600054,87.99887806299739,88.00375086900021,None,0,None,88.00395010099965,88.00397686900033,None,88.00403859599828,88.00407158699818,None,88.00413319599829,88.00415653199889,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_161_seed_1.png,26,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.00436300100046,88.00443067999731,88.00443805099712,88.00836238199918,None,0,None,88.00855873099863,88.00858569000047,None,88.00864747299784,88.0086800129975,None,88.0087408569998,88.008764031998,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_632_seed_1.png,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.00896606499737,88.00903055099843,88.0090377029992,88.01445756499743,None,0,None,88.01468534100059,88.01471416899949,None,88.0147761829976,88.01481226900069,None,88.01487527499921,88.01489908499934,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_63_seed_1.png,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.01511358599964,88.01519422399724,88.01520150099896,88.0207163419982,None,0,None,88.02094174000013,88.02097052599856,None,88.02103322399853,88.02106947900029,None,88.0211333139996,88.021157141,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0213714149977,88.0214516470005,88.02145884199854,88.02357343999756,None,0,None,88.02378540399877,88.02381402899846,None,88.02387602700037,88.02390946699961,None,88.02397111900063,88.02399424999749,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_397_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.02420437699766,88.02427756899851,88.02428468699873,88.03035129599812,None,0,None,88.03057563199764,88.03060355699927,None,88.03066549899813,88.0307006289986,None,88.03076241599774,88.03078606899726,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_55_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0310007299995,88.03107858699877,88.03108584800066,88.03708804800044,None,0,None,88.03736929099978,88.03739787700033,None,88.03746054300063,88.03749560099823,None,88.03755800699946,88.03758151999864,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_515_seed_1.png,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.03779389299962,88.0378710019977,88.03787835299954,88.04303735499707,None,0,None,88.04326487599974,88.04329313799826,None,88.04335537499719,88.04339114699906,None,88.04345345299953,88.04347700599828,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_364_seed_1.png,33,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.04369091399712,88.04377171200031,88.0437791589975,88.05023772499771,None,0,None,88.05046455199772,88.05049276299906,None,88.05055400600031,88.05058871499932,None,88.05065052399732,88.05067415699887,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_554_seed_1.png,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.05088741600048,88.0509660639982,88.05097345499962,88.05675082199741,None,0,None,88.05697500599854,88.05700335899746,None,88.0570646749984,88.05709922199821,None,88.05716047299939,88.05718414099829,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_480_seed_1.png,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.05739719199846,88.0574740109987,88.05748114000016,88.0631497989998,None,0,None,88.0633770509994,88.06340545099738,None,88.06346747999851,88.06350220999957,None,88.06356329600021,88.06358694499795,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_730_seed_1.png,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.06380844699743,88.06389553699773,88.06390331099828,88.06955814399771,None,0,None,88.06978548999905,88.06981423400066,None,88.06987651899908,88.06991116599966,None,88.06997262699952,88.06999578199975,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_573_seed_1.png,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.07020923899836,88.07028900399746,88.07029616999716,88.07753910099927,None,0,None,88.0778505369999,88.0778909849978,None,88.07797954499983,88.07802928299861,None,88.07811874699837,88.07815231699715,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_746_seed_1.png,38,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.07845286799784,88.07855910999933,88.0785696469975,88.08485481399839,None,0,None,88.08511087399893,88.08514277799986,None,88.08521458599716,88.08525515499787,None,88.08532619799735,88.08535377799853,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
blank.jpg,39,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.08559791399966,88.08568522399946,88.08569357200031,88.08806551799717,None,0,None,88.08830672899785,88.08833844399851,None,88.08840983499977,88.08844887899977,None,88.08852026999739,88.08854784699724,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_517_seed_1.png,40,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.08878628499951,88.08886797599916,88.08887624300041,88.09550616599881,None,0,None,88.09576716899755,88.09580007299883,None,88.09587255699807,88.09591302099943,None,88.09598514800018,88.09601309500067,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_444_seed_1.png,41,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.09626180199848,88.09635186399828,88.0963602519987,88.10221274899959,None,0,None,88.1024353899993,88.10246318399732,None,88.10252365599808,88.10255860100006,None,88.10266339599912,88.10268788900066,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_226_seed_1.png,42,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.10289943799944,88.10297825299858,88.10298565399717,88.1086772819981,None,0,None,88.10889942799986,88.1089271109995,None,88.10898882800029,88.10902361199987,None,88.10908507599743,88.1091088989997,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_633_seed_1.png,43,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.10932137499913,88.10939748599776,88.10940462899816,88.11427414199716,None,0,None,88.11449619799896,88.11452470599761,None,88.11458617400058,88.11462073399889,None,88.11468246000004,88.11470615699727,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_283_seed_1.png,44,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.11491775099785,88.11499584299963,88.11500308199902,88.12045005300024,None,0,None,88.12067288099934,88.12070084999868,None,88.120762216,88.12079719599933,None,88.12085838699932,88.12088248999862,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_294_seed_1.png,45,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12109517600038,88.12117159799891,88.12117896799828,88.12710707699807,None,0,None,88.12733429299988,88.12736308499734,None,88.12742574299773,88.12746094499744,None,88.12752263799848,88.12754615599988,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_324_seed_1.png,46,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12775942900043,88.12783804599894,88.12784522599759,88.13345107100031,None,0,None,88.13368984099725,88.1337188869984,None,88.13378084099895,88.1338168910006,None,88.13387836000038,88.13390184599848,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_420_seed_1.png,47,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.134115689998,88.1341951689974,88.13420261399733,88.13947453899891,None,0,None,88.139696850998,88.13972523799748,None,88.13978799399774,88.13982326899713,None,88.13988496399907,88.13990883499719,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_148_seed_1.png,48,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.14012106099835,88.14019785799974,88.14020500399783,88.14593185699778,None,0,None,88.14615936299742,88.14618675100064,None,88.14624728799754,88.14628134399754,None,88.14634222799941,88.14636540100037,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
blank.jpg,49,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.14657444299883,88.14665246199729,88.14665952900032,88.14869157999783,None,0,None,88.14891346799777,88.14894145799917,None,88.14900246400066,88.14903708699785,None,88.14909956499832,88.14912373200059,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_698_seed_1.png,50,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.14933726600066,88.1494132959997,88.14942050199897,88.15502983199985,None,0,None,88.1552581879987,88.15528948599967,None,88.15535261599871,88.15538821600057,None,88.15545020199716,88.15547425799741,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_655_seed_1.png,51,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.15568682899902,88.1557657379999,88.15577281199876,88.16145232800045,None,0,None,88.16167174899965,88.16169933299898,None,88.16176088099746,88.16179541999736,None,88.16185645799851,88.16188014199724,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_491_seed_1.png,52,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16209119699852,88.16216705499755,88.16217418799715,88.16739824199976,None,0,None,88.16761817999941,88.1676458969996,None,88.16770862699923,88.16774459299995,None,88.16780673599715,88.16783101100009,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_613_seed_1.png,53,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16804322299868,88.16812005199972,88.16812726999706,88.17442362300062,None,0,None,88.17464341499726,88.17467107099947,None,88.17473291199713,88.17476796799747,None,88.17482937399836,88.17485338099868,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_289_seed_1.png,54,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.17506649899951,88.17514288799794,88.17515004699817,88.18065153199859,None,0,None,88.18087748099788,88.1809064989975,None,88.18096790199706,88.18100323799808,None,88.18106431399792,88.18108808499892,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_119_seed_1.png,55,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.18130189799922,88.18138166000062,88.18138882799758,88.18688756600022,None,0,None,88.18711448599788,88.187143662999,None,88.18720559400026,88.18724020999798,None,88.18730174099983,88.18732538099721,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_138_seed_1.png,56,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.18753878300049,88.18762013299784,88.18762730899834,88.19211784099753,None,0,None,88.19234300499738,88.19237171199711,None,88.19243319399902,88.19246882699736,None,88.19253113100058,88.19255514299948,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_531_seed_1.png,57,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.19277045299896,88.19285108799886,88.19285829799992,88.1976288549995,None,0,None,88.19782360499812,88.19785056500041,None,88.19791119999718,88.19794596499924,None,88.19800796399795,88.19803091999711,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_152_seed_1.png,58,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.19823206100045,88.19829941999706,88.19830634099708,88.20322270999895,None,0,None,88.20344507199843,88.20347233999928,None,88.20353407799848,88.20356853499834,None,88.20362945799934,88.20365279199905,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
blank.jpg,59,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20386436699846,88.2039409129975,88.20394818999921,88.20588053900065,None,0,None,88.20607154999743,88.20609826899818,None,88.20616546699966,88.20619755999724,None,88.20625970000037,88.20628305900027,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_170_seed_1.png,60,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20648346599774,88.2065468389992,88.20655410299878,88.21210423400044,None,0,None,88.21232578299896,88.2123533390004,None,88.21241581399954,88.21245153799828,None,88.21251411199773,88.21253765599977,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_565_seed_1.png,61,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.21275104499728,88.21282828499898,88.2128353549997,88.2181694289975,None,0,None,88.21839306999755,88.21842083400043,None,88.21848354999747,88.21851886199875,None,88.21858036199774,88.21860381599981,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_254_seed_1.png,62,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.21881634699821,88.2188929240001,88.21890016999896,88.22324006399867,None,0,None,88.22346580999874,88.22349363600006,None,88.22355525999956,88.2235901569984,None,88.2236515379991,88.22367483500057,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_721_seed_1.png,63,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.22388765399955,88.22396608700001,88.22397323199766,88.22898871199868,None,0,None,88.22921820099873,88.22924617299941,None,88.22930830699988,88.22934324299786,None,88.22940598399873,88.22942956499901,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_54_seed_1.png,64,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.22964515700005,88.22972537799797,88.22973257099875,88.23523305699928,None,0,None,88.23545459699744,88.23548209499859,None,88.2355433019984,88.23557824499949,None,88.23563989099785,88.23566363399732,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_196_seed_1.png,65,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23587577499711,88.23595372899945,88.23596101200019,88.24114293599996,None,0,None,88.24136847599948,88.24139753899726,None,88.24146039499828,88.24149560899968,None,88.24155813799734,88.24158291799904,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_265_seed_1.png,66,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2417993909985,88.24188202499863,88.24188984799912,88.24705700199775,None,0,None,88.24728623599731,88.24731526100004,None,88.24737845399795,88.24741377199825,None,88.24747731299794,88.24750205199962,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
images/image_693_seed_1.png,67,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.24771809799859,88.24779838500035,88.24780586899942,88.25348093199864,None,0,None,88.25370835300055,88.25373672500064,None,88.2537984849987,88.2538334139972,None,88.25389517999793,88.25391872599721,None,33,001,14,,2024-04-13_13h40.13.321,replicate_nsd,2023.2.3,59.999675160664715,2024-04-13 13h40.27.129581 -0400,
