current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/blank.jpg,0,19,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,93.6706783210011,,,,,,,,,,,,,,,,,,,,,,,,,93.66258266000114,93.66264036600114,93.66264750500159,,,,,,,,,93.66597166800057,None,0,None,93.66616908600008,97.65062458800094,"['2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1']",97.65256983200015,97.65964731700114,None,97.65974138400088,97.65976654900078,None,93.6706783210011,93.6706783210011,97.67088710700045,97.67088710700045,,,,,"[0.025214090001099976, 0.21023126900036004, 0.3018201210015832, 0.4664632200001506, 0.5945489520017873, 0.7542943400003423, 0.8703039670017461, 1.0271640260016284, 1.1831136840010004, 1.37234012800036, 1.4963499690002209, 1.6909595460001583, 1.8276465060007467, 1.9818151770014083, 2.113845420000871, 2.274154571001418, 2.4270594990011887, 2.5576717130006728, 2.7018431530013913, 2.919397015000868, 3.023498650001784, 3.180123057001765, 3.3609581360015, 3.553597414000251, 3.7095579720007663, 3.9212912710008823]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_372_seed_1.png,0,20,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,97.67088710700045,,,,,,,,,,,,,,,,,,,,,,,,,97.6600199580007,97.66008275000058,97.66009072000088,97.67088710700045,97.67088710700045,98.66721233099997,98.66721233099997,101.66688822800097,101.66688822800097,101.66688822800097,101.66688822800097,101.65078816200003,2,0,"['1', '2', '1', '2', '1']",101.65174265500173,101.65180032000171,None,101.65191253700141,101.65200880800148,None,101.65212802800124,101.65216524100106,None,,,,,2.829028002999621,None,"[0.1874136759997782, 0.33125562600071135, 0.5092615089997707, 0.632191378999778, 0.9210759029992914]","[None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_444_seed_1.png,0,21,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,101.66688822800097,,,,,,,,,,,,,,,,,,,,,,,,,101.65254310100136,101.65261997800008,101.65263016900099,101.66688822800097,101.66688822800097,102.66750547100128,102.66750547100128,105.67322090400012,105.67322090400012,105.67322090400012,105.67322090400012,105.65077872600159,2,0,"['2', '1', '2', '1', '2', '1', '2']",105.651730081001,105.65177716100152,None,105.65188923900132,105.65911798900015,None,105.65921301900016,105.65923887900135,None,,,,,2.848249667998971,None,"[0.08316789700074878, 0.2965892169995641, 0.3685483019999083, 0.6074438289997488, 0.6432751709999138, 0.9145413349997398, 0.9627766970006633]","[None, None, None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_564_seed_1.png,0,22,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,105.67322090400012,,,,,,,,,,,,,,,,,,,,,,,,,105.65949223999996,105.65955433900126,105.65956244700101,105.67322090400012,105.67322090400012,106.66745910700047,106.66745910700047,109.67196584700105,109.67196584700105,109.67196584700105,109.67196584700105,109.650737381,2,0,"['2', '1', '2', '2', '1', '1']",109.65165591700134,109.65170262600077,None,109.65181622599994,109.65802331600025,None,109.65812215200094,109.65814786600095,None,,,,,2.6796694790009497,None,"[0.10387059400090948, 0.3082634330003202, 0.45324297600018326, 0.6618401770010678, 0.7340198550009518, 3.694039669000631]","[None, None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_105_seed_1.png,0,23,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,109.67196584700105,,,,,,,,,,,,,,,,,,,,,,,,,109.6584089220014,109.65847430400026,109.6584826490016,109.67196584700105,109.67196584700105,110.66747689500153,110.66747689500153,113.67136346000007,113.67136346000007,113.67136346000007,113.67136346000007,113.65110858700064,2,0,"['2', '1', '2', '1', '2']",113.6520640000017,113.65211144300156,None,113.65222466900013,113.65965069100093,None,113.65974659700078,113.65977170900078,None,,,,,2.888755455000137,None,"[0.05379092099974514, 0.33215545900020516, 0.607607468000424, 0.7889645439991, 0.9328556719992775]","[None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_422_seed_1.png,0,24,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,113.67136346000007,,,,,,,,,,,,,,,,,,,,,,,,,113.66002500600007,113.66008734100069,113.66009539400147,113.67136346000007,113.67136346000007,114.66784339400147,114.66784339400147,117.67360922700027,117.67360922700027,117.67360922700027,117.67360922700027,117.65106894100063,1,1,"['2', '1', '1', '2', '1', '2']",117.65199430900066,117.65204062000157,None,117.65215338500093,117.65909623400148,None,117.65919188299995,117.65921744400111,None,,,,,2.949949957001081,None,"[0.10562360599942622, 0.2095147239997459, 0.5026570040008664, 0.5304543689999264, 0.7588529220010969, 0.9172253699998691]","[None, None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_3_seed_1.png,0,25,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,117.67360922700027,,,,,,,,,,,,,,,,,,,,,,,,,117.65947233900079,117.65953518900096,117.65954334100024,117.67360922700027,117.67360922700027,118.66771280300054,118.66771280300054,121.67039624800054,121.67039624800054,121.67039624800054,121.67039624800054,121.65037385000142,2,0,"['2', '1', '2', '1', '2']",121.65097115900062,121.65100182700007,None,121.65107504400112,121.65725344800012,None,121.6573457450013,121.65737011400051,None,,,,,2.9617962109987275,None,"[0.13226693800061184, 0.35608547999981965, 0.5440456710002763, 0.7343550400000822, 0.8463900670012663]","[None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_608_seed_1.png,0,26,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,121.67039624800054,,,,,,,,,,,,,,,,,,,,,,,,,121.65761833100078,121.65767903100095,121.65768695600127,121.67039624800054,121.67039624800054,122.66782828300165,122.66782828300165,125.67150953800046,125.67150953800046,125.67150953800046,125.67150953800046,125.65109118500004,1,1,"['1', '2', '1', '2', '1', '2', '2']",125.65202112200132,125.65206734800086,None,125.6521798870017,125.65927072400154,None,125.65937590800058,125.65940202900128,None,,,,,2.8685241259991017,None,"[0.14059487499980605, 0.2686459590004233, 0.44997990999945614, 0.5818839940002363, 0.7668622059991321, 0.8668255640004645, 3.697442888000296]","[None, None, None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_326_seed_1.png,0,27,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,125.67150953800046,,,,,,,,,,,,,,,,,,,,,,,,,125.6596650850006,125.65976874400076,125.65977762700095,125.67150953800046,125.67150953800046,126.66783463499996,126.66783463499996,129.67247233300077,129.67247233300077,129.67247233300077,129.67247233300077,129.65075670600163,2,0,"['2', '1', '2', '1', '2', '1', '2']",129.65165547900142,129.65170336600022,None,129.65181628700157,129.65906210100002,None,129.6591606660004,129.65918691300067,None,,,,,2.7848944170000323,None,"[0.002272804998938227, 0.18570410099891888, 0.2897864939986903, 0.5052276789992902, 0.5852575539993268, 0.7610453300003428, 0.8650170900000376]","[None, None, None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
images/image_514_seed_1.png,0,28,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,129.67247233300077,,,,,,,,,,,,,,,,,,,,,,,,,129.65945387500142,129.65951629900155,129.65952436500083,129.67247233300077,129.67247233300077,130.66746650900131,130.66746650900131,133.68478184500054,133.68478184500054,133.68478184500054,133.68478184500054,133.6507516370002,2,0,"['2', '1', '2', '1', '2', '1']",133.65165041300133,133.65169701000013,None,133.6518090180016,133.65895085800003,None,133.6590617790007,133.65908760800085,None,,,,,2.952313335001236,None,"[0.15867061899916735, 0.33495878299981996, 0.42705254499924195, 0.634688082998764, 0.7145911770003295, 0.8781623759987269]","[None, None, None, None, None, None]",,,,,,,,,,,1,001,0,,2024-04-12_17h23.54.323,replicate_nsd,2023.2.3,60.06888387221713,2024-04-12 17h24.04.386596 -0400,
