current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,all_keys_pressed_2.rt,all_keys_pressed_2.duration,blank_trial_2.started,blank_trial_2.stopped,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,press_if_repeat.rt,press_if_repeat.duration,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,all_keys_pressed.rt,all_keys_pressed.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_533_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,244.49916668200058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.48518169199997,244.48530022400064,244.48531276599988,244.49916668200058,244.49916668200058,245.49985378700057,245.49985378700057,248.50134769800025,248.50134769800025,248.50134769800025,248.50134769800025,248.4842026440001,None,0,None,248.48473980800009,248.48478198000066,None,248.48489458699987,248.48494598100024,None,248.4850581589999,248.48509387400009,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_47_seed_1.png,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,248.50134769800025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.48547548500028,248.48559511199983,248.48560805299985,248.50134769800025,248.50134769800025,249.4998277250006,249.4998277250006,252.4988563349998,252.4988563349998,252.4988563349998,252.4988563349998,252.4839613439999,None,0,None,252.4843864049999,252.48442826300015,None,252.4845412350005,252.48459351300062,None,252.4847058280002,252.4847415760005,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_623_seed_1.png,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,252.4988563349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.48512424,252.48524322000048,252.4852561759999,252.4988563349998,252.4988563349998,253.49992798099993,253.49992798099993,256.49890736,256.49890736,256.49890736,256.49890736,256.4839169229999,None,0,None,256.4843453950007,256.4843876770001,None,256.4845007120002,256.4845517949998,None,256.4846640269998,256.48469960700004,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_190_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,256.49890736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.48508062400015,256.4851993379998,256.4852121980002,256.49890736,256.49890736,257.4997869859999,257.4997869859999,260.49916132199996,260.49916132199996,260.49916132199996,260.49916132199996,260.48399457899995,None,0,None,260.4844240849998,260.48446696000065,None,260.48457908900036,260.484630766,None,260.4847438810002,260.4847801470005,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_65_seed_1.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,260.49916132199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.4851645460003,260.48528376800004,260.4852966320004,260.49916132199996,260.49916132199996,261.499847393,261.499847393,264.49988518200007,264.49988518200007,264.49988518200007,264.49988518200007,264.4836180930006,None,0,None,264.4840537580003,264.48409595500016,None,264.4842114889998,264.4842633980006,None,264.48437728800036,264.484414001,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,264.49988518200007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.48480055800064,264.48492097100007,264.4849340440005,,,,,,,,,264.48799339500056,None,0,None,264.48830190100034,268.4823297920002,None,268.482436409,268.482464187,None,268.48252461599986,268.4825421229998,None,264.49988518200007,264.49988518200007,268.4999506860004,268.4999506860004,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_183_seed_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,268.4999506860004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.4827343830002,268.482792025,268.48279804699996,268.4999506860004,268.4999506860004,269.4989707240002,269.4989707240002,272.4989059460004,272.4989059460004,272.4989059460004,272.4989059460004,272.48389417199996,None,0,None,272.48409761699986,272.4841179639998,None,272.4841707559999,272.4841962340006,None,272.48424888000045,272.4842658100006,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_399_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,272.4989059460004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.48444822200054,272.48450392999985,272.4845098960004,272.4989059460004,272.4989059460004,273.50248215900046,273.50248215900046,276.4989193250003,276.4989193250003,276.4989193250003,276.4989193250003,276.4824948430005,1,1,None,276.4831720729999,276.4831935760003,None,276.4832458660003,276.4832718819998,None,276.48332302900053,276.4833400000007,None,,,,,0.9222204309999142,None,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_355_seed_1.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,276.4989193250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.4835176360002,276.4835766420001,276.4835824080001,276.4989193250003,276.4989193250003,277.50147363999986,277.50147363999986,280.49893503600015,280.49893503600015,280.49893503600015,280.49893503600015,280.48388270800024,None,0,None,280.48407733100066,280.48409656400054,None,280.48414759500065,280.4841714869999,None,280.48422239000047,280.4842389410005,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_393_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,280.49893503600015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4844156320005,280.484470118,280.48447596500046,280.49893503600015,280.49893503600015,281.4989606170002,281.4989606170002,284.49885023300067,284.49885023300067,284.49885023300067,284.49885023300067,284.4839047280002,None,0,None,284.4840998130003,284.4841190040006,None,284.484171221,284.4841957440003,None,284.4842467620001,284.4842629630002,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_589_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,284.49885023300067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4844405720005,284.4844943650005,284.48450000200046,284.49885023300067,284.49885023300067,285.49951448499996,285.49951448499996,288.4989078469998,288.4989078469998,288.4989078469998,288.4989078469998,288.4839678919998,None,0,None,288.48439048100045,288.4844159740005,None,288.4844816250006,288.4845120930004,None,288.4845757869998,288.4845960920002,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_624_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,288.4989078469998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4848149220006,288.48488471900055,288.48489198400057,288.4989078469998,288.4989078469998,289.50076411900045,289.50076411900045,292.4988936660002,292.4988936660002,292.4988936660002,292.4988936660002,292.4839499310001,None,0,None,292.4841528980005,292.48417245200017,None,292.4842237419998,292.4842488080003,None,292.48429930100065,292.48431588699987,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_619_seed_1.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,292.4988936660002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.4844954950004,292.4845505789999,292.4845565330006,292.4988936660002,292.4988936660002,293.49886492099995,293.49886492099995,296.4988811060002,296.4988811060002,296.4988811060002,296.4988811060002,296.48391811700003,None,0,None,296.48411018000024,296.48412936600016,None,296.48417957899983,296.4842039040004,None,296.48425317000056,296.4842690129999,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_427_seed_1.png,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,296.4988811060002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.4844406020002,296.48449486500067,296.48450051500004,296.4988811060002,296.4988811060002,297.50137588300004,297.50137588300004,300.4988241990004,300.4988241990004,300.4988241990004,300.4988241990004,300.4839112110003,None,0,None,300.48410783300005,300.48412721800014,None,300.48417886100015,300.48420376500053,None,300.48425518300064,300.48427210000045,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_285_seed_1.png,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,300.4988241990004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.4844521700006,300.48450736500035,300.48451315000057,300.4988241990004,300.4988241990004,301.50066844699995,301.50066844699995,304.4988286300004,304.4988286300004,304.4988286300004,304.4988286300004,304.48394587300027,None,0,None,304.4841834130002,304.4842069690003,None,304.48426888799986,304.4842975270003,None,304.48435841300034,304.4843778459999,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,304.4988286300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.4845892399999,304.4846558119998,304.48466299700067,,,,,,,,,304.4864821480005,None,0,None,304.4866801140006,308.4826683070005,None,308.48276944900044,308.482795766,None,308.4828543399999,308.4828714180003,None,304.4988286300004,304.4988286300004,308.4995333100005,308.4995333100005,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_688_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,308.4995333100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.48306078899986,308.4831159860005,308.4831219160005,308.4995333100005,308.4995333100005,309.50087685500057,309.50087685500057,312.49888255299993,312.49888255299993,312.49888255299993,312.49888255299993,312.48210553900026,None,0,None,312.4823044169998,312.4823242520006,None,312.482375478,312.4823997530002,None,312.48245055500047,312.4824675910004,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_82_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,312.49888255299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.4826468179999,312.4827011180005,312.48270700300054,312.49888255299993,312.49888255299993,313.50101595600063,313.50101595600063,316.49829116399997,316.49829116399997,316.49829116399997,316.49829116399997,316.48201806700035,None,0,None,316.482230134,316.48225126299985,None,316.48230700100066,316.4823339330005,None,316.48238926200065,316.4824076140003,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_15_seed_1.png,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,316.49829116399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.4825999149998,316.482659497,316.4826658640004,316.49829116399997,316.49829116399997,317.499630628,317.499630628,320.49887718300033,320.49887718300033,320.49887718300033,320.49887718300033,320.4839596940001,None,0,None,320.48420564800017,320.4842291570003,None,320.48429090599984,320.4843197520004,None,320.48437996600023,320.4843995860001,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_522_seed_1.png,33,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,320.49887718300033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.4846116230001,320.4846795580006,320.4846867160004,320.49887718300033,320.49887718300033,321.499654061,321.499654061,324.4996407690005,324.4996407690005,324.4996407690005,324.4996407690005,324.4848491620005,None,0,None,324.48511024800064,324.4851347160002,None,324.4851956319999,324.48522507800044,None,324.48528633800015,324.4853060530004,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_18_seed_1.png,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,324.4996407690005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.4855214340005,324.48558838200006,324.48559536799985,324.4996407690005,324.4996407690005,325.50062900600005,325.50062900600005,328.4981858760002,328.4981858760002,328.4981858760002,328.4981858760002,328.4819771950006,None,0,None,328.4821734679999,328.48219306100054,None,328.4822443510002,328.48226828299994,None,328.4823196490006,328.4823362520001,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_2_seed_1.png,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,328.4981858760002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.4825156040006,328.4825693700004,328.48257517100046,328.4981858760002,328.4981858760002,329.4988221570002,329.4988221570002,332.49873495500015,332.49873495500015,332.49873495500015,332.49873495500015,332.48392766600045,None,0,None,332.4841730200005,332.4841958070001,None,332.4842541449998,332.48428125900045,None,332.4843522580004,332.4843697440001,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_357_seed_1.png,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,332.49873495500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.48458371200013,332.4846894070006,332.48469563900017,332.49873495500015,332.49873495500015,333.49895455000024,333.49895455000024,336.49881855500007,336.49881855500007,336.49881855500007,336.49881855500007,336.482658678,None,0,None,336.4829087879998,336.4829330190005,None,336.4829957359998,336.4830246880001,None,336.4830863289999,336.48310661100004,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_4_seed_1.png,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,336.49881855500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.48332351000045,336.4833910240004,336.48339827200016,336.49881855500007,336.49881855500007,337.5005694520005,337.5005694520005,340.4987794990002,340.4987794990002,340.4987794990002,340.4987794990002,340.48260641100023,None,0,None,340.48285546900024,340.48287931600044,None,340.48294129700025,340.4829717270004,None,340.4830338130005,340.4830539459999,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_464_seed_1.png,38,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,38,38,38,340.4987794990002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.48327112600055,340.4833391940001,340.4833462860006,340.4987794990002,340.4987794990002,341.4987618230007,341.4987618230007,344.49873032400046,344.49873032400046,344.49873032400046,344.49873032400046,344.4820723800003,None,0,None,344.48227275800036,344.4822928829999,None,344.48234554900046,344.4823709020002,None,344.4824224539998,344.48243938999985,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
blank.jpg,39,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,39,39,39,344.49873032400046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.48262054800034,344.4826768540006,344.48268288500003,,,,,,,,,344.4851306850005,None,0,None,344.48529429500013,348.4837389780005,"['1', '1', '1']",348.4847978790003,348.48482828600027,None,348.4848892500004,348.48490756499996,None,344.49873032400046,344.49873032400046,348.4988736860005,348.4988736860005,,,"[3.284341208999649, 3.580333160999544, 3.8043227119997027]","[None, None, None]",,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_264_seed_1.png,40,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,40,40,40,348.4988736860005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.48509694899985,348.48515264400066,348.48515882799984,348.4988736860005,348.4988736860005,349.4991559230002,349.4991559230002,352.50247806400057,352.50247806400057,352.50247806400057,352.50247806400057,352.4857173070004,None,0,['1'],352.4868888730007,352.4869193080003,None,352.4869881470004,352.4870291360003,None,352.48709304100066,352.48711249999997,None,,,,,,,,,[0.024168117999579408],[None],,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_130_seed_1.png,41,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,41,41,41,352.50247806400057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.48732762800046,352.4873991149998,352.48740609700053,352.50247806400057,352.50247806400057,353.503494177,353.503494177,356.4987949380002,356.4987949380002,356.4987949380002,356.4987949380002,356.4837358599998,None,0,None,356.4839366420001,356.4839569760006,None,356.48400958,356.4840348030002,None,356.4840867820003,356.48410392000005,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_711_seed_1.png,42,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,42,42,42,356.4987949380002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.4842857000003,356.48434191900014,356.48434792399985,356.4987949380002,356.4987949380002,357.50050196900065,357.50050196900065,360.49809429700053,360.49809429700053,360.49809429700053,360.49809429700053,360.4814039940002,None,0,None,360.4817421460002,360.48176150900053,None,360.48181506200035,360.48183999400044,None,360.4818911809998,360.48190766300013,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_472_seed_1.png,43,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,43,43,43,360.49809429700053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.48208594800053,360.48214099800043,360.4821468939999,360.49809429700053,360.49809429700053,361.49989032900066,361.49989032900066,364.49884295300035,364.49884295300035,364.49884295300035,364.49884295300035,364.4838933410001,1,1,None,364.48416724300023,364.48418681300063,None,364.484236192,364.48426059099984,None,364.48431038000035,364.48432686200067,None,,,,,2.7551456420005707,None,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_350_seed_1.png,44,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,44,44,44,364.49884295300035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4845040250002,364.48455831699994,364.4845641789998,364.49884295300035,364.49884295300035,365.4998471550007,365.4998471550007,368.49866336500054,368.49866336500054,368.49866336500054,368.49866336500054,368.4840550600002,None,0,['1'],368.48436978800055,368.4843906800006,None,368.4844428920005,368.4844685530006,None,368.4845204250005,368.48453766200055,None,,,,,,,,,[0.10422455399930186],[None],,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_321_seed_1.png,45,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,45,45,45,368.49866336500054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.4847232490001,368.4847814270006,368.484787329,368.49866336500054,368.49866336500054,369.49974732400005,369.49974732400005,372.498890074,372.498890074,372.498890074,372.498890074,372.48394173199995,None,0,None,372.48415176800063,372.48417155900006,None,372.48422982600005,372.4842556419999,None,372.48445220600024,372.48446996300027,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_430_seed_1.png,46,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,46,46,46,372.498890074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4847089590003,372.4848138420002,372.48482025500016,372.498890074,372.498890074,373.4989244919998,373.4989244919998,376.49872475900065,376.49872475900065,376.49872475900065,376.49872475900065,376.48374828600026,None,0,None,376.4839478650001,376.4839683050004,None,376.4840210350003,376.48404592099996,None,376.4840977290005,376.48411465000027,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_121_seed_1.png,47,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,47,47,47,376.49872475900065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.48431015799997,376.48436488100015,376.48437064800055,376.49872475900065,376.49872475900065,377.49922606700056,377.49922606700056,380.5001025170004,380.5001025170004,380.5001025170004,380.5001025170004,380.4835950650004,1,1,"['1', '1', '1', '1']",380.4840833349999,380.4841092460001,None,380.4841710130004,380.48420330299996,None,380.48426770900005,380.484288957,None,,,,,0.03178934500010655,None,,,"[0.1923369130008723, 0.41633541300052457, 0.6163675050001984, 0.8203391630004262]","[None, None, None, None]",,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
images/image_738_seed_1.png,48,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,48,48,48,380.5001025170004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.48451119499987,380.4845841840006,380.4845916969998,380.5001025170004,380.5001025170004,381.49913517300047,381.49913517300047,384.50020606199996,384.50020606199996,384.50020606199996,384.50020606199996,384.4826409799998,None,0,None,384.4828990350006,384.48292324400063,None,384.48298555400015,384.4830154179999,None,384.4830779210006,384.48309782700017,None,,,,,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
blank.jpg,49,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,49,49,49,384.50020606199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.483315771,384.48338581700045,384.4833929340002,,,,,,,,,384.48585583100066,None,0,None,384.4860678370005,388.4823379919999,None,388.4824506519999,388.48247772500054,None,388.4825373190006,388.4825551240001,None,384.50020606199996,384.50020606199996,388.49923431000025,388.49923431000025,,,,,,,,,,,,,,,41,001,0,,2024-04-15_10h21.05.440,replicate_nsd,2023.2.3,59.613006549363774,2024-04-15 10h22.26.068415 -0400,
