current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
all_stimuli/special515/special_43984.jpg,16,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,16,16,16,1377.6592834170006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.6449490419982,1377.6450668749967,1377.6450834589996,1377.6592834170006,1377.6592834170006,1377.6592834170006,1377.6592834170006,1380.6561380839994,1380.6561380839994,1381.644138208998,1,1,0.8722352080003475,0.146940500002529,None,1381.6450009999971,1381.645088917001,None,1381.6452467920026,1381.6452952089967,None,1381.6603288749975,1381.6603288749975,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_8933.jpg,17,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,17,17,17,1381.6603288749975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.6458559169987,1381.6460028750007,1381.6460259590021,1381.6603288749975,1381.6603288749975,1381.6603288749975,1381.6603288749975,1384.656069042001,1384.656069042001,1385.6434443339967,1,1,0.739219499999308,0.14797566599736456,None,1385.6440954589998,1385.6441649589979,None,1385.644286625,1385.6443245839982,None,1385.6592445839997,1385.6592445839997,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_41814.jpg,18,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,18,18,18,1385.6592445839997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.6447489999991,1385.6448597499984,1385.6448761249994,1385.6592445839997,1385.6592445839997,1385.6592445839997,1385.6592445839997,1388.656123708999,1388.656123708999,1389.643310542,1,1,0.9774089579950669,0.15893175000383053,None,1389.6439332500013,1389.6440009169964,None,1389.6441222919966,1389.6441599999962,None,1389.672784167,1389.672784167,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_55526.jpg,19,0,1,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,19,19,19,1389.672784167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.6445855420025,1389.6446934999985,1389.6447097919954,1389.672784167,1389.672784167,1389.672784167,1389.672784167,1392.6595001669994,1392.6595001669994,1393.6563067089955,2,1,1.0318256659957115,0.1560199170053238,None,1393.657492749997,1393.6576265839976,None,1393.657781875001,1393.6578399999999,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_16_20_56.png,20,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,20,20,20,1393.6764907089964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.6584943339985,1393.6587096669973,1393.6587555840015,1393.6764907089964,1393.6764907089964,1393.6764907089964,1393.6764907089964,1396.6728674589976,1396.6728674589976,1397.660156124999,1,1,1.0351701239997055,0.1640298749989597,None,1397.6607721249966,1397.6608415419978,None,1397.6609582090023,1397.6609974169987,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
blank.jpg,21,1,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,21,21,21,1397.6725665839986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.6614278749985,1397.6615419169975,1397.6615581250007,1397.6725665839986,1397.6725665839986,1397.6725665839986,1397.6725665839986,1400.6603159590013,1400.6603159590013,1401.656843124998,None,0,,,None,1401.6575435420018,1401.6576562499977,None,1401.6578108339963,1401.6578792090004,None,1401.6746434169982,1401.6746434169982,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_32772.jpg,22,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,22,22,22,1401.6746434169982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.6584516250005,1401.658603374999,1401.6586263339996,1401.6746434169982,1401.6746434169982,1401.6746434169982,1401.6746434169982,1404.6730784589963,1404.6730784589963,1405.6605232090005,1,1,1.2112251239959733,0.18201916700490983,None,1405.6611569590023,1405.6612279999972,None,1405.6613447089985,1405.661383958999,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_3682.jpg,23,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,23,23,23,1405.6764716670004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.6618190000008,1405.661937459001,1405.6619539169988,1405.6764716670004,1405.6764716670004,1405.6764716670004,1405.6764716670004,1408.6732062090014,1408.6732062090014,1409.660632084,1,1,0.9964203739946242,0.173983083004714,None,1409.6614279999994,1409.6615122919975,None,1409.6616602919967,1409.6617085420003,None,1409.676255917002,1409.676255917002,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_17485.jpg,24,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,24,24,24,1409.676255917002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.6622524589984,1409.6623925839958,1409.662413500002,1409.676255917002,1409.676255917002,1409.676255917002,1409.676255917002,1412.6731404999955,1412.6731404999955,1413.6604500419999,1,1,0.6277135409982293,0.16595162500016158,None,1413.661225333999,1413.6613103749987,None,1413.6614575420026,1413.661506958997,None,1413.6771703749982,1413.6771703749982,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/closest_pairs1/set_3_closest_to_pair_4_image_cocoid_51224.png,25,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,25,25,25,1413.6771703749982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.6620299169954,1413.6621708750026,1413.6621917090015,1413.6771703749982,1413.6771703749982,1413.6771703749982,1413.6771703749982,1416.6731596249956,1416.6731596249956,1417.6613217920021,1,1,0.9618330409939517,0.17096054200374056,None,1417.6621290839976,1417.6622199170015,None,1417.6623727499973,1417.6624217499993,None,1417.676761333998,1417.676761333998,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_46160.png,26,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,26,26,26,1417.676761333998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.6629553749954,1417.6630942089978,1417.663111959002,1417.676761333998,1417.676761333998,1417.676761333998,1417.676761333998,1420.6731633750023,1420.6731633750023,1421.661702708996,1,1,0.8453066250003758,0.13799120800103992,None,1421.6625134170026,1421.662605874997,None,1421.662754334,1421.6628022500008,None,1421.6773739170021,1421.6773739170021,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_3280_cocoid_33904.png,27,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,27,27,27,1421.6773739170021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.6632936669994,1421.6634076670016,1421.6634242090004,1421.6773739170021,1421.6773739170021,1421.6773739170021,1421.6773739170021,1424.673362499998,1424.673362499998,1425.661691125002,1,1,0.8507114989988622,0.156041667003592,None,1425.6624716250008,1425.6625573749989,None,1425.6627027089999,1425.6627516669978,None,1425.677828916996,1425.677828916996,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_64893.png,28,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,28,28,28,1425.677828916996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.6632847919973,1425.663424792001,1425.6634458749977,1425.677828916996,1425.677828916996,1425.677828916996,1425.677828916996,1428.6733658750018,1428.6733658750018,1429.6616667920025,1,1,1.0113345819991082,0.20295937500486616,None,1429.6624553750007,1429.662545291998,None,1429.6626916669993,1429.6627401669975,None,1429.6779606670025,1429.6779606670025,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_60834.png,29,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,29,29,29,1429.6779606670025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.6632959589988,1429.6634361670003,1429.6634594169955,1429.6779606670025,1429.6779606670025,1429.6779606670025,1429.6779606670025,1432.673497459,1432.673497459,1433.6616692089956,1,1,0.863222207997751,0.15599583300354425,None,1433.6625081250022,1433.6625968750013,None,1433.6627643749962,1433.6628166250011,None,1433.6783012500018,1433.6783012500018,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_70758.png,30,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,30,30,30,1433.6783012500018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.663347333997,1433.6634936249975,1433.6635145839973,1433.6783012500018,1433.6783012500018,1433.6783012500018,1433.6783012500018,1436.6733984169987,1436.6733984169987,1437.660952667,1,1,0.687951874002465,0.14098625000042375,None,1437.6615707500023,1437.6616403750013,None,1437.6617705000026,1437.661809541998,None,1437.6729202089991,1437.6729202089991,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
blank.jpg,31,1,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,31,31,31,1437.6729202089991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.6622305839992,1437.6623410839966,1437.6623574999976,1437.6729202089991,1437.6729202089991,1437.6729202089991,1437.6729202089991,1440.6615802500019,1440.6615802500019,1441.6571162499968,None,0,,,None,1441.6576874999955,1441.6577705419986,None,1441.6579208749972,1441.6579716670021,None,1441.6895116250016,1441.6895116250016,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,32,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,32,32,32,1441.6895116250016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.6585197919994,1441.6586610419981,1441.658682041998,1441.6895116250016,1441.6895116250016,1441.6895116250016,1441.6895116250016,1444.6775481250006,1444.6775481250006,1445.6611611249973,2,0,1.5248489579971647,0.14201595800113864,None,1445.6618026669967,1445.6618724590007,None,1445.6620001670017,1445.6620389169984,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_7562_cocoid_24156.png,33,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,33,33,33,1445.6786813750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.6624509169997,1445.662564792001,1445.6625809589968,1445.6786813750005,1445.6786813750005,1445.6786813750005,1445.6786813750005,1448.6736540839993,1448.6736540839993,1449.6618390840013,1,1,0.7667245409975294,0.1640115420013899,None,1449.6626377499997,1449.6627252499966,None,1449.6628707499985,1449.6629190000021,None,1449.6779036669977,1449.6779036669977,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_23241.jpg,34,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,34,34,34,1449.6779036669977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.6634563749976,1449.6635970419957,1449.663617541999,1449.6779036669977,1449.6779036669977,1449.6779036669977,1449.6779036669977,1452.6737889590004,1452.6737889590004,1453.6619402919969,1,1,0.7025324579954031,0.18099629100470338,None,1453.6627414589966,1453.6628294589973,None,1453.6629744169986,1453.663022791996,None,1453.6771846670017,1453.6771846670017,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_38641.jpg,35,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,35,35,35,1453.6771846670017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.6635467090018,1453.663687250002,1453.6637106249982,1453.6771846670017,1453.6771846670017,1453.6771846670017,1453.6771846670017,1456.6738685419987,1456.6738685419987,1457.6613739999957,1,1,0.8693477069973596,0.19306179200066254,None,1457.6621594169992,1457.6622436249963,None,1457.662404124996,1457.6624522919956,None,1457.676954417002,1457.676954417002,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_69813.jpg,36,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,36,36,36,1457.676954417002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.6629907089955,1457.6631304999974,1457.6631536249988,1457.676954417002,1457.676954417002,1457.676954417002,1457.676954417002,1460.6738475839957,1460.6738475839957,1461.6625471669977,1,1,0.9236906660007662,0.13897729099699063,None,1461.6633575000014,1461.6634517499988,None,1461.6635783340025,1461.6636257499995,None,1461.6773304169983,1461.6773304169983,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_64295.jpg,37,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,37,37,37,1461.6773304169983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.6641028750018,1461.6642189999984,1461.6642359589969,1461.6773304169983,1461.6773304169983,1461.6773304169983,1461.6773304169983,1464.673868209,1464.673868209,1465.661860041997,1,1,1.229295416000241,0.13001095899380744,None,1465.6625337090009,1465.6626022089986,None,1465.6627211250016,1465.6627594999954,None,1465.6771685420026,1465.6771685420026,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_69007.jpg,38,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,38,38,38,1465.6771685420026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.6631881669964,1465.6632995839973,1465.663316166996,1465.6771685420026,1465.6771685420026,1465.6771685420026,1465.6771685420026,1468.673874,1468.673874,1469.662733416997,1,1,0.7085949160027667,0.1670384999961243,None,1469.6635495419978,1469.6636370839988,None,1469.6637824999998,1469.6638311669958,None,1469.6935676669964,1469.6935676669964,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_24_nsd_158_2_cocoid_3673.png,39,0,1,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,39,39,39,1469.6935676669964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.6643876250018,1469.6645314999987,1469.6645553749986,1469.6935676669964,1469.6935676669964,1469.6935676669964,1469.6935676669964,1472.6906182090024,1472.6906182090024,1473.6740192500001,2,1,1.1671852079962264,0.1660050409991527,None,1473.6748702920013,1473.6749558750016,None,1473.675100333996,1473.6751507090012,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_6489.jpg,40,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,40,40,40,1473.689980916999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.6756880839966,1473.675834499998,1473.6758577090004,1473.689980916999,1473.689980916999,1473.689980916999,1473.689980916999,1476.6780307500012,1476.6780307500012,1477.6743883750023,1,1,0.7518022500007646,0.17609349999838741,None,1477.6751988749966,1477.6752841249981,None,1477.675428083996,1477.675489166999,None,1477.704241458996,1477.704241458996,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_20_nsd_41_1_cocoid_15472.png,41,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,41,41,41,1477.704241458996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.6760002500014,1477.6761107089987,1477.6761270839997,1477.704241458996,1477.704241458996,1477.704241458996,1477.704241458996,1480.6950844169987,1480.6950844169987,1481.678769541999,1,1,1.6376069580001058,0.17404862500552554,None,1481.679423249996,1481.679493083997,None,1481.6796150419977,1481.6796546670012,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_35986.jpg,42,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,42,42,42,1481.6947107090018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.6800869590006,1481.6802247090018,1481.6802412499965,1481.6947107090018,1481.6947107090018,1481.6947107090018,1481.6947107090018,1484.6908451249983,1484.6908451249983,1485.6780479590016,1,1,0.8732592079977621,0.1649741669971263,None,1485.678661375001,1485.6787301669974,None,1485.6788617089987,1485.6788999170021,None,1485.6939169589969,1485.6939169589969,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_52394.jpg,43,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,43,43,43,1485.6939169589969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.6793417500012,1485.679451709002,1485.679467791997,1485.6939169589969,1485.6939169589969,1485.6939169589969,1485.6939169589969,1488.6908925000025,1488.6908925000025,1489.678328916998,1,1,1.0140648749948014,0.1690218330040807,None,1489.6789537500008,1489.6790256669992,None,1489.6791395839973,1489.6791783340013,None,1489.694144125002,1489.694144125002,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_31964.jpg,44,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,44,44,44,1489.694144125002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.6796491669957,1489.6797579170016,1489.6797740420006,1489.694144125002,1489.694144125002,1489.694144125002,1489.694144125002,1492.6909297090024,1492.6909297090024,1493.6784867089955,1,1,1.0699450829997659,0.16495983300410444,None,1493.6791297090022,1493.6791993340012,None,1493.6793230839976,1493.6793621249963,None,1493.690353375001,1493.690353375001,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
blank.jpg,45,1,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,45,45,45,1493.690353375001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.6797870840019,1493.6798987090006,1493.6799151669984,1493.690353375001,1493.690353375001,1493.690353375001,1493.690353375001,1496.6789494589975,1496.6789494589975,1497.6746347500011,None,0,,,None,1497.675241334,1497.6753245,None,1497.675482958999,1497.6755298749995,None,1497.6920093340013,1497.6920093340013,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_4_6_44.png,46,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,46,46,46,1497.6920093340013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.6760697919963,1497.6762085840019,1497.6762292919957,1497.6920093340013,1497.6920093340013,1497.6920093340013,1497.6920093340013,1500.678336334,1500.678336334,1501.674895541997,2,0,1.077151290999609,0.18608129100175574,None,1501.675652334001,1501.6757387089965,None,1501.6758626250012,1501.6759109170016,None,1501.6924585000015,1501.6924585000015,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_28487.png,47,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,47,47,47,1501.6924585000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.6763987500017,1501.6765172090018,1501.6765365839965,1501.6924585000015,1501.6924585000015,1501.6924585000015,1501.6924585000015,1504.6911068749978,1504.6911068749978,1505.6793217090017,1,1,0.6757642500015208,0.1759761659996002,None,1505.6801138750016,1505.6802118339983,None,1505.6803632919982,1505.6804120419984,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_64880.jpg,48,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,48,48,48,1505.6950958340021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.680953666997,1505.6811254999993,1505.6811462920014,1505.6950958340021,1505.6950958340021,1505.6950958340021,1505.6950958340021,1508.691143541997,1508.691143541997,1509.6797821250002,1,1,0.8831479159998707,0.15501254099945072,None,1509.6806060419985,1509.6806946669967,None,1509.6808644170014,1509.6809135419971,None,1509.6949530839993,1509.6949530839993,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_61177.jpg,49,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,49,49,49,1509.6949530839993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.6814531670025,1509.6815924170005,1509.6816127919956,1509.6949530839993,1509.6949530839993,1509.6949530839993,1509.6949530839993,1512.6911409589957,1512.6911409589957,1513.6788978339973,1,1,1.2783739160004188,0.17298879200097872,None,1513.679679959001,1513.679766000001,None,1513.6799136670015,1513.679961791997,None,1513.695734916997,1513.695734916997,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_3897_cocoid_10011.png,50,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,50,50,50,1513.695734916997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.6805102500002,1513.680652541996,1513.6806731249962,1513.695734916997,1513.695734916997,1513.695734916997,1513.695734916997,1516.691456333996,1516.691456333996,1517.6787939170026,1,1,0.7926808740012348,0.1639870420040097,None,1517.679571499997,1517.6796584170006,None,1517.6798054999963,1517.6798552089967,None,1517.6947465839985,1517.6947465839985,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_38297.jpg,51,0,0,0,2,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,2,0,2,0,0,51,51,51,1517.6947465839985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.680400666999,1517.6805412920003,1517.6805617919963,1517.6947465839985,1517.6947465839985,1517.6947465839985,1517.6947465839985,1520.6914324169993,1520.6914324169993,1521.6794851250015,1,1,0.8986617490008939,0.18003233300260035,None,1521.6802847500003,1521.6803734999994,None,1521.6805200419985,1521.6805687919987,None,1521.7080459999997,1521.7080459999997,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
