current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/14_40 copy.jpg,0,28,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,604,604,604,5.23616964899702,,,,,,,,,,,3.6539577989897225,3.654013043997111,3.6540196699788794,3.656809894979233,None,3.6568906249885913,3.6569158869970124,None,3.6569821260054596,3.657005537999794,None,3.6570673740061466,3.657089399988763,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,29,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,605,605,605,5.23616964899702,,,,,,,,,,,3.657289625989506,3.6573452209995594,3.657351628993638,3.6592207629873883,None,3.65930161398137,3.6593263589893468,None,3.6593926349887624,3.659416112001054,None,3.659478487999877,3.6595009859884158,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/21_40 copy 3.jpg,0,30,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,606,606,606,5.23616964899702,,,,,,,,,,,3.659699695999734,3.659754722000798,3.659761210990837,3.662105936993612,None,3.662186945992289,3.6622119990061037,None,3.6622777239826974,3.662300547992345,None,3.662362542003393,3.66238453699043,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/23_12 copy 7.jpg,0,31,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,607,607,607,5.23616964899702,,,,,,,,,,,3.662582361983368,3.6626678019820247,3.662674827995943,3.664593566005351,None,3.664674339001067,3.6646991949819494,None,3.664765545981936,3.6647886129794642,None,3.664851284993347,3.6648733409820125,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/11_40 copy 4.jpg,0,32,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,608,608,608,5.23616964899702,,,,,,,,,,,3.665072321979096,3.6651281279919203,3.6651348680024967,3.6670551440038253,None,3.667136011994444,3.6671610710036475,None,3.6672276009921916,3.667251379985828,None,3.6673137309844606,3.6673363389854785,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/23_28 copy.jpg,0,33,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,609,609,609,5.23616964899702,,,,,,,,,,,3.667533331987215,3.6675889210018795,3.6675954409874976,3.669502848002594,None,3.6695828450028785,3.669607845979044,None,3.6696737689781003,3.6696969129843637,None,3.6697603490028996,3.6697827219904866,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_0 copy 7.jpg,0,34,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,610,610,610,5.23616964899702,,,,,,,,,,,3.669981722981902,3.670036926981993,3.670043304999126,3.6718393100018147,None,3.67192403197987,3.6719489069946576,None,3.672015885997098,3.6720394330041017,None,3.672101982985623,3.6721240709885024,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_12 copy 7.jpg,0,35,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,611,611,611,5.23616964899702,,,,,,,,,,,3.6723239260027185,3.6723804060020484,3.6723869879788253,3.6745985979796387,None,3.6746851920033805,3.674710341991158,None,3.674777707987232,3.67480155400699,None,3.674865259003127,3.674887540983036,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/23_28 copy 2.jpg,0,36,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,612,612,612,5.23616964899702,,,,,,,,,,,3.675088425981812,3.6751436549820937,3.675149982998846,3.6772877349867485,None,3.6773692260030657,3.6773944519809447,None,3.6774601450015325,3.6774835310061462,None,3.677546683989931,3.677568741986761,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair03 copy 6.jpg,0,37,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,613,613,613,5.23616964899702,,,,,,,,,,,3.6777696869976353,3.6778253369848244,3.6778317620046437,3.680554731981829,None,3.6806354989821557,3.680660206999164,None,3.6807277360057924,3.680751420004526,None,3.6808146849798504,3.680837015999714,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/14_12 copy 2.jpg,0,38,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,614,614,614,5.23616964899702,,,,,,,,,,,3.68103728198912,3.6810930630017538,3.6810994029801805,3.6838727739814203,None,3.6839542649977375,3.6839794690022245,None,3.6840468820009846,3.6840702809859067,None,3.684133723989362,3.6841563360067084,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,39,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,615,615,615,5.23616964899702,,,,,,,,,,,3.684358333994169,3.6844138339802157,3.684420400997624,3.6862996910058428,None,3.6863806269830093,3.6864058600040153,None,3.686472066998249,3.68649547098903,None,3.6865576459967997,3.686579860979691,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/6_40 copy 5.jpg,0,40,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,616,616,616,5.23616964899702,,,,,,,,,,,3.6867796589795034,3.686834797990741,3.6868415270000696,3.6891384219925385,None,3.689222429995425,3.689247294998495,None,3.689314190996811,3.689337763004005,None,3.6894000959873665,3.689422260998981,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair13 copy 2.jpg,0,41,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,617,617,617,5.23616964899702,,,,,,,,,,,3.6896217559988145,3.689677896007197,3.6896845120063517,3.6929237639997154,None,3.69300419598585,3.693029560003197,None,3.6930964099883568,3.693119871983072,None,3.693182949005859,3.69320537999738,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_40 copy 5.jpg,0,42,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,618,618,618,5.23616964899702,,,,,,,,,,,3.693406626000069,3.693462013005046,3.6934687070024665,3.6962938159995247,None,3.6963752589945216,3.696400190005079,None,3.6964664989791345,3.69648987299297,None,3.6965525340056047,3.696574864006834,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/5_40 copy 5.jpg,0,43,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,619,619,619,5.23616964899702,,,,,,,,,,,3.6967731110053137,3.696828338986961,3.6968348939844873,3.699372034985572,None,3.699452681990806,3.6994779589877,None,3.6995437360019423,3.699567269999534,None,3.6996291439863853,3.6996513399935793,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_28 copy 3.jpg,0,44,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,620,620,620,5.23616964899702,,,,,,,,,,,3.699851065000985,3.699907259986503,3.6999136850063223,3.70183786097914,None,3.70191787998192,3.7019425029866397,None,3.702008013991872,3.7020316629786976,None,3.7020944679970853,3.702116656000726,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/10_0.jpg,0,45,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,621,621,621,5.23616964899702,,,,,,,,,,,3.702314224996371,3.702369054983137,3.7023755729896948,3.704219393985113,None,3.704299965989776,3.704325088998303,None,3.7043984069896396,3.7044218409864698,None,3.7044846299977507,3.70450699198409,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair08 copy 3.jpg,0,46,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,622,622,622,5.23616964899702,,,,,,,,,,,3.704704789997777,3.704760558990529,3.704767033981625,3.7076090649934486,None,3.7076905199792236,3.7077155759907328,None,3.7077826879976783,3.707806026999606,None,3.7078692649956793,3.70789180797874,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair05 copy.jpg,0,47,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,623,623,623,5.23616964899702,,,,,,,,,,,3.7080924460024107,3.708147976984037,3.708154610998463,3.7111532510025427,None,3.7112340579915326,3.711258856987115,None,3.711325146985473,3.7113486760063097,None,3.7114112520066556,3.711433276999742,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair04 copy 6.jpg,0,48,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,624,624,624,5.23616964899702,,,,,,,,,,,3.7116332129808143,3.7116894039791077,3.7116959010018036,3.714572255994426,None,3.7146540060057305,3.714679030003026,None,3.714745432982454,3.714768910984276,None,3.71483038799488,3.714852400997188,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,49,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,625,625,625,5.23616964899702,,,,,,,,,,,3.71504982499755,3.7151062159973662,3.715112762991339,3.71707619598601,None,3.717158034996828,3.7171831259911414,None,3.717250375979347,3.7172733820043504,None,3.7173365189810283,3.7173588129808195,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_0 copy.jpg,0,50,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,626,626,626,5.23616964899702,,,,,,,,,,,3.7175972489931155,3.717652833001921,3.7176595499913674,3.719745891983621,None,3.719827117980458,3.7198521359823644,None,3.719918304006569,3.719941535004182,None,3.7200045109784696,3.720026559982216,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/19_0 copy 5.jpg,0,51,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,627,627,627,5.23616964899702,,,,,,,,,,,3.7202272989961784,3.720283033006126,3.7202895380032714,3.722130327980267,None,3.7222113279858604,3.7222366239875555,None,3.7223035899805836,3.7223269719979726,None,3.722389778995421,3.7224123379855882,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/9_0 copy 6.jpg,0,52,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,628,628,628,5.23616964899702,,,,,,,,,,,3.7226117760001216,3.7226673279947136,3.722673793003196,3.7246037809818517,None,3.7246851419913583,3.7247100359818432,None,3.7247769699897617,3.7248005979927257,None,3.724864054005593,3.7248865219880827,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_12 copy 6.jpg,0,53,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,629,629,629,5.23616964899702,,,,,,,,,,,3.7250862499931827,3.725141768984031,3.725148345984053,3.7274991759913974,None,3.7275798699993175,3.7276048109924886,None,3.7276706069824286,3.727694329980295,None,3.7277568010031246,3.7277790249790996,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair05 copy 4.jpg,0,54,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,630,630,630,5.23616964899702,,,,,,,,,,,3.72797794098733,3.728033889987273,3.728040563990362,3.7305359180027153,None,3.730618165980559,3.7306427430012263,None,3.730709436000325,3.7307326149893925,None,3.7307951060065534,3.7308172170014586,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/10_28 copy 7.jpg,0,55,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,631,631,631,5.23616964899702,,,,,,,,,,,3.731019861996174,3.731075202987995,3.731081767997239,3.733691508998163,None,3.733773719985038,3.7337990859814454,None,3.7338656499923673,3.7338890279934276,None,3.7339517989894375,3.733973361988319,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/6_28.jpg,0,56,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,632,632,632,5.23616964899702,,,,,,,,,,,3.734172904980369,3.7342286339844577,3.734235443000216,3.7364975859818514,None,3.7365793960052542,3.7366044409864116,None,3.7366703559819143,3.7366941460059024,None,3.7367668399820104,3.7367904629791155,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/11_28 copy.jpg,0,57,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,633,633,633,5.23616964899702,,,,,,,,,,,3.7369905849918723,3.73704677799833,3.737053186981939,3.73924963598256,None,3.7393298399983905,3.7393549849803094,None,3.7394200910057407,3.739442853984656,None,3.7395041849813424,3.739525958982995,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_28 copy.jpg,0,58,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,634,634,634,5.23616964899702,,,,,,,,,,,3.7397193879878614,3.739774410991231,3.7397809230023995,3.741644230991369,None,3.741722834005486,3.741747450985713,None,3.7418119859939907,3.741834946005838,None,3.7418958799971733,3.741917946987087,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,59,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,635,635,635,5.23616964899702,,,,,,,,,,,3.7421116729965433,3.7421665659931023,3.742172962985933,3.743974407989299,None,3.7441219909815118,3.744168771983823,None,3.7442902629845776,3.744333538983483,None,3.744462910981383,3.7445051909890026,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_12 copy 3.jpg,0,60,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,636,636,636,5.23616964899702,,,,,,,,,,,3.7448719349922612,3.7449584459827747,3.744966205995297,3.7474402980005834,None,3.747532416979084,3.747561105992645,None,3.7476371429802384,3.74766410398297,None,3.7477357749885414,3.7477607159817126,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/21_0 copy 4.jpg,0,61,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,637,637,637,5.23616964899702,,,,,,,,,,,3.7479908370005433,3.7480552089982666,3.748062831989955,3.750567039998714,None,3.750684191007167,3.7507191839977168,None,3.750816207000753,3.750850841985084,None,3.750943263992667,3.7509757679945324,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair10.jpg,0,62,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,638,638,638,5.23616964899702,,,,,,,,,,,3.7512665749818552,3.7513482679787558,3.7513577539939433,3.754733651992865,None,3.7548296930035576,3.7548589140060358,None,3.7549363569996785,3.7549634010065347,None,3.7550367009826005,3.7550624150026124,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/19_40 copy 2.jpg,0,63,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,639,639,639,5.23616964899702,,,,,,,,,,,3.755296264978824,3.7553605389839504,3.755368391983211,3.758341045002453,None,3.7584343169874046,3.7584628959884867,None,3.7585399439849425,3.7585665509977844,None,3.7586394200043287,3.7586651830060873,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_0 copy 5.jpg,0,64,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,640,640,640,5.23616964899702,,,,,,,,,,,3.7588980099826586,3.758962972991867,3.758970633003628,3.7611891189881135,None,3.7612855049956124,3.7613133899867535,None,3.7613880349963438,3.7614139459910803,None,3.7614843439951073,3.7615089309983887,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_28.jpg,0,65,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,641,641,641,5.23616964899702,,,,,,,,,,,3.761735279986169,3.7617988609999884,3.7618063970003277,3.7637631359975785,None,3.763857240002835,3.763886400993215,None,3.7639639469853137,3.7639910469879396,None,3.7640632129914593,3.7640888080059085,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair09 copy 6.jpg,0,66,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,642,642,642,5.23616964899702,,,,,,,,,,,3.7643199769954663,3.764384859998245,3.764392583980225,3.7673247909988277,None,3.7674061119905673,3.767431037995266,None,3.767498119996162,3.7675214869959746,None,3.767584265995538,3.7676063799881376,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/6_28 copy 2.jpg,0,67,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,643,643,643,5.23616964899702,,,,,,,,,,,3.7678069789835718,3.767863090004539,3.7678696700022556,3.770549178996589,None,3.7706305859901477,3.7706555199983995,None,3.7707220049924217,3.7707453909970354,None,3.7708081559976563,3.770830642984947,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,68,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,644,644,644,5.23616964899702,,,,,,,,,,,3.7710316169832367,3.7710880840022583,3.7710947089944966,3.772812338982476,None,3.7728919989895076,3.772917100985069,None,3.7729829479940236,3.773005861992715,None,3.773068192997016,3.77308968998841,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,69,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,645,645,645,5.23616964899702,,,,,,,,,,,3.773288358002901,3.7737110650050454,3.77371825199225,3.7755482489883434,None,3.775664346991107,3.775700637983391,None,3.775795620982535,3.7758293130027596,None,3.7759199579886626,3.775952039984986,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,70,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,646,646,646,5.23616964899702,,,,,,,,,,,3.7762376939936075,3.776317754993215,3.776327034982387,3.778548004978802,None,3.778642649005633,3.7786713749810588,None,3.7787479539983906,3.7787747560068965,None,3.7788473599939607,3.778873132978333,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,71,1,1,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,647,647,647,5.23616964899702,,,,,,,,,,,3.7791038930008654,3.7791684069961775,3.779175879986724,3.7810598149953876,None,3.7811530369799584,3.7811866299889516,None,3.7812686859979294,3.7812964860058855,None,3.781370115990285,3.781396078004036,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair17 copy 6.jpg,0,0,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,648,648,648,5.23616964899702,,,,,,,,,,,3.781628036987968,3.7816932550049387,3.7817007529956754,3.78552647298784,None,3.7856072879803833,3.7856321909930557,None,3.78569844798767,3.7857215959811583,None,3.785783031984465,3.785805013991194,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_12 copy 3.jpg,0,1,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,649,649,649,5.23616964899702,,,,,,,,,,,3.786003866000101,3.78605891999905,3.7860653849784285,3.7886145609954838,None,3.788733848981792,3.788770068989834,None,3.78886765500647,3.7889020319853444,None,3.788994272996206,3.7890268309856765,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_0 copy 3.jpg,0,2,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,650,650,650,5.23616964899702,,,,,,,,,,,3.7893174570053816,3.7893973939935677,3.7894069330068305,3.7920469869859517,None,3.7921640449785627,3.7921992969932035,None,3.7922958209819626,3.7923296240041964,None,3.792432258982444,3.7924649769847747,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/10_12 copy 4.jpg,0,3,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,651,651,651,5.23616964899702,,,,,,,,,,,3.7927566769940313,3.7928370909939986,3.7928466769808438,3.7954094469896518,None,3.7955036989878863,3.795532838004874,None,3.795610195986228,3.7956376590009313,None,3.7957108769915067,3.7957366239861585,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/24_0.jpg,0,4,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,652,652,652,5.23616964899702,,,,,,,,,,,3.795969986997079,3.7960344860039186,3.796042136993492,3.7985381500038784,None,3.7986327319813427,3.7986623180040624,None,3.79873938698438,3.7987664339889307,None,3.798839851981029,3.7988661149865948,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/24_0 copy 4.jpg,0,5,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,653,653,653,5.23616964899702,,,,,,,,,,,3.7990988929814193,3.7991636069782544,3.7991713369847275,3.8017049139889423,None,3.80181099800393,3.801840946980519,None,3.801918366982136,3.8019462089869194,None,3.802020195988007,3.8020466239831876,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/21_0 copy 4.jpg,0,6,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,654,654,654,5.23616964899702,,,,,,,,,,,3.80227938000462,3.8023443539859727,3.8023520419956185,3.8043254310032353,None,3.8044057759980205,3.8044303770002443,None,3.804496601980645,3.8045198429899756,None,3.804583277000347,3.8046052849967964,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair08 copy 6.jpg,0,7,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,655,655,655,5.23616964899702,,,,,,,,,,,3.804803840990644,3.804859392985236,3.8048659579944797,3.808480334992055,None,3.808562741993228,3.8085879189893603,None,3.8086561989912298,3.8086801079916768,None,3.8087445209966972,3.8087688850064296,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_12 copy 4.jpg,0,8,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,656,656,656,5.23616964899702,,,,,,,,,,,3.808974750980269,3.809031020005932,3.809037715982413,3.811468329979107,None,3.811548906000098,3.811573385988595,None,3.8116403369931504,3.811663183005294,None,3.811726291984087,3.8117482909874525,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,9,1,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,657,657,657,5.23616964899702,,,,,,,,,,,3.8119478459993843,3.812003505998291,3.812010163004743,3.8138709969935007,None,3.81395153698395,3.813976139004808,None,3.8140425559831783,3.8140663240046706,None,3.8141303659940604,3.8141530999855604,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/9_40.jpg,0,10,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,658,658,658,5.23616964899702,,,,,,,,,,,3.8143523119797464,3.814407442987431,3.814414010994369,3.8163125529827084,None,3.816401116986526,3.816426467994461,None,3.8164960719877854,3.8165196829941124,None,3.8165831480000634,3.8166059329814743,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_12 copy 4.jpg,0,11,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,659,659,659,5.23616964899702,,,,,,,,,,,3.816835089994129,3.816892856004415,3.816899703000672,3.818809689983027,None,3.818890091992216,3.8189150159887504,None,3.818981806980446,3.819004827993922,None,3.819067628006451,3.8190900439803954,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
