current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_256_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,184.81227543500063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.8026403370004,184.80273711500013,184.80274575800013,184.81227543500063,184.81227543500063,185.8102142910002,185.8102142910002,188.813924993,188.813924993,188.813924993,188.813924993,188.7937352960007,None,0,None,188.79423797800064,188.79428723100045,None,188.79440443100066,188.8023944080005,None,188.80249269400065,188.80251935100023,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_210_seed_1.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,188.813924993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.80278064400045,188.80287894400044,188.80288757400012,188.813924993,188.813924993,189.81019138200008,189.81019138200008,192.82445988100062,192.82445988100062,192.82445988100062,192.82445988100062,192.8108676490001,None,0,None,192.81137919700086,192.81142514300063,None,192.81154235400027,192.8192038750003,None,192.81929946000037,192.81932497800062,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,192.82445988100062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.81958048200067,192.81967389000056,192.81968251000035,,,,,,,,,192.8217165320002,None,0,None,192.82191867600068,196.80991534700024,None,196.81013109000014,196.81818302800002,None,196.81828265700005,196.8183080000008,None,192.82445988100062,192.82445988100062,196.82793483000023,196.82793483000023,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_372_seed_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,196.82793483000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.81856766500005,196.81866518900006,196.8186734840001,196.82793483000023,196.82793483000023,197.8248039450009,197.8248039450009,200.8249886850008,200.8249886850008,200.8249886850008,200.8249886850008,200.80899791900083,None,0,None,200.8095160140001,200.80956411400075,None,200.8096801800002,200.80974317600067,None,200.80985891900036,200.8098957530001,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_444_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,200.8249886850008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.81027310700028,200.81041374300003,200.8104262500001,200.8249886850008,200.8249886850008,201.82594881300065,201.82594881300065,204.82909854100035,204.82909854100035,204.82909854100035,204.82909854100035,204.81140911200055,None,0,None,204.81192862700027,204.8119762210008,None,204.8120931170006,204.81980308400034,None,204.81990063100056,204.81992611400074,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_564_seed_1.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,204.82909854100035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.82019105200015,204.8202870970008,204.82029583000076,204.82909854100035,204.82909854100035,205.8255890650007,205.8255890650007,208.8286522620001,208.8286522620001,208.8286522620001,208.8286522620001,208.80907048800054,None,0,None,208.809574031,208.8096184720007,None,208.8097311900001,208.8174515690007,None,208.81754699300018,208.81757261300027,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_105_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,208.8286522620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.81782956700044,208.81792352400043,208.81793214800018,208.8286522620001,208.8286522620001,209.82567384200047,209.82567384200047,212.8279645190005,212.8279645190005,212.8279645190005,212.8279645190005,212.81056528500085,None,0,None,212.81108002400015,212.81112575000043,None,212.81124370700036,212.81889781300015,None,212.8189928920001,212.81901895300052,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_422_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,212.8279645190005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.81927752000047,212.81937027300046,212.81937889500023,212.8279645190005,212.8279645190005,213.82523883900012,213.82523883900012,216.82854599700022,216.82854599700022,216.82854599700022,216.82854599700022,216.81083011300052,None,0,None,216.81133083500026,216.81137585100078,None,216.81148920600026,216.8193314300006,None,216.8194232600008,216.81944790200032,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_3_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,216.82854599700022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.81969767700048,216.81978960300057,216.81979780100028,216.82854599700022,216.82854599700022,217.8254606240007,217.8254606240007,220.82859293,220.82859293,220.82859293,220.82859293,220.80951125800038,None,0,None,220.81002526300017,220.81007230100022,None,220.81018912700074,220.81757651600037,None,220.81767362200026,220.81769931600047,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_608_seed_1.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,220.82859293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.81795881000016,220.8180566200008,220.8180650690001,220.82859293,220.82859293,221.82584436600064,221.82584436600064,224.8282068690005,224.8282068690005,224.8282068690005,224.8282068690005,224.81106655200074,None,0,None,224.81158093000067,224.8116267410005,None,224.8117436400007,224.81958485500036,None,224.81968081600007,224.81970637000086,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_326_seed_1.png,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,224.8282068690005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.81996133400025,224.82005463900077,224.82006323000041,224.8282068690005,224.8282068690005,225.8255991470005,225.8255991470005,228.82940119600062,228.82940119600062,228.82940119600062,228.82940119600062,228.80958620600086,None,0,None,228.81010296100067,228.81015042500076,None,228.8102668700003,228.81800978000047,None,228.81810773000052,228.81813428200076,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_514_seed_1.png,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,228.82940119600062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.81839736300026,228.81849326300016,228.8185019350003,228.82940119600062,228.82940119600062,229.8255569110006,229.8255569110006,232.82547923200036,232.82547923200036,232.82547923200036,232.82547923200036,232.8097781130009,None,0,None,232.81029627100088,232.81034268000076,None,232.81045866600016,232.8184060200001,None,232.81850705700072,232.81853374900038,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,232.82547923200036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.81881255400003,232.81890924000072,232.8189177690001,,,,,,,,,232.82141160600077,None,0,None,232.82168574000025,236.8098206780005,None,236.8100382120001,236.817972715,None,236.81807092800045,236.81809700600024,None,232.82547923200036,232.82547923200036,236.83013162300085,236.83013162300085,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_519_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,236.83013162300085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.81836437400034,236.81846509800016,236.81847346700033,236.83013162300085,236.83013162300085,237.82616263900036,237.82616263900036,240.82606372700047,240.82606372700047,240.82606372700047,240.82606372700047,240.8126104790008,None,0,None,240.81311014900075,240.81315855700086,None,240.8132753940008,240.8133375110001,None,240.813453793,240.81349021200003,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_63_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,240.82606372700047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.81386986600046,240.81401033400016,240.81402332700054,240.82606372700047,240.82606372700047,241.82648639900071,241.82648639900071,244.83031371300058,244.83031371300058,244.83031371300058,244.83031371300058,244.8120938840002,None,0,None,244.81260654200014,244.81265343400082,None,244.81276893500035,244.82052649200068,None,244.82062469300035,244.8206509520005,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
images/image_310_seed_1.png,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,244.83031371300058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.82091398400007,244.8210117360004,244.82102027600013,244.83031371300058,244.83031371300058,245.8266039630007,245.8266039630007,248.8268174040004,248.8268174040004,248.8268174040004,248.8268174040004,248.81000448100076,None,0,None,248.81049428900042,248.81053971100027,None,248.8106552950003,248.81835673100068,None,248.81846488200063,248.81849087300088,None,,,,,1,001,0,,2024-04-12_13h52.47.724,replicate_nsd,2023.2.3,59.94237140407455,2024-04-12 13h53.01.705958 -0400,
,,,,,,,,,,,,,,,248.8268174040004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.81875600900003,248.81885407500067,248.81886268700055,248.8268174040004,248.8268174040004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
