current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/pair01 copy 6.jpg,0,8,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,944,944,944,5.94055036699865,,,,,,,,,,,5.567635099985637,5.567726205976214,5.567731547984295,5.570184188982239,None,5.570253360987408,5.570273726974847,None,5.570327639987227,5.570347011991544,None,5.570397221978055,5.570415017980849,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,9,1,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,945,945,945,5.94055036699865,,,,,,,,,,,5.5705784559831955,5.5706626209721435,5.570668007974746,5.572597244987264,None,5.572664501989493,5.572684586979449,None,5.572738990973448,5.5727582089893986,None,5.5728090399934445,5.572826932999305,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_0 copy 7.jpg,0,10,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,946,946,946,5.94055036699865,,,,,,,,,,,5.572990969987586,5.573083584982669,5.573089197976515,5.574884383997414,None,5.574952352995751,5.574972900998546,None,5.575026236998383,5.575045464996947,None,5.575095663982211,5.575113516999409,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_28 copy.jpg,0,11,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,947,947,947,5.94055036699865,,,,,,,,,,,5.575311748980312,5.5753962059970945,5.575401675974717,5.5770264949824195,None,5.5770931849838234,5.577113580977311,None,5.57716631598305,5.577185930975247,None,5.577236068987986,5.577254538977286,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/24_28 copy.jpg,0,12,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,948,948,948,5.94055036699865,,,,,,,,,,,5.577416526997695,5.577507526992122,5.577512919990113,5.579168653988745,None,5.579234760982217,5.57925502298167,None,5.579308467975352,5.579327692976221,None,5.579377593996469,5.5793952199746855,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_0 copy 7.jpg,0,13,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,949,949,949,5.94055036699865,,,,,,,,,,,5.579557587974705,5.579641697986517,5.579647289996501,5.581232230993919,None,5.581299087993102,5.581319449993316,None,5.581373251974583,5.581392701977165,None,5.58144329697825,5.581461084977491,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/10_40 copy 6.jpg,0,14,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,950,950,950,5.94055036699865,,,,,,,,,,,5.5816245439928025,5.581715471984353,5.581721081980504,5.583254682976985,None,5.583321721991524,5.583342144993367,None,5.583395428984659,5.583414719993016,None,5.58346437299042,5.583482251997339,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/9_0 copy.jpg,0,15,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,951,951,951,5.94055036699865,,,,,,,,,,,5.58364490797976,5.583727794990409,5.583733343984932,5.585281651990954,None,5.585348241991596,5.585368528991239,None,5.585421799973119,5.5854407609731425,None,5.585493415972451,5.585511879995465,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/5_0 copy 7.jpg,0,16,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,952,952,952,5.94055036699865,,,,,,,,,,,5.585675844980869,5.585765927971806,5.585771651996765,5.587336789991241,None,5.587403068988351,5.587423350982135,None,5.587476416985737,5.587495685991598,None,5.587545810994925,5.587563772976864,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/5_28 copy.jpg,0,17,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,953,953,953,5.94055036699865,,,,,,,,,,,5.5877266229945235,5.587817078980152,5.587822702975245,5.589477731991792,None,5.5895434729754925,5.589564094989328,None,5.589616716984892,5.589636319986312,None,5.589685874991119,5.589704054989852,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/19_28 copy.jpg,0,18,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,954,954,954,5.94055036699865,,,,,,,,,,,5.589865180983907,5.589955694973469,5.589961235993542,5.5917022959911264,None,5.591769294987898,5.591789843980223,None,5.5918433769838884,5.591862755973125,None,5.591913018986816,5.591930978989694,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/10_12 copy.jpg,0,19,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,955,955,955,5.94055036699865,,,,,,,,,,,5.59209336998174,5.592176226986339,5.592181765998248,5.593850924982689,None,5.593917527992744,5.593938268983038,None,5.593991206987994,5.594010334985796,None,5.594060497998726,5.594078364985762,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_28 copy 5.jpg,0,20,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,956,956,956,5.94055036699865,,,,,,,,,,,5.594247478991747,5.594330389983952,5.594335752975894,5.596083323995117,None,5.596150225988822,5.596170791977784,None,5.596224152977811,5.59624360097223,None,5.5962934979761485,5.596311784989666,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/5_40 copy 3.jpg,0,21,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,957,957,957,5.94055036699865,,,,,,,,,,,5.59647401899565,5.5965657549968455,5.596571277972544,5.598297100979835,None,5.598363564989995,5.598383749980712,None,5.5984365649928804,5.598455317987828,None,5.5985054039920215,5.598523537977599,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_40 copy 3.jpg,0,22,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,958,958,958,5.94055036699865,,,,,,,,,,,5.598686704994179,5.598770685988711,5.598776184982853,5.600377781986026,None,5.6004467489838134,5.600467560987454,None,5.600520993990358,5.600540429993998,None,5.600591089983936,5.600608880980872,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,23,1,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,959,959,959,5.94055036699865,,,,,,,,,,,5.600771813973552,5.600862666993635,5.60086825399776,5.602434959990205,None,5.602500989974942,5.602521389984759,None,5.602575027995044,5.602594296971802,None,5.602644711994799,5.602662530989619,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_40 copy 2.jpg,0,24,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,960,960,960,5.94055036699865,,,,,,,,,,,5.60282764697331,5.602911782974843,5.602917291980702,5.604661336983554,None,5.604726708988892,5.604747081990354,None,5.604800387984142,5.604819626983954,None,5.604870223993203,5.604888130998006,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_28 copy 6.jpg,0,25,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,961,961,961,5.94055036699865,,,,,,,,,,,5.605050485988613,5.605141152977012,5.60514656099258,5.606820784974843,None,5.60688724098145,5.606907566980226,None,5.606960791978054,5.60697981598787,None,5.607030027982546,5.607047640980454,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/23_28.jpg,0,26,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,962,962,962,5.94055036699865,,,,,,,,,,,5.607209996989695,5.60729258399806,5.607298020971939,5.609094952989835,None,5.609162416978506,5.6091827519994695,None,5.609235800977331,5.6092554289789405,None,5.609305684978608,5.609323667973513,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/11_12 copy 5.jpg,0,27,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,963,963,963,5.94055036699865,,,,,,,,,,,5.609487093985081,5.609572062996449,5.609577485971386,5.61124603098142,None,5.611312562978128,5.61133317797794,None,5.611386236996623,5.6114057469822,None,5.611455780977849,5.6114743359794375,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/21_28 copy 7.jpg,0,28,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,964,964,964,5.94055036699865,,,,,,,,,,,5.611637068999698,5.611720222979784,5.611725624999963,5.613289712986443,None,5.613356214977102,5.6133767099818215,None,5.613430214987602,5.61344966199249,None,5.613500601990381,5.613518576981733,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_0 copy 5.jpg,0,29,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,965,965,965,5.94055036699865,,,,,,,,,,,5.613682553987019,5.613773106975714,5.613778544997331,5.615326665982138,None,5.6153928879939485,5.615413167979568,None,5.615466104994994,5.615485367976362,None,5.615535266988445,5.6155531449767295,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/9_28 copy 5.jpg,0,30,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,966,966,966,5.94055036699865,,,,,,,,,,,5.6157149499922525,5.615805751993321,5.615811242983909,5.6173989749804605,None,5.617464695998933,5.617484902992146,None,5.617538452992449,5.617557621997548,None,5.617607767984737,5.617625615996076,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_12 copy 4.jpg,0,31,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,967,967,967,5.94055036699865,,,,,,,,,,,5.617789777985308,5.617881274985848,5.617886858992279,5.619520580978133,None,5.619587121997029,5.619607773987809,None,5.619661364995409,5.619680586998584,None,5.619730498990975,5.619748549972428,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair11 copy 6.jpg,0,32,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,968,968,968,5.94055036699865,,,,,,,,,,,5.619910380977672,5.619993258995237,5.619998700974975,5.622524179983884,None,5.622594185988419,5.622615186992334,None,5.622668859985424,5.6226882449991535,None,5.622739013982937,5.622757095989073,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,33,1,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,969,969,969,5.94055036699865,,,,,,,,,,,5.6229226399736945,5.623008988972288,5.623014352982864,5.62497160298517,None,5.6250402859877795,5.625060508988099,None,5.6251139259838965,5.6251331709790975,None,5.625183915981324,5.625202192983124,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair02 copy 2.jpg,0,34,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,970,970,970,5.94055036699865,,,,,,,,,,,5.62536584798363,5.625449972983915,5.625455376983155,5.627972194983158,None,5.628041988995392,5.628062641975703,None,5.628116857988061,5.628136128972983,None,5.628186471993104,5.628204398992239,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_12 copy 4.jpg,0,35,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,971,971,971,5.94055036699865,,,,,,,,,,,5.628370347985765,5.62845441699028,5.6284599539940245,5.630549150984734,None,5.630616450973321,5.6306369669910055,None,5.630690317979315,5.630709766992368,None,5.630760138999904,5.630778282997198,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_28 copy 2.jpg,0,36,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,972,972,972,5.94055036699865,,,,,,,,,,,5.630942011979641,5.631033942976501,5.631039442989277,5.632823911990272,None,5.632890449982369,5.632910855987575,None,5.632963370997459,5.632982762996107,None,5.633032512996579,5.633050405973336,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_12 copy 2.jpg,0,37,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,973,973,973,5.94055036699865,,,,,,,,,,,5.633217263995903,5.633348295988981,5.6333537089813035,5.635052217985503,None,5.635119056998519,5.635139798978344,None,5.635192518995609,5.635211541986791,None,5.635260882991133,5.635278647998348,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_40 copy 4.jpg,0,38,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,974,974,974,5.94055036699865,,,,,,,,,,,5.635440700978506,5.63552620698465,5.63553179599694,5.637248560989974,None,5.63731569997617,5.637336317973677,None,5.637389904994052,5.637409112998284,None,5.637459235993447,5.6374772879935335,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_40 copy 2.jpg,0,39,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,975,975,975,5.94055036699865,,,,,,,,,,,5.637639998982195,5.637723193998681,5.6377287629875354,5.639266497979406,None,5.639333675993839,5.6393542509758845,None,5.6394076269934885,5.639426826994168,None,5.639477199991234,5.639494969975203,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/23_12 copy 2.jpg,0,40,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,976,976,976,5.94055036699865,,,,,,,,,,,5.639657987980172,5.639740509999683,5.639746185974218,5.6412892769731116,None,5.641355315980036,5.641375375998905,None,5.64142845798051,5.641447794972919,None,5.64149775999249,5.641515885974513,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/23_28 copy 2.jpg,0,41,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,977,977,977,5.94055036699865,,,,,,,,,,,5.641677900974173,5.641760710976087,5.641766122978879,5.643315776978852,None,5.643382683978416,5.643403364985716,None,5.643456401972799,5.643476403987734,None,5.643527513981098,5.643545372993685,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/11_28 copy 2.jpg,0,42,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,978,978,978,5.94055036699865,,,,,,,,,,,5.643708498973865,5.64379119197838,5.643796767981257,5.645384044997627,None,5.645450908981729,5.6454709229874425,None,5.645524125982774,5.645543251972413,None,5.6455936129787005,5.645611684973119,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/9_0.jpg,0,43,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,979,979,979,5.94055036699865,,,,,,,,,,,5.645774606993655,5.645865291997325,5.645870877982816,5.6474867219803855,None,5.6475535419886,5.6475742389739025,None,5.6476279409835115,5.647647284989944,None,5.647697538981447,5.647715633996995,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,44,1,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,980,980,980,5.94055036699865,,,,,,,,,,,5.64787922197138,5.64796973799821,5.647975289990427,5.649366816971451,None,5.649432807986159,5.649453441990772,None,5.649505864974344,5.649524985987227,None,5.649574837996624,5.649592934991233,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair09 copy 5.jpg,0,45,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,981,981,981,5.94055036699865,,,,,,,,,,,5.6497545359889045,5.64984546098276,5.649850915971911,5.652262316987617,None,5.6523305579903536,5.652351003984222,None,5.652405066997744,5.652424922998762,None,5.6524765549984295,5.652494856971316,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_0 copy 2.jpg,0,46,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,982,982,982,5.94055036699865,,,,,,,,,,,5.652658880979288,5.652743609971367,5.6527490959852,5.6548706789908465,None,5.654938734980533,5.6549594559764955,None,5.655013839976164,5.655033064977033,None,5.655083541991189,5.65510162699502,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/18_28 copy 7.jpg,0,47,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,983,983,983,5.94055036699865,,,,,,,,,,,5.6552663119800854,5.655358153977431,5.655363776982995,5.657108144980157,None,5.657175795990042,5.657196684973314,None,5.65724978398066,5.657269130984787,None,5.657319416990504,5.657337614975404,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/14_0 copy 3.jpg,0,48,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,984,984,984,5.94055036699865,,,,,,,,,,,5.657500113971764,5.657584205997409,5.657589747977909,5.6592678709712345,None,5.659334463998675,5.659354861971224,None,5.659408330975566,5.659427669976139,None,5.6594782669853885,5.65949610498501,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_40 copy 2.jpg,0,49,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,985,985,985,5.94055036699865,,,,,,,,,,,5.659659567987546,5.659751108993078,5.65975673799403,5.661416839982849,None,5.6614833349885885,5.661504154995782,None,5.661557899991749,5.661577433987986,None,5.66162860597251,5.661646637978265,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/11_12.jpg,0,50,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,986,986,986,5.94055036699865,,,,,,,,,,,5.661810001998674,5.66189320498961,5.661898546997691,5.663533626997378,None,5.663600824977038,5.663621076993877,None,5.663674377981806,5.663693752983818,None,5.66374389900011,5.663761954987422,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_40 copy 3.jpg,0,51,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,987,987,987,5.94055036699865,,,,,,,,,,,5.663925307977479,5.664010276988847,5.664015792979626,5.6657380999822635,None,5.665805231983541,5.665825736999977,None,5.665879377978854,5.66589861898683,None,5.665949066984467,5.665967072971398,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/11_12 copy 5.jpg,0,52,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,988,988,988,5.94055036699865,,,,,,,,,,,5.666130342986435,5.666222402971471,5.666227945999708,5.667911140975775,None,5.667977136996342,5.667997760989238,None,5.66805047597154,5.66806991698104,None,5.668120481976075,5.668138409993844,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_12 copy 7.jpg,0,53,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,989,989,989,5.94055036699865,,,,,,,,,,,5.668301902973326,5.668398335983511,5.668403959978605,5.670128757978091,None,5.670194247999461,5.6702143639849965,None,5.670267415989656,5.670286906999536,None,5.670337008981733,5.670354955975199,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_28.jpg,0,54,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,990,990,990,5.94055036699865,,,,,,,,,,,5.67052095598774,5.670612596994033,5.67061806799029,5.672295359981945,None,5.672361587989144,5.6723883979720995,None,5.672442317998502,5.672461380978348,None,5.672518751991447,5.672537816979457,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_0 copy 2.jpg,0,55,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,991,991,991,5.94055036699865,,,,,,,,,,,5.6727028119785246,5.672786694980459,5.672792126977583,5.674257136997767,None,5.6743234699824825,5.674344169994583,None,5.674397764989408,5.674417314992752,None,5.6744682819989976,5.6744865179935005,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,56,1,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,992,992,992,5.94055036699865,,,,,,,,,,,5.674650174973067,5.674734032974811,5.6747394199774135,5.67612722798367,None,5.676193662977312,5.676214176986832,None,5.676268074981635,5.676287864975166,None,5.676338121993467,5.6763563999847975,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair06 copy 6.jpg,0,57,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,993,993,993,5.94055036699865,,,,,,,,,,,5.676520305976737,5.676604362990474,5.676613132993225,5.67896952398587,None,5.6790381239843555,5.679058506997535,None,5.679113039979711,5.6791325279918965,None,5.679183774976991,5.6792019399872515,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/16_28 copy 4.jpg,0,58,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,994,994,994,5.94055036699865,,,,,,,,,,,5.679368752986193,5.679461139981868,5.679466653993586,5.681594581983518,None,5.681663724972168,5.681684534996748,None,5.681739100982668,5.681758176971925,None,5.6818087739811745,5.6818267249909695,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_28 copy 6.jpg,0,59,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,995,995,995,5.94055036699865,,,,,,,,,,,5.681989560980583,5.682073790987488,5.682079280988546,5.683908442995744,None,5.683974812971428,5.6839952469745185,None,5.684048198978417,5.684067524998682,None,5.684117777971551,5.684136066993233,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_28 copy 3.jpg,0,60,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,996,996,996,5.94055036699865,,,,,,,,,,,5.684299572982127,5.684391945978859,5.684397430974059,5.686108407971915,None,5.686175118986284,5.686195680988021,None,5.686249557998963,5.686268771998584,None,5.686318837979343,5.686336944985669,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_12 copy.jpg,0,61,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,997,997,997,5.94055036699865,,,,,,,,,,,5.686499866977101,5.686582737980643,5.686588123993715,5.688246090983739,None,5.6883120679995045,5.688332350982819,None,5.688385020999704,5.6884044889884535,None,5.688455486990279,5.688473560992861,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair08 copy.jpg,0,62,0,0,13,"[9, 23, 33, 44, 56, 68, 69, 70, 71]",0,998,998,998,5.94055036699865,,,,,,,,,,,5.688636391976615,5.6887186269741505,5.688724034989718,5.691128606995335,None,5.691197189997183,5.691217799991136,None,5.691272364987526,5.69129153699032,None,5.691342974983854,5.691361219971441,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
