current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_3.rt,key_resp_3.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/5_40 copy.jpg,0,27,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,27,27,27,112.55871219999972,,,,,,,,,,,112.54923846599922,112.54929701199944,112.54930480499934,112.55871219999972,113.55689582500054,113.55689582500054,116.55885601500086,116.55885601500086,116.55885601500086,116.54041483699984,None,0,116.54070383100043,116.54074590100026,None,116.5408577369999,116.54837433499961,None,116.54846685099983,116.54849145499975,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/23_0 copy 2.jpg,0,28,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,28,28,28,116.55885601500086,,,,,,,,,,,116.54874778500016,116.54880575099924,116.54881321100038,116.55885601500086,117.556985747,117.556985747,120.55555187400023,120.55555187400023,120.55555187400023,120.54012390000025,None,0,120.54041289999986,120.54045524799949,None,120.54056591799963,120.54799882299994,None,120.54809358199964,120.54811846600023,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/blank.jpg,0,29,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,29,29,29,120.55555187400023,,,,,,,,,,,120.54837716300062,120.54843516999972,120.54844305200095,,,,,,,120.55018461600048,None,0,120.5503530900005,124.5404122100008,None,124.54059162200065,124.54820311100048,None,124.54829886399966,124.54832381599954,None,,,120.55555187400023,120.55555187400023,124.55868701399959,124.55868701399959,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/8_12 copy 4.jpg,0,30,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,30,30,30,124.55868701399959,,,,,,,,,,,124.54858196799978,124.54863926799953,124.54864687600093,124.55868701399959,125.55683002399928,125.55683002399928,128.55699290399934,128.55699290399934,128.55699290399934,128.54043251700023,None,0,128.54072243100018,128.5407651530004,None,128.54087695499948,128.5409351849994,None,128.54104327800087,128.54107608699996,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/9_28 copy 5.jpg,0,31,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,31,31,31,128.55699290399934,,,,,,,,,,,128.54143376399952,128.54151839000042,128.54152962599983,128.55699290399934,129.55699341400032,129.55699341400032,132.55835777100037,132.55835777100037,132.55835777100037,132.54013709399987,None,0,132.54042894300073,132.5404710469993,None,132.5405820399992,132.54835026100045,None,132.54844248100017,132.54846655499932,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/20_0.jpg,0,32,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,32,32,32,132.55835777100037,,,,,,,,,,,132.54871997699956,132.54877936699995,132.5487868550008,132.55835777100037,133.55627789500068,133.55627789500068,136.55864344600013,136.55864344600013,136.55864344600013,136.54036385700056,None,0,136.54065134099983,136.54069411700038,None,136.54080401099964,136.54825653899934,None,136.54834996300087,136.54837521099944,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/14_0 copy.jpg,0,33,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,33,33,33,136.55864344600013,,,,,,,,,,,136.5486307629999,136.5486894400001,136.54869737800072,136.55864344600013,137.55639853399953,137.55639853399953,140.558712344,140.558712344,140.558712344,140.54036350999922,None,0,140.54065276999972,140.540695392001,None,140.5408059370002,140.54823097699955,None,140.54832426199937,140.5483486989997,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/6_12 copy 7.jpg,0,34,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,34,34,34,140.558712344,,,,,,,,,,,140.54860243199983,140.54866029200093,140.54866788300023,140.558712344,141.5569077149994,141.5569077149994,144.55556517100013,144.55556517100013,144.55556517100013,144.53963647899945,None,0,144.5398353319997,144.53986022699974,None,144.5399243310003,144.54537053900094,None,144.5454567249999,144.54547847399954,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/pair11.jpg,0,35,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,35,35,35,144.55556517100013,,,,,,,,,,,144.54570200700073,144.5457590419992,144.54576551299942,144.55556517100013,145.5565781389996,145.5565781389996,148.55909953400078,148.55909953400078,148.55909953400078,148.5403573349995,None,0,148.54064519500025,148.54068846299924,None,148.5407989030009,148.5481509300007,None,148.5482433090001,148.5482679960005,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/20_40 copy 5.jpg,0,36,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,36,36,36,148.55909953400078,,,,,,,,,,,148.5485222089992,148.5485808880003,148.5485884509999,148.55909953400078,149.55710805700073,149.55710805700073,152.55884479499946,152.55884479499946,152.55884479499946,152.54044704899934,None,0,152.54073780100043,152.5407802560003,None,152.54089272500096,152.54849441199985,None,152.54858741200042,152.54861207400063,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/14_12 copy 2.jpg,0,37,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,37,37,37,152.55884479499946,,,,,,,,,,,152.54886777499996,152.5489263290001,152.54893394200008,152.55884479499946,153.55656518199976,153.55656518199976,156.5583738309997,156.5583738309997,156.5583738309997,156.53997841400087,None,0,156.54026818900093,156.5403102199998,None,156.54042140000092,156.5478422819997,None,156.54793585399966,156.547960762,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/16_40 copy 5.jpg,0,38,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,38,38,38,156.5583738309997,,,,,,,,,,,156.5482143549998,156.548272035001,156.54827979100082,156.5583738309997,157.55655293199925,157.55655293199925,160.55583518300045,160.55583518300045,160.55583518300045,160.54035282100085,None,0,160.5406409949992,160.54068302300038,None,160.5407927489996,160.54824792100044,None,160.54834033599946,160.54836522500045,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/blank.jpg,0,39,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,39,39,39,160.55583518300045,,,,,,,,,,,160.548621336,160.5486787030004,160.5486861499994,,,,,,,160.5505734319995,None,0,160.5507411189992,164.53996883900072,None,164.54014715000085,164.54768688399963,None,164.54778303000057,164.54780817100072,None,,,160.55583518300045,160.55583518300045,164.55872250100037,164.55872250100037,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/pair03 copy 7.jpg,0,40,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,40,40,40,164.55872250100037,,,,,,,,,,,164.54806832900067,164.54812682800002,164.54813462499988,164.55872250100037,165.55669616100022,165.55669616100022,168.55653877199984,168.55653877199984,168.55653877199984,168.53997961499954,None,0,168.54026858900033,168.54031212600057,None,168.54042289800054,168.54048219499964,None,168.54058912300025,168.54062184599934,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/pair03 copy 3.jpg,0,41,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,41,41,41,168.55653877199984,,,,,,,,,,,168.5409783390005,168.54106364399922,168.54107500899954,168.55653877199984,169.5565127459995,169.5565127459995,172.55713727799957,172.55713727799957,172.55713727799957,172.5402876169992,None,0,172.54057972100054,172.54062211000019,None,172.54073509999944,172.5484700119996,None,172.5485644420005,172.54858929700094,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
