current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
practice_images/paired_image_25_2.png,19,0,,,,,0,19,19,19,,,,,77.9441499429995,,,,,,,,,,,77.92975925100109,77.92984558999888,77.92985729599968,77.9441499429995,77.9441499429995,78.94527521200143,78.94527521200143,81.94759408499885,81.94759408499885,81.94759408499885,81.94759408499885,81.92866707700159,None,0,None,81.92909156500173,81.92913516599947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.92919456500022,81.94759408499885,81.94759408499885,122.11175230200024,4,40.1605425380003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.11177863899866,122.12834420099898,122.12834420099898,124.56129217399939,equal,2.4317306550001376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_378_seed_1.png,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,124.67465736099984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.63928927700181,124.63936856700093,124.63937556900055,124.67465736099984,124.67465736099984,125.66166717599845,125.66166717599845,128.66598177700143,128.66598177700143,128.66598177700143,128.66598177700143,128.64531477900164,1,1,2.878473144999589,None,None,128.64824215399858,128.6482846559993,None,128.6489762759993,128.64907345300162,None,128.6497653289989,128.64980334099891,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_554_seed_1.png,1,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,1,1,1,128.66598177700143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.65075343300123,128.65086186700137,128.65087038699858,128.66598177700143,128.66598177700143,129.66145564700128,129.66145564700128,132.66629421000107,132.66629421000107,132.66629421000107,132.66629421000107,132.64490664999903,None,0,,,"['1', '1']",132.64718833499865,132.6472298910012,None,132.64733747900027,132.65605501100072,None,132.65614123400155,132.65616399899955,None,"[0.0621780920009769, 0.39415511400147807]","[None, None]",,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_335_seed_1.png,2,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,2,2,2,132.66629421000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.65639452200048,132.65645778800172,132.656465439999,132.66629421000107,132.66629421000107,133.6613650520012,133.6613650520012,136.66499269300039,136.66499269300039,136.66499269300039,136.66499269300039,136.64480295799876,None,0,,,None,136.64529883000068,136.64534632999857,None,136.64546028800032,136.65304101899892,None,136.65313575799883,136.6531605199998,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_608_seed_1.png,3,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,3,3,3,136.66499269300039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.65341444300066,136.65348407900092,136.65349216100003,136.66499269300039,136.66499269300039,137.66141734999837,137.66141734999837,140.66506097299862,140.66506097299862,140.66506097299862,140.66506097299862,140.64480354099942,None,0,,,None,140.64530577800178,140.64535239199904,None,140.64546967099886,140.65424241000073,None,140.65433842999846,140.65436397400117,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_50_seed_1.png,4,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,4,4,4,140.66506097299862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.65461823200167,140.6546887500008,140.65469730699988,140.66506097299862,140.66506097299862,141.66145602599863,141.66145602599863,144.66487144499843,144.66487144499843,144.66487144499843,144.66487144499843,144.64497665900126,None,0,,,None,144.6456098330018,144.6456576419987,None,144.6457712400006,144.65365969200138,None,144.65375524200135,144.65378153200072,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_639_seed_1.png,5,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,5,5,5,144.66487144499843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.65403922800033,144.65411005699934,144.6541184330017,144.66487144499843,144.66487144499843,145.66141461799998,145.66141461799998,148.66546078100146,148.66546078100146,148.66546078100146,148.66546078100146,148.64478960799897,None,0,,,None,148.64527114800148,148.64531754400014,None,148.6454339789998,148.6520127920012,None,148.652106739999,148.65213263500118,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_447_seed_1.png,6,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,6,6,6,148.66546078100146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6523874279992,148.65245762400082,148.65246646599917,148.66546078100146,148.66546078100146,149.6614044650014,149.6614044650014,152.66468409799927,152.66468409799927,152.66468409799927,152.66468409799927,152.64478133800003,None,0,,,None,152.64531403100045,152.64536222899915,None,152.64547914599825,152.65415644400127,None,152.6542570140009,152.65428270199845,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_176_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,152.66468409799927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.65459587299847,152.65465875399968,152.65466635700068,152.66468409799927,152.66468409799927,153.66141366800002,153.66141366800002,156.66528772899983,156.66528772899983,156.66528772899983,156.66528772899983,156.64487188600106,None,0,,,None,156.64537488100177,156.6454216050006,None,156.64555212699997,156.65510351099874,None,156.6551871289994,156.6552095199986,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_329_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,156.66528772899983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.65543434899882,156.65549475499938,156.65550188600173,156.66528772899983,156.66528772899983,157.66058182900088,157.66058182900088,160.66180222099865,160.66180222099865,160.66180222099865,160.66180222099865,160.64509791800083,None,0,,,None,160.64566781399844,160.64571717999934,None,160.64583155700166,160.6526536909987,None,160.6527513200017,160.6527774060014,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,160.66180222099865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.65304068800106,160.65311315000145,160.6531216709991,,,,,,,,,160.65585859099883,None,0,,,None,160.65610234600172,164.64479858100094,None,164.6449867980009,164.65304927800025,None,164.65314839200073,164.65317395999955,None,,,160.66180222099865,160.66180222099865,164.66607872000168,164.66607872000168,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_681_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,164.66607872000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.65343042300083,164.65350076899995,164.6535092740014,164.66607872000168,164.66607872000168,165.6614614700011,165.6614614700011,168.6603413189987,168.6603413189987,168.6603413189987,168.6603413189987,168.64447442500023,None,0,,,None,168.64497536899944,168.64502360099868,None,168.6451389549984,168.64524118199915,None,168.64536097399832,168.64539814700038,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_594_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,168.6603413189987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.64577933200053,168.64588649399957,168.645899733001,168.6603413189987,168.6603413189987,169.66089685300176,169.66089685300176,172.66516463099833,172.66516463099833,172.66516463099833,172.66516463099833,172.6448189420007,None,0,,,None,172.64531726199857,172.64536384099847,None,172.64547979800045,172.65194970100129,None,172.65204502000051,172.65207078100138,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
images/image_627_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,172.66516463099833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6523244980017,172.65239452400056,172.65240296000047,172.66516463099833,172.66516463099833,173.66135866400145,173.66135866400145,176.6652889020006,176.6652889020006,176.6652889020006,176.6652889020006,176.6446228829991,None,0,,,None,176.64512091900178,176.64516759400067,None,176.64528306600187,176.6533872200016,None,176.65348399800132,176.65350946499893,None,,,,,,,,,,,,,,,75,001,0,,2024-04-13_10h50.01.561,replicate_nsd,2023.2.3,59.92170605846319,2024-04-13 10h50.17.469229 -0400,
